,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2016-09-11,DAL,,NYG,"L, 19-20",*,20,51,1,2.6,2,1,1,1.0,0,50.0,0.5,0,0,0,0,0,0,48,61.5,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2016-09-18,DAL,@,WAS,"W, 27-23",*,21,83,1,4.0,2,2,4,2.0,0,100.0,2.0,2,1,0,0,0,0,43,63.2,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2016-09-25,DAL,,CHI,"W, 31-17",*,30,140,0,4.7,2,2,20,10.0,0,100.0,10.0,0,0,0,0,0,0,51,75.0,0,0.0,1,3.7
3,4.0,4.0,4.0,4.0,2016-10-02,DAL,@,SFO,"W, 24-17",*,23,138,1,6.0,1,1,19,19.0,0,100.0,19.0,0,0,0,0,0,0,47,61.8,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2016-10-09,DAL,,CIN,"W, 28-14",*,15,134,2,8.9,4,3,37,12.3,0,75.0,9.3,0,0,0,0,0,0,45,78.9,0,0.0,2,9.1
5,6.0,6.0,6.0,6.0,2016-10-16,DAL,@,GNB,"W, 30-16",*,28,157,0,5.6,4,2,17,8.5,0,50.0,4.3,0,0,0,0,0,0,58,90.6,0,0.0,1,4.0
6,7.0,7.0,7.0,8.0,2016-10-30,DAL,,PHI,"W, 29-23 (OT)",*,22,96,0,4.4,4,4,52,13.0,0,100.0,13.0,0,0,0,0,0,0,64,83.1,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2016-11-06,DAL,@,CLE,"W, 35-10",*,18,92,2,5.1,1,1,5,5.0,0,100.0,5.0,1,0,0,1,0,0,44,60.3,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2016-11-13,DAL,@,PIT,"W, 35-30",*,21,114,2,5.4,2,2,95,47.5,1,100.0,47.5,0,0,0,0,0,0,43,66.2,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2016-11-20,DAL,,BAL,"W, 27-17",*,25,97,0,3.9,5,4,30,7.5,0,80.0,6.0,0,0,0,0,0,0,50,70.4,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2016-11-24,DAL,,WAS,"W, 31-26",*,20,97,2,4.9,2,2,23,11.5,0,100.0,11.5,0,0,0,0,0,0,46,82.1,0,0.0,1,3.8
11,12.0,12.0,12.0,13.0,2016-12-01,DAL,@,MIN,"W, 17-15",*,20,86,1,4.3,5,4,19,4.8,0,80.0,3.8,1,0,0,2,0,0,43,82.7,0,0.0,1,3.6
12,13.0,13.0,13.0,14.0,2016-12-11,DAL,@,NYG,"L, 7-10",*,24,107,0,4.5,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,44,66.7,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2016-12-18,DAL,,TAM,"W, 26-20",*,23,159,1,6.9,3,3,29,9.7,0,100.0,9.7,1,0,0,0,-7,0,58,78.4,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2016-12-26,DAL,,DET,"W, 42-21",*,12,80,2,6.7,1,1,12,12.0,0,100.0,12.0,0,0,0,0,0,0,29,50.9,0,0.0,0,0.0
15,15.0,,16.0,17.0,2017-01-01,DAL,@,PHI,"L, 13-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,,,,,,,,,13-2,,322,1631,15,5.1,40,32,363,11.3,1,80.0,9.1,5,1,0,3,-7,0,713,71.2,0,0.0,6,1.5
