,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,26.0,1.0,1.0,2018-09-09,DAL,@,CAR,"L, 8-16",*,15,69,1,4.6,4,3,17,5.7,0,75.0,4.3,0,0,0,0,0,0,59,92.2,0,0.0,0,0.0
1,2.0,27.0,2.0,2.0,2018-09-16,DAL,,NYG,"W, 20-13",*,17,78,1,4.6,6,5,9,1.8,0,83.3,1.5,0,0,0,0,0,0,50,94.3,0,0.0,2,7.7
2,3.0,28.0,3.0,3.0,2018-09-23,DAL,@,SEA,"L, 13-24",*,16,127,0,7.9,8,3,11,3.7,0,37.5,1.4,1,1,0,0,0,0,56,94.9,0,0.0,0,0.0
3,4.0,29.0,4.0,4.0,2018-09-30,DAL,,DET,"W, 26-24",*,25,152,0,6.1,4,4,88,22.0,1,100.0,22.0,1,0,0,0,0,0,53,76.8,0,0.0,0,0.0
4,5.0,30.0,5.0,5.0,2018-10-07,DAL,@,HOU,"L, 16-19 (OT)",*,20,54,0,2.7,7,7,30,4.3,0,100.0,4.3,0,0,0,0,0,0,50,80.6,0,0.0,0,0.0
5,6.0,31.0,6.0,6.0,2018-10-14,DAL,,JAX,"W, 40-7",*,24,106,1,4.4,1,1,11,11.0,0,100.0,11.0,0,0,0,0,0,0,63,86.3,0,0.0,0,0.0
6,7.0,32.0,7.0,7.0,2018-10-21,DAL,@,WAS,"L, 17-20",*,15,33,0,2.2,6,2,9,4.5,0,33.3,1.5,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
7,8.0,33.0,8.0,9.0,2018-11-05,DAL,,TEN,"L, 14-28",*,17,61,0,3.6,5,4,51,12.8,0,80.0,10.2,0,0,0,0,0,0,52,88.1,0,0.0,0,0.0
8,9.0,34.0,9.0,10.0,2018-11-11,DAL,@,PHI,"W, 27-20",*,19,151,1,7.9,7,6,36,6.0,1,85.7,5.1,1,0,0,0,0,0,61,88.4,0,0.0,0,0.0
9,10.0,35.0,10.0,11.0,2018-11-18,DAL,@,ATL,"W, 22-19",*,23,122,1,5.3,8,7,79,11.3,0,87.5,9.9,1,0,0,0,0,0,56,87.5,0,0.0,0,0.0
10,11.0,36.0,11.0,12.0,2018-11-22,DAL,,WAS,"W, 31-23",*,26,121,1,4.7,6,5,22,4.4,0,83.3,3.7,0,0,0,0,0,0,65,92.9,0,0.0,1,3.2
11,12.0,37.0,12.0,13.0,2018-11-29,DAL,,NOR,"W, 13-10",*,23,75,0,3.3,6,6,60,10.0,1,100.0,10.0,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
12,13.0,38.0,13.0,14.0,2018-12-09,DAL,,PHI,"W, 29-23 (OT)",*,28,113,0,4.0,13,12,79,6.6,0,92.3,6.1,0,0,0,0,0,0,86,86.9,0,0.0,1,3.4
13,14.0,39.0,14.0,15.0,2018-12-16,DAL,@,IND,"L, 0-23",*,18,87,0,4.8,8,7,41,5.9,0,87.5,5.1,1,0,0,1,0,0,61,88.4,0,0.0,0,0.0
14,15.0,40.0,15.0,16.0,2018-12-23,DAL,,TAM,"W, 27-20",*,18,85,0,4.7,6,5,24,4.8,0,83.3,4.0,1,0,0,0,0,0,49,94.2,0,0.0,1,3.7
15,15.0,,16.0,17.0,2018-12-30,DAL,@,NYG,"W, 36-35",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,9-6,,304,1434,6,4.7,95,77,567,7.4,3,81.1,6.0,6,1,0,1,0,0,890,89.1,0,0.0,5,1.3
