,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1,2019-09-08,PHI,,WAS,"W, 32-27",,0,0,0,,0,,,0.0,0,0,0,0,0,0,10,13.5,0,0.0,7,24.1
1,2.0,18.0,2.0,2,2019-09-15,PHI,@,ATL,"L, 20-24",,8,5,50,10.0,0,62.5,6.3,0.0,0,0,0,0,0,0,69,85.2,0,0.0,13,54.2
2,3.0,19.0,3.0,3,2019-09-22,PHI,,DET,"L, 24-27",*,7,4,62,15.5,0,57.1,8.9,0.0,0,0,0,0,0,0,73,98.6,0,0.0,7,23.3
3,4.0,20.0,4.0,4,2019-09-26,PHI,@,GNB,"W, 34-27",,2,1,13,13.0,0,50.0,6.5,0.0,0,0,0,0,0,0,40,64.5,0,0.0,0,0.0
4,5.0,21.0,5.0,5,2019-10-06,PHI,,NYJ,"W, 31-6",*,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,30,45.5,0,0.0,0,0.0
5,6.0,22.0,6.0,6,2019-10-13,PHI,@,MIN,"L, 20-38",,2,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,38,59.4,0,0.0,0,0.0
6,7.0,23.0,7.0,7,2019-10-20,PHI,@,DAL,"L, 10-37",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,30,50.0,0,0.0,3,12.0
7,8.0,24.0,8.0,8,2019-10-27,PHI,@,BUF,"W, 31-13",*,0,0,0,,0,,,0.0,0,0,0,0,0,0,43,58.9,0,0.0,6,23.1
8,9.0,25.0,9.0,9,2019-11-03,PHI,,CHI,"W, 22-14",,0,0,0,,0,,,0.0,0,0,0,0,0,0,41,48.8,0,0.0,0,0.0
9,10.0,26.0,10.0,11,2019-11-17,PHI,,NWE,"L, 10-17",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,12,16.7,0,0.0,7,24.1
10,11.0,27.0,11.0,12,2019-11-24,PHI,,SEA,"L, 9-17",,0,0,0,,0,,,0.0,0,0,0,0,0,0,3,4.1,0,0.0,4,18.2
11,12.0,28.0,12.0,13,2019-12-01,PHI,@,MIA,"L, 31-37",,0,0,0,,0,,,0.0,1,1,0,0,0,0,6,8.7,0,0.0,10,32.3
12,,,,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins,Player went from Philadelphia Eagles to Miami Dolphins
13,13.0,29.0,13.0,14,2019-12-08,MIA,@,NYJ,"L, 21-22",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,10,13.9,0,0.0,6,20.0
14,14.0,30.0,14.0,15,2019-12-15,MIA,@,NYG,"L, 20-36",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0.0,0,0.0,16,53.3
15,15.0,31.0,15.0,16,2019-12-22,MIA,,CIN,"W, 38-35 (OT)",,0,0,0,,0,,,0.0,0,0,0,0,0,0,5,5.6,0,0.0,26,70.3
16,16.0,32.0,16.0,17,2019-12-29,MIA,@,NWE,"W, 27-24",,0,0,0,,0,,,0.0,1,0,1,0,0,0,1,1.5,1,1.6,19,65.5
17,,,,,,,,,7-9,,23,10,125,12.5,0,43.5,5.4,0.0,2,1,1,0,0,0,411,35.6,1,0.1,124,27.3
