,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Int,Yds,IntTD,PD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2018-09-09,PIT,@,CLE,"T, 21-21 (OT)",*,3.0,10,7,3,4,3,0,0,0,0,0,0,0.0,85,95.5,3,8.3
1,2.0,17.0,2.0,2.0,2018-09-16,PIT,,KAN,"L, 37-42",*,0.0,2,1,1,0,1,0,0,0,0,0,0,0.0,53,91.4,6,17.1
2,3.0,18.0,3.0,3.0,2018-09-24,PIT,@,TAM,"W, 30-27",*,0.0,4,2,2,0,2,0,0,0,0,0,0,0.0,65,89.0,4,12.5
3,4.0,19.0,4.0,4.0,2018-09-30,PIT,,BAL,"L, 14-26",*,0.0,4,3,1,0,0,0,0,0,0,0,0,0.0,70,92.1,6,20.7
4,5.0,20.0,5.0,5.0,2018-10-07,PIT,,ATL,"W, 41-17",*,3.0,8,6,2,3,6,0,0,0,0,0,0,0.0,52,72.2,2,7.4
5,6.0,21.0,6.0,6.0,2018-10-14,PIT,@,CIN,"W, 28-21",*,0.0,2,1,1,0,0,0,0,0,0,1,0,0.0,51,83.6,2,7.4
6,7.0,22.0,7.0,8.0,2018-10-28,PIT,,CLE,"W, 33-18",*,1.0,7,5,2,2,1,0,0,0,0,0,0,0.0,53,82.8,3,10.0
7,8.0,23.0,8.0,9.0,2018-11-04,PIT,@,BAL,"W, 23-16",*,0.0,5,4,1,0,0,0,0,0,0,0,0,0.0,47,77.0,4,16.0
8,9.0,24.0,9.0,10.0,2018-11-08,PIT,,CAR,"W, 52-21",*,1.0,1,1,0,0,2,0,0,0,0,0,0,0.0,38,66.7,2,6.5
9,10.0,25.0,10.0,11.0,2018-11-18,PIT,@,JAX,"W, 20-16",*,2.0,6,6,0,1,1,0,0,0,0,0,0,0.0,59,85.5,3,10.0
10,11.0,26.0,11.0,12.0,2018-11-25,PIT,@,DEN,"L, 17-24",*,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,47,82.5,4,14.8
11,12.0,27.0,12.0,13.0,2018-12-02,PIT,,LAC,"L, 30-33",*,0.0,1,1,0,0,1,0,0,0,0,0,0,0.0,52,82.5,6,20.0
12,13.0,28.0,13.0,14.0,2018-12-09,PIT,@,OAK,"L, 21-24",*,0.0,4,2,2,0,0,0,0,0,0,1,0,0.0,60,89.6,4,16.0
13,14.0,29.0,14.0,15.0,2018-12-16,PIT,,NWE,"W, 17-10",*,1.0,3,3,0,1,3,0,0,0,0,0,0,0.0,60,96.8,3,15.0
14,15.0,30.0,15.0,16.0,2018-12-23,PIT,@,NOR,"L, 28-31",*,1.0,3,3,0,1,1,0,0,0,0,1,0,0.0,64,97.0,6,20.7
15,16.0,31.0,16.0,17.0,2018-12-30,PIT,,CIN,"W, 16-13",*,1.0,7,4,3,0,0,0,0,0,0,0,0,0.0,46,93.9,3,11.5
16,,,,,,,,,9-6-1,,13.0,68,50,18,12,21,0,0,0,0,3,0,0.0,902,86.4,61,13.3
