,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,76.0,1.0,1.0,2023-09-10,MIA,@,LAC,"W, 36-34",*,10,37,1,3.7,2,2,13,6.5,0,100.0,6.5,0,0,0,0,0,0,49,73.1,0,0.0,0,0.0
1,2.0,77.0,2.0,2.0,2023-09-17,MIA,@,NWE,"W, 24-17",*,18,121,2,6.7,1,1,6,6.0,0,100.0,6.0,0,0,0,0,0,0,46,73.0,0,0.0,0,0.0
2,3.0,78.0,3.0,3.0,2023-09-24,MIA,,DEN,"W, 70-20",*,13,82,3,6.3,7,7,60,8.6,1,100.0,8.6,0,0,0,0,0,0,37,50.7,0,0.0,0,0.0
3,4.0,79.0,4.0,4.0,2023-10-01,MIA,@,BUF,"L, 20-48",*,7,9,0,1.3,5,3,36,12.0,0,60.0,7.2,2,1,0,0,0,0,28,43.1,0,0.0,0,0.0
4,5.0,80.0,5.0,5.0,2023-10-08,MIA,,NYG,"W, 31-16",*,10,65,1,6.5,2,2,13,6.5,0,100.0,6.5,1,0,0,0,0,0,32,59.3,0,0.0,0,0.0
5,6.0,81.0,6.0,6.0,2023-10-15,MIA,,CAR,"W, 42-21",*,17,115,2,6.8,3,3,17,5.7,1,100.0,5.7,0,0,0,1,-1,0,41,61.2,0,0.0,1,3.3
6,7.0,82.0,7.0,7.0,2023-10-22,MIA,@,PHI,"L, 17-31",*,9,45,0,5.0,3,1,6,6.0,0,33.3,2.0,0,0,0,0,0,0,26,53.1,0,0.0,0,0.0
7,8.0,83.0,8.0,8.0,2023-10-29,MIA,,NWE,"W, 31-17",*,13,46,1,3.5,0,0,0,,0,,,0,0,0,0,0,0,43,55.8,0,0.0,0,0.0
8,9.0,84.0,9.0,9.0,2023-11-05,MIA,@,KAN,"L, 14-21",*,12,85,1,7.1,1,0,0,,0,0.0,0.0,1,0,0,0,0,0,35,55.6,0,0.0,0,0.0
9,10.0,85.0,10.0,11.0,2023-11-19,MIA,,LVR,"W, 20-13",*,22,86,0,3.9,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,55,78.6,0,0.0,0,0.0
10,11.0,86.0,11.0,12.0,2023-11-24,MIA,@,NYJ,"W, 34-13",*,20,94,2,4.7,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,60.0,0,0.0,1,4.2
11,12.0,87.0,12.0,13.0,2023-12-03,MIA,@,WAS,"W, 45-15",*,11,43,1,3.9,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,23,37.7,0,0.0,0,0.0
12,13.0,88.0,13.0,14.0,2023-12-11,MIA,,TEN,"L, 27-28",*,21,96,2,4.6,1,1,4,4.0,0,100.0,4.0,0,0,0,0,0,0,46,63.9,0,0.0,1,3.2
13,14.0,89.0,14.0,15.0,2023-12-17,MIA,,NYJ,"W, 30-0",*,15,42,2,2.8,2,2,1,0.5,0,100.0,0.5,0,0,0,0,0,0,33,54.1,0,0.0,0,0.0
14,15.0,90.0,15.0,16.0,2023-12-24,MIA,,DAL,"W, 22-20",*,11,46,0,4.2,1,1,4,4.0,1,100.0,4.0,0,0,0,0,0,0,19,29.2,0,0.0,0,0.0
15,15.0,,16.0,17.0,2023-12-31,MIA,@,BAL,"L, 19-56",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15.0,,17.0,18.0,2024-01-07,MIA,,BUF,"L, 14-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,11-4,,209,1012,18,4.8,32,25,175,7.0,3,78.1,5.5,4,1,0,1,-1,0,555,56.8,0,0.0,3,0.7
