,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,63.0,1.0,1.0,2024-09-08,LAC,,LVR,"W, 22-10",*,17,26,65.4,144,1,0,5.5,6.31,92.5,1,4,4,6,0,1.5,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
1,2.0,64.0,2.0,2.0,2024-09-15,LAC,@,CAR,"W, 26-3",*,14,20,70.0,130,2,1,6.5,6.25,100.0,1,0,6,18,0,3.0,1,1,0,0,0,0,69,100.0,0,0.0,0,0.0
2,3.0,65.0,3.0,3.0,2024-09-22,LAC,@,PIT,"L, 10-20",*,12,18,66.7,125,1,0,6.9,8.06,105.1,2,16,1,0,0,0.0,1,0,0,1,0,0,36,78.3,0,0.0,0,0.0
3,4.0,66.0,4.0,4.0,2024-09-29,LAC,,KAN,"L, 10-17",*,16,27,59.3,179,1,0,6.6,7.37,91.4,2,10,3,0,0,0.0,1,0,0,1,-6,0,56,100.0,0,0.0,0,0.0
4,5.0,67.0,5.0,6.0,2024-10-13,LAC,@,DEN,"W, 23-16",*,21,34,61.8,237,1,0,7.0,7.56,92.4,3,15,4,2,0,0.5,1,0,0,1,0,0,78,100.0,0,0.0,0,0.0
5,6.0,68.0,6.0,7.0,2024-10-21,LAC,@,ARI,"L, 15-17",*,27,39,69.2,349,0,0,8.9,8.95,97.1,3,13,2,8,0,4.0,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
6,7.0,69.0,7.0,8.0,2024-10-27,LAC,,NOR,"W, 26-8",*,20,32,62.5,279,2,0,8.7,9.97,111.3,3,23,4,49,0,12.3,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
7,8.0,70.0,8.0,9.0,2024-11-03,LAC,@,CLE,"W, 27-10",*,18,27,66.7,282,2,0,10.4,11.93,125.8,6,36,3,2,0,0.7,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
8,9.0,71.0,9.0,10.0,2024-11-10,LAC,,TEN,"W, 27-17",*,14,18,77.8,164,1,0,9.1,10.22,123.1,0,0,9,32,1,3.6,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
9,10.0,72.0,10.0,11.0,2024-11-17,LAC,,CIN,"W, 34-27",*,17,36,47.2,297,2,0,8.3,9.36,94.3,2,17,5,65,0,13.0,1,1,0,0,0,0,67,100.0,0,0.0,0,0.0
10,11.0,73.0,11.0,12.0,2024-11-25,LAC,,BAL,"L, 23-30",*,21,36,58.3,218,0,0,6.1,6.06,75.9,4,16,4,29,1,7.3,1,0,0,1,0,0,69,100.0,0,0.0,0,0.0
11,12.0,74.0,12.0,13.0,2024-12-01,LAC,@,ATL,"W, 17-13",*,16,23,69.6,147,0,0,6.4,6.39,86.7,5,19,5,1,0,0.2,0,0,0,0,0,0,46,100.0,0,0.0,0,0.0
12,13.0,75.0,13.0,14.0,2024-12-08,LAC,@,KAN,"L, 17-19",*,21,30,70.0,213,1,0,7.1,7.77,101.1,3,19,4,12,0,3.0,0,0,0,0,0,0,59,98.3,0,0.0,0,0.0
13,14.0,76.0,14.0,15.0,2024-12-15,LAC,,TAM,"L, 17-40",*,21,33,63.6,195,2,1,5.9,5.76,87.3,3,25,0,0,0,,0,0,0,0,0,0,51,98.1,0,0.0,0,0.0
14,15.0,77.0,15.0,16.0,2024-12-19,LAC,,DEN,"W, 34-27",*,23,31,74.2,284,2,1,9.2,9.0,110.1,2,21,8,28,0,3.5,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
15,16.0,78.0,16.0,17.0,2024-12-28,LAC,@,NWE,"W, 40-7",*,26,38,68.4,281,3,0,7.4,8.97,116.2,0,0,3,12,0,4.0,0,0,0,0,0,0,69,87.3,0,0.0,0,0.0
16,17.0,79.0,17.0,18.0,2025-01-05,LAC,@,LVR,"W, 34-20",*,28,36,77.8,346,2,0,9.6,10.72,125.2,1,10,4,42,0,10.5,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
17,,,,,,,,,11-6,,332,504,65.9,3870,23,3,7.7,8.32,101.7,41,244,69,306,2,4.4,6,2,0,4,-6,0,1045,97.9,0,0.0,0,0.0
