,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2020-09-13,LAC,@,CIN,"W, 16-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1.0,1.0,2.0,2.0,2020-09-20,LAC,,KAN,"L, 20-23 (OT)",*,22,33,66.7,311,1,1,9.4,8.67,94.4,2,15,4,18,1,4.5,0,0,0,0,0,0,83,100.0,0,0.0,0,0.0
2,2.0,2.0,3.0,3.0,2020-09-27,LAC,,CAR,"L, 16-21",*,35,49,71.4,330,1,1,6.7,6.22,88.0,2,11,3,15,0,5.0,2,1,0,0,-11,0,78,100.0,0,0.0,0,0.0
3,3.0,3.0,4.0,4.0,2020-10-04,LAC,@,TAM,"L, 31-38",*,20,25,80.0,290,3,1,11.6,12.20,137.9,2,12,5,14,0,2.8,0,0,0,0,0,0,53,100.0,0,0.0,0,0.0
4,4.0,4.0,5.0,5.0,2020-10-12,LAC,@,NOR,"L, 27-30 (OT)",*,20,34,58.8,264,4,0,7.8,10.12,122.7,3,25,4,8,0,2.0,1,0,0,1,-1,0,71,100.0,0,0.0,0,0.0
5,5.0,5.0,6.0,7.0,2020-10-25,LAC,,JAX,"W, 39-29",*,27,43,62.8,347,3,0,8.1,9.47,111.3,1,2,9,66,1,7.3,0,0,0,0,0,0,79,97.5,0,0.0,0,0.0
6,6.0,6.0,7.0,8.0,2020-11-01,LAC,@,DEN,"L, 30-31",*,29,43,67.4,278,3,2,6.5,5.77,89.1,2,3,3,21,0,7.0,0,0,0,0,0,0,87,100.0,0,0.0,0,0.0
7,7.0,7.0,8.0,9.0,2020-11-08,LAC,,LVR,"L, 26-31",*,28,42,66.7,326,2,0,7.8,8.71,105.9,2,14,5,24,0,4.8,1,0,0,0,0,0,78,98.7,0,0.0,0,0.0
8,8.0,8.0,9.0,10.0,2020-11-15,LAC,@,MIA,"L, 21-29",*,20,32,62.5,187,2,1,5.8,5.69,86.3,2,13,4,10,1,2.5,0,0,0,0,0,0,63,98.4,0,0.0,0,0.0
9,9.0,9.0,10.0,11.0,2020-11-22,LAC,,NYJ,"W, 34-28",*,37,49,75.5,366,3,0,7.5,8.69,116.5,3,19,2,11,0,5.5,0,0,0,0,0,0,82,100.0,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2020-11-29,LAC,@,BUF,"L, 17-27",*,31,52,59.6,316,1,1,6.1,5.60,75.5,3,25,2,-2,0,-1.0,2,0,0,2,0,0,83,100.0,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2020-12-06,LAC,,NWE,"L, 0-45",*,26,53,49.1,209,0,2,3.9,2.25,43.7,3,21,0,0,0,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
12,12.0,12.0,13.0,14.0,2020-12-13,LAC,,ATL,"W, 20-17",*,36,44,81.8,243,2,1,5.5,5.41,95.4,1,3,0,0,0,,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2020-12-17,LAC,@,LVR,"W, 30-27 (OT)",*,22,32,68.8,314,2,0,9.8,11.06,121.1,1,8,4,14,1,3.5,1,0,0,0,0,0,66,100.0,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2020-12-27,LAC,,DEN,"W, 19-16",*,21,33,63.6,253,1,0,7.7,8.27,97.2,2,26,4,26,0,6.5,1,0,0,0,0,0,57,100.0,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2021-01-03,LAC,@,KAN,"W, 38-21",*,22,31,71.0,302,3,0,9.7,11.68,134.1,3,21,6,9,1,1.5,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
16,,,,,,,,,6-9,,396,595,66.6,4336,31,10,7.3,7.57,98.3,32,218,55,234,5,4.3,8,1,0,3,-12,0,1097,99.6,0,0.0,0,0.0
