,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,2.0,2017-09-17,TAM,,CHI,"W, 29-7",*,9,7,93,13.3,1,77.8,10.3,0,0,0,0,0,0,55,77.5,0,0.0,0,0.0
1,2.0,48.0,2.0,3.0,2017-09-24,TAM,@,MIN,"L, 17-34",*,12,7,67,9.6,0,58.3,5.6,0,0,0,0,0,0,47,88.7,0,0.0,0,0.0
2,3.0,49.0,3.0,4.0,2017-10-01,TAM,,NYG,"W, 25-23",*,11,5,67,13.4,1,45.5,6.1,0,0,0,0,0,0,59,92.2,0,0.0,0,0.0
3,4.0,50.0,4.0,5.0,2017-10-05,TAM,,NWE,"L, 14-19",*,8,5,49,9.8,0,62.5,6.1,0,0,0,0,0,0,68,94.4,0,0.0,0,0.0
4,5.0,51.0,5.0,6.0,2017-10-15,TAM,@,ARI,"L, 33-38",*,8,3,95,31.7,1,37.5,11.9,0,0,0,0,0,0,64,91.4,0,0.0,0,0.0
5,6.0,52.0,6.0,7.0,2017-10-22,TAM,@,BUF,"L, 27-30",*,10,7,88,12.6,1,70.0,8.8,1,0,0,1,0,0,63,87.5,0,0.0,0,0.0
6,7.0,53.0,7.0,8.0,2017-10-29,TAM,,CAR,"L, 3-17",*,10,5,60,12.0,0,50.0,6.0,0,0,0,0,0,0,62,92.5,0,0.0,0,0.0
7,8.0,54.0,8.0,9.0,2017-11-05,TAM,@,NOR,"L, 10-30",*,6,1,13,13.0,0,16.7,2.2,0,0,0,0,0,0,52,88.1,0,0.0,0,0.0
8,8.0,,9.0,10.0,2017-11-12,TAM,,NYJ,"W, 15-10",Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
9,9.0,55.0,10.0,11.0,2017-11-19,TAM,@,MIA,"W, 30-20",*,10,5,92,18.4,0,50.0,9.2,0,0,0,0,0,0,55,83.3,0,0.0,0,0.0
10,10.0,56.0,11.0,12.0,2017-11-26,TAM,@,ATL,"L, 20-34",*,12,6,78,13.0,0,50.0,6.5,0,0,0,0,0,0,61,85.9,0,0.0,0,0.0
11,11.0,57.0,12.0,13.0,2017-12-03,TAM,@,GNB,"L, 20-26 (OT)",*,6,2,33,16.5,0,33.3,5.5,0,0,0,0,0,0,66,86.8,0,0.0,0,0.0
12,12.0,58.0,13.0,14.0,2017-12-10,TAM,,DET,"L, 21-24",*,5,2,25,12.5,0,40.0,5.0,0,0,0,0,0,0,58,81.7,0,0.0,0,0.0
13,13.0,59.0,14.0,15.0,2017-12-18,TAM,,ATL,"L, 21-24",*,8,5,79,15.8,1,62.5,9.9,0,0,0,0,0,0,50,84.7,0,0.0,0,0.0
14,14.0,60.0,15.0,16.0,2017-12-24,TAM,@,CAR,"L, 19-22",*,8,6,107,17.8,0,75.0,13.4,0,0,0,0,0,0,51,79.7,0,0.0,0,0.0
15,15.0,61.0,16.0,17.0,2017-12-31,TAM,,NOR,"W, 31-24",*,13,5,55,11.0,0,38.5,4.2,0,0,0,0,0,0,70,84.3,0,0.0,0,0.0
16,,,,,,,,,4-11,,136,71,1001,14.1,5,52.2,7.4,1,0,0,1,0,0,881,86.5,0,0.0,0,0.0
