,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,155.0,1.0,1.0,2024-09-08,TAM,,WAS,"W, 37-20",*,6,5,61,12.2,2,83.3,10.2,0,0,0,0,0,0,45,70.3,0,0.0,1,3.7
1,2.0,156.0,2.0,2.0,2024-09-15,TAM,@,DET,"W, 20-16",*,6,3,42,14.0,0,50.0,7.0,0,0,0,0,0,0,38,79.2,0,0.0,0,0.0
2,3.0,157.0,3.0,3.0,2024-09-22,TAM,,DEN,"L, 7-26",*,3,2,17,8.5,0,66.7,5.7,0,0,0,0,0,0,47,82.5,0,0.0,0,0.0
3,4.0,158.0,4.0,4.0,2024-09-29,TAM,,PHI,"W, 33-16",*,14,8,94,11.8,1,57.1,6.7,0,0,0,0,0,0,59,76.6,0,0.0,0,0.0
4,5.0,159.0,5.0,5.0,2024-10-03,TAM,@,ATL,"L, 30-36 (OT)",*,7,5,62,12.4,2,71.4,8.9,0,0,0,1,0,0,46,86.8,0,0.0,0,0.0
5,6.0,160.0,6.0,6.0,2024-10-13,TAM,@,NOR,"W, 51-27",*,6,2,34,17.0,0,33.3,5.7,0,0,0,0,0,0,44,57.1,0,0.0,0,0.0
6,7.0,161.0,7.0,7.0,2024-10-21,TAM,,BAL,"L, 31-41",*,3,1,25,25.0,1,33.3,8.3,0,0,0,0,0,0,23,28.0,0,0.0,0,0.0
7,7.0,,8.0,8.0,2024-10-27,TAM,,ATL,"L, 26-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,,9.0,9.0,2024-11-04,TAM,@,KAN,"L, 24-30 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,7.0,,10.0,10.0,2024-11-10,TAM,,SFO,"L, 20-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,8.0,162.0,11.0,12.0,2024-11-24,TAM,@,NYG,"W, 30-7",*,6,5,68,13.6,0,83.3,11.3,0,0,0,0,0,0,39,60.0,0,0.0,0,0.0
11,9.0,163.0,12.0,13.0,2024-12-01,TAM,@,CAR,"W, 26-23 (OT)",*,12,8,118,14.8,1,66.7,9.8,0,0,0,0,0,0,67,83.8,0,0.0,0,0.0
12,10.0,164.0,13.0,14.0,2024-12-08,TAM,,LVR,"W, 28-13",*,5,4,69,17.3,0,80.0,13.8,0,0,0,0,0,0,51,82.3,0,0.0,0,0.0
13,11.0,165.0,14.0,15.0,2024-12-15,TAM,@,LAC,"W, 40-17",*,11,9,159,17.7,2,81.8,14.5,0,0,0,0,0,0,47,65.3,0,0.0,0,0.0
14,12.0,166.0,15.0,16.0,2024-12-22,TAM,@,DAL,"L, 24-26",*,8,5,69,13.8,0,62.5,8.6,0,0,0,0,0,0,58,80.6,0,0.0,0,0.0
15,13.0,167.0,16.0,17.0,2024-12-29,TAM,,CAR,"W, 48-14",*,9,8,97,12.1,2,88.9,10.8,0,0,0,0,0,0,48,62.3,0,0.0,0,0.0
16,14.0,168.0,17.0,18.0,2025-01-05,TAM,,NOR,"W, 27-19",*,14,9,89,9.9,0,64.3,6.4,0,0,0,0,0,0,59,88.1,0,0.0,0,0.0
17,,,,,,,,,10-4,,110,74,1004,13.6,11,67.3,9.1,0,0,0,1,0,0,671,70.4,0,0.0,1,0.3
