,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,138.0,1.0,1.0,2023-09-10,TAM,@,MIN,"W, 20-17",*,10,6,66,11.0,1,60.0,6.6,0,0,0,0,0,0,57,83.8,0,0.0,0,0.0
1,2.0,139.0,2.0,2.0,2023-09-17,TAM,,CHI,"W, 27-17",*,8,6,171,28.5,1,75.0,21.4,0,0,0,0,0,0,43,60.6,0,0.0,0,0.0
2,3.0,140.0,3.0,3.0,2023-09-25,TAM,,PHI,"L, 11-25",*,10,5,60,12.0,1,50.0,6.0,0,0,0,0,0,0,38,80.9,0,0.0,0,0.0
3,4.0,141.0,4.0,4.0,2023-10-01,TAM,@,NOR,"W, 26-9",*,3,3,40,13.3,0,100.0,13.3,0,0,0,0,0,0,26,36.6,0,0.0,0,0.0
4,5.0,142.0,5.0,6.0,2023-10-15,TAM,,DET,"L, 6-20",*,10,4,49,12.3,0,40.0,4.9,0,0,0,0,0,0,45,80.4,0,0.0,0,0.0
5,6.0,143.0,6.0,7.0,2023-10-22,TAM,,ATL,"L, 13-16",*,8,6,82,13.7,1,75.0,10.3,0,0,0,0,0,0,57,78.1,0,0.0,0,0.0
6,7.0,144.0,7.0,8.0,2023-10-26,TAM,@,BUF,"L, 18-24",*,6,3,39,13.0,1,50.0,6.5,0,0,0,0,0,0,58,85.3,0,0.0,0,0.0
7,8.0,145.0,8.0,9.0,2023-11-05,TAM,@,HOU,"L, 37-39",*,5,4,87,21.8,0,80.0,17.4,0,0,0,1,0,0,55,83.3,0,0.0,0,0.0
8,9.0,146.0,9.0,10.0,2023-11-12,TAM,,TEN,"W, 20-6",*,10,6,143,23.8,1,60.0,14.3,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
9,10.0,147.0,10.0,11.0,2023-11-19,TAM,@,SFO,"L, 14-27",*,12,5,43,8.6,1,41.7,3.6,0,0,0,0,0,0,56,78.9,0,0.0,0,0.0
10,11.0,148.0,11.0,12.0,2023-11-26,TAM,@,IND,"L, 20-27",*,9,6,70,11.7,2,66.7,7.8,0,0,0,0,0,0,55,91.7,0,0.0,0,0.0
11,12.0,149.0,12.0,13.0,2023-12-03,TAM,,CAR,"W, 21-18",*,12,7,162,23.1,1,58.3,13.5,0,0,0,0,0,0,51,82.3,0,0.0,0,0.0
12,13.0,150.0,13.0,14.0,2023-12-10,TAM,@,ATL,"W, 29-25",*,6,1,8,8.0,0,16.7,1.3,0,0,0,0,0,0,63,92.6,0,0.0,0,0.0
13,14.0,151.0,14.0,15.0,2023-12-17,TAM,@,GNB,"W, 34-20",*,6,4,57,14.3,1,66.7,9.5,0,0,0,0,0,0,53,85.5,0,0.0,0,0.0
14,15.0,152.0,15.0,16.0,2023-12-24,TAM,,JAX,"W, 30-12",*,9,7,86,12.3,2,77.8,9.6,0,0,0,0,0,0,57,77.0,0,0.0,1,5.0
15,16.0,153.0,16.0,17.0,2023-12-31,TAM,,NOR,"L, 13-23",*,4,3,70,23.3,0,75.0,17.5,0,0,0,0,0,0,46,82.1,0,0.0,0,0.0
16,17.0,154.0,17.0,18.0,2024-01-07,TAM,@,CAR,"W, 9-0",*,8,3,22,7.3,0,37.5,2.8,0,0,0,0,0,0,56,86.2,0,0.0,0,0.0
17,,,,,,,,,9-8,,136,79,1255,15.9,13,58.1,9.2,0,0,0,1,0,0,863,78.2,0,0.0,1,0.2
