,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2014-09-07,TAM,,CAR,"L, 14-20",*,9,5,37,7.4,0,55.6,4.1,53,94.6,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2014-09-14,TAM,,STL,"L, 17-19",*,4,4,49,12.3,0,100.0,12.3,51,89.5,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2014-09-18,TAM,@,ATL,"L, 14-56",*,7,4,52,13.0,0,57.1,7.4,40,66.7,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2014-09-28,TAM,@,PIT,"W, 27-24",*,7,4,65,16.3,1,57.1,9.3,34,52.3,0,0.0,0,0.0
4,4.0,,5.0,5.0,2014-10-05,TAM,@,NOR,"L, 31-37 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,5.0,5.0,6.0,6.0,2014-10-12,TAM,,BAL,"L, 17-48",*,8,4,55,13.8,1,50.0,6.9,55,78.6,0,0.0,0,0.0
6,6.0,6.0,7.0,8.0,2014-10-26,TAM,,MIN,"L, 13-19 (OT)",*,7,4,78,19.5,0,57.1,11.1,52,86.7,0,0.0,0,0.0
7,7.0,7.0,8.0,9.0,2014-11-02,TAM,@,CLE,"L, 17-22",*,11,7,124,17.7,2,63.6,11.3,52,80.0,0,0.0,0,0.0
8,8.0,8.0,9.0,10.0,2014-11-09,TAM,,ATL,"L, 17-27",*,9,7,125,17.9,1,77.8,13.9,61,84.7,0,0.0,0,0.0
9,9.0,9.0,10.0,11.0,2014-11-16,TAM,@,WAS,"W, 27-7",*,9,7,209,29.9,2,77.8,23.2,47,94.0,0,0.0,0,0.0
10,10.0,10.0,11.0,12.0,2014-11-23,TAM,@,CHI,"L, 13-21",*,11,3,47,15.7,1,27.3,4.3,74,97.4,0,0.0,0,0.0
11,11.0,11.0,12.0,13.0,2014-11-30,TAM,,CIN,"L, 13-14",*,8,4,49,12.3,0,50.0,6.1,59,90.8,0,0.0,0,0.0
12,12.0,12.0,13.0,14.0,2014-12-07,TAM,@,DET,"L, 17-34",*,11,4,45,11.3,2,36.4,4.1,61,95.3,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2014-12-14,TAM,@,CAR,"L, 17-19",*,8,2,13,6.5,1,25.0,1.6,53,96.4,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2014-12-21,TAM,,GNB,"L, 3-20",*,7,4,49,12.3,0,57.1,7.0,45,91.8,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2014-12-28,TAM,,NOR,"L, 20-23",*,6,5,54,10.8,1,83.3,9.0,32,47.8,0,0.0,0,0.0
16,,,,,,,,,2-13,,122,68,1051,15.5,12,55.7,8.6,769,82.6,0,0.0,0,0.0
