,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2016-09-11,TAM,@,ATL,"W, 31-24",*,7,5,99,19.8,1,71.4,14.1,55,85.9,0,0.0,0,0.0
1,2.0,32.0,2.0,2.0,2016-09-18,TAM,@,ARI,"L, 7-40",*,18,6,70,11.7,1,33.3,3.9,69,87.3,0,0.0,0,0.0
2,3.0,33.0,3.0,3.0,2016-09-25,TAM,,LAR,"L, 32-37",*,14,10,132,13.2,1,71.4,9.4,78,86.7,0,0.0,0,0.0
3,4.0,34.0,4.0,4.0,2016-10-02,TAM,,DEN,"L, 7-27",*,11,5,59,11.8,0,45.5,5.4,62,87.3,0,0.0,0,0.0
4,5.0,35.0,5.0,5.0,2016-10-10,TAM,@,CAR,"W, 17-14",*,12,6,89,14.8,1,50.0,7.4,64,87.7,0,0.0,0,0.0
5,6.0,36.0,6.0,7.0,2016-10-23,TAM,@,SFO,"W, 34-17",*,13,8,96,12.0,2,61.5,7.4,57,76.0,0,0.0,0,0.0
6,7.0,37.0,7.0,8.0,2016-10-30,TAM,,OAK,"L, 24-30 (OT)",*,11,4,50,12.5,0,36.4,4.5,60,88.2,0,0.0,0,0.0
7,8.0,38.0,8.0,9.0,2016-11-03,TAM,,ATL,"L, 28-43",*,17,11,150,13.6,2,64.7,8.8,50,62.5,0,0.0,0,0.0
8,9.0,39.0,9.0,10.0,2016-11-13,TAM,,CHI,"W, 36-10",*,5,4,66,16.5,0,80.0,13.2,64,85.3,0,0.0,0,0.0
9,10.0,40.0,10.0,11.0,2016-11-20,TAM,@,KAN,"W, 19-17",*,13,6,105,17.5,0,46.2,8.1,64,83.1,1,1.9,0,0.0
10,11.0,41.0,11.0,12.0,2016-11-27,TAM,,SEA,"W, 14-5",*,11,8,104,13.0,2,72.7,9.5,55,82.1,0,0.0,0,0.0
11,12.0,42.0,12.0,13.0,2016-12-04,TAM,@,SDG,"W, 28-21",*,6,3,38,12.7,0,50.0,6.3,56,86.2,0,0.0,0,0.0
12,13.0,43.0,13.0,14.0,2016-12-11,TAM,,NOR,"W, 16-11",*,8,4,42,10.5,0,50.0,5.3,51,77.3,0,0.0,0,0.0
13,14.0,44.0,14.0,15.0,2016-12-18,TAM,@,DAL,"L, 20-26",*,8,4,59,14.8,0,50.0,7.4,52,86.7,0,0.0,0,0.0
14,15.0,45.0,15.0,16.0,2016-12-24,TAM,@,NOR,"L, 24-31",*,8,7,97,13.9,1,87.5,12.1,55,90.2,0,0.0,0,0.0
15,16.0,46.0,16.0,17.0,2017-01-01,TAM,,CAR,"W, 17-16",*,11,5,65,13.0,1,45.5,5.9,54,85.7,0,0.0,0,0.0
16,,,,,,,,,9-7,,173,96,1321,13.8,12,55.5,7.6,946,83.4,1,0.1,0,0.0
