,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2024-09-05,KAN,,BAL,"W, 27-20",*,3,2,47,23.5,1,66.7,15.7,1,21,1,21.0,0,0,0,0,0,0,34,63.0,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2024-09-15,KAN,,CIN,"W, 26-25",,4,2,17,8.5,0,50.0,4.3,1,5,0,5.0,0,0,0,0,0,0,44,67.7,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2024-09-22,KAN,@,ATL,"W, 22-17",*,4,2,17,8.5,0,50.0,4.3,3,13,0,4.3,0,0,0,0,0,0,37,50.0,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2024-09-29,KAN,@,LAC,"W, 17-10",*,4,3,73,24.3,1,75.0,18.3,0,0,0,,0,0,0,0,0,0,45,72.6,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2024-10-07,KAN,,NOR,"W, 26-13",*,6,3,25,8.3,0,50.0,4.2,1,3,1,3.0,0,0,0,1,0,0,56,66.7,0,0.0,0,0.0
5,6.0,6.0,6.0,7.0,2024-10-20,KAN,@,SFO,"W, 28-18",*,8,3,19,6.3,0,37.5,2.4,1,5,0,5.0,0,0,0,0,0,0,42,60.0,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2024-10-27,KAN,@,LVR,"W, 27-20",,8,4,37,9.3,1,50.0,4.6,0,0,0,,0,0,0,0,0,0,38,52.8,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2024-11-04,KAN,,TAM,"W, 30-24 (OT)",*,2,0,0,,0,0.0,0.0,2,-10,0,-5.0,0,0,0,0,0,0,58,68.2,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2024-11-10,KAN,,DEN,"W, 16-14",*,4,1,11,11.0,0,25.0,2.8,0,0,0,,0,0,0,0,0,0,51,75.0,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2024-11-17,KAN,@,BUF,"L, 21-30",*,5,4,61,15.3,1,80.0,12.2,1,7,0,7.0,0,0,0,0,0,0,32,58.2,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2024-11-24,KAN,@,CAR,"W, 30-27",,6,4,46,11.5,0,66.7,7.7,1,5,0,5.0,0,0,0,0,0,0,47,63.5,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2024-11-29,KAN,,LVR,"W, 19-17",*,7,5,54,10.8,0,71.4,7.7,0,0,0,,0,0,0,0,0,0,42,59.2,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2024-12-08,KAN,,LAC,"W, 19-17",*,6,5,41,8.2,0,83.3,6.8,1,5,0,5.0,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2024-12-15,KAN,@,CLE,"W, 21-7",*,11,6,46,7.7,0,54.5,4.2,3,30,1,10.0,0,0,0,0,0,0,61,81.3,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2024-12-21,KAN,,HOU,"W, 27-19",*,11,7,65,9.3,1,63.6,5.9,3,10,0,3.3,0,0,0,0,0,0,59,79.7,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2024-12-25,KAN,@,PIT,"W, 29-10",*,9,8,79,9.9,1,88.9,8.8,2,10,0,5.0,0,0,0,0,0,0,53,85.5,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2025-01-05,KAN,@,DEN,"L, 0-38",,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,1,2.9,0,0.0,0,0.0
17,,,,,,,,,15-2,,98,59,638,10.8,6,60.2,6.5,20,104,3,5.2,0,0,0,1,0,0,757,65.9,0,0.0,0,0.0
