,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2022-09-11,KAN,@,ARI,"W, 44-21",,2,1,10,10.0,0,50.0,5.0,0,0,0,,0.0,0,0,0,0,0,0,37,52.9,0,0.0,16,59.3
1,2.0,18.0,2.0,2.0,2022-09-15,KAN,,LAC,"W, 27-24",,3,2,12,6.0,0,66.7,4.0,0,0,0,,0.0,0,0,0,0,0,0,28,49.1,0,0.0,16,50.0
2,3.0,19.0,3.0,3.0,2022-09-25,KAN,@,IND,"L, 17-20",,2,1,26,26.0,0,50.0,13.0,0,0,0,,0.0,0,0,0,0,0,0,26,41.3,0,0.0,10,43.5
3,4.0,20.0,4.0,4.0,2022-10-02,KAN,@,TAM,"W, 41-31",,1,0,0,,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0,46,57.5,0,0.0,17,56.7
4,5.0,21.0,5.0,5.0,2022-10-10,KAN,,LVR,"W, 30-29",,2,1,7,7.0,0,50.0,3.5,0,0,0,,0.0,0,0,0,0,0,0,29,40.3,0,0.0,18,64.3
5,6.0,22.0,6.0,6.0,2022-10-16,KAN,,BUF,"L, 20-24",*,3,3,13,4.3,0,100.0,4.3,0,0,0,,0.0,0,0,0,0,0,0,28,41.8,0,0.0,15,65.2
6,7.0,23.0,7.0,7.0,2022-10-23,KAN,@,SFO,"W, 44-23",*,1,1,10,10.0,0,100.0,10.0,0,0,0,,0.0,0,0,0,0,0,0,37,57.8,0,0.0,16,57.1
7,8.0,24.0,8.0,9.0,2022-11-06,KAN,,TEN,"W, 20-17 (OT)",*,3,3,45,15.0,0,100.0,15.0,0,0,0,,0.0,0,0,0,0,0,0,40,40.0,0,0.0,24,77.4
8,9.0,25.0,9.0,10.0,2022-11-13,KAN,,JAX,"W, 27-17",*,2,2,20,10.0,1,100.0,10.0,0,0,0,,0.0,0,0,0,0,0,0,29,46.0,0,0.0,17,65.4
9,10.0,26.0,10.0,11.0,2022-11-20,KAN,@,LAC,"W, 30-27",*,3,2,15,7.5,0,66.7,5.0,0,0,0,,0.0,0,0,0,0,0,0,39,60.0,0,0.0,16,55.2
10,11.0,27.0,11.0,12.0,2022-11-27,KAN,,LAR,"W, 26-10",*,2,2,16,8.0,0,100.0,8.0,0,0,0,,0.0,0,0,0,0,0,0,50,65.8,0,0.0,15,62.5
11,12.0,28.0,12.0,13.0,2022-12-04,KAN,@,CIN,"L, 24-27",,1,1,15,15.0,0,100.0,15.0,0,0,0,,0.0,0,0,0,0,0,0,32,58.2,0,0.0,12,52.2
12,13.0,29.0,13.0,14.0,2022-12-11,KAN,@,DEN,"W, 34-28",,3,3,45,15.0,0,100.0,15.0,0,0,0,,0.0,0,0,0,0,0,0,39,57.4,0,0.0,21,65.6
13,14.0,30.0,14.0,15.0,2022-12-18,KAN,@,HOU,"W, 30-24 (OT)",*,3,3,31,10.3,0,100.0,10.3,0,0,0,,0.0,0,0,0,0,0,0,43,55.8,0,0.0,17,60.7
14,15.0,31.0,15.0,16.0,2022-12-24,KAN,,SEA,"W, 24-10",*,1,1,8,8.0,0,100.0,8.0,0,0,0,,0.0,1,1,0,0,0,0,27,50.9,0,0.0,17,70.8
15,16.0,32.0,16.0,17.0,2023-01-01,KAN,,DEN,"W, 27-24",,1,1,12,12.0,0,100.0,12.0,0,0,0,,0.0,0,0,0,0,0,0,33,55.0,0,0.0,20,69.0
16,17.0,33.0,17.0,18.0,2023-01-07,KAN,@,LVR,"W, 31-13",,1,1,14,14.0,0,100.0,14.0,0,0,0,,0.0,0,0,0,0,0,0,34,57.6,0,0.0,15,65.2
17,,,,,,,,,14-3,,34,28,299,10.7,1,82.4,8.8,1,1,1,1.0,0.0,1,1,0,0,0,0,597,52.0,0,0.0,282,61.3
