,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1,2021-09-12,PHI,@,ATL,"W, 32-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2,2021-09-19,PHI,,SFO,"L, 11-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3,2021-09-27,PHI,@,DAL,"L, 21-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4,2021-10-03,PHI,,KAN,"L, 30-42",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,5.0,5,2021-10-10,PHI,@,CAR,"W, 21-18",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,,6.0,6,2021-10-14,PHI,,TAM,"L, 22-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,,7.0,7,2021-10-24,PHI,@,LVR,"L, 22-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,,,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets,Player went from Philadelphia Eagles to New York Jets
8,,,7.0,8,2021-10-31,NYJ,,CIN,"W, 34-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,,8.0,9,2021-11-04,NYJ,@,IND,"L, 30-45",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
