,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,IND,,HOU,"L, 27-29",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2024-09-15,IND,@,GNB,"L, 10-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3.0,2024-09-22,IND,,CHI,"W, 21-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,1.0,189.0,4.0,4.0,2024-09-29,IND,,PIT,"W, 27-24",,16,26,61.5,168,2,0,6.5,8.00,105.9,2,14,2,3,0,1.5,0,0,0,0,0,0,53,80.3,0,0.0,0,0.0
4,2.0,190.0,5.0,5.0,2024-10-06,IND,@,JAX,"L, 34-37",*,33,44,75.0,359,3,0,8.2,9.52,121.3,4,35,3,22,0,7.3,1,1,0,0,0,0,70,100.0,0,0.0,0,0.0
5,3.0,191.0,6.0,6.0,2024-10-13,IND,@,TEN,"W, 20-17",*,22,38,57.9,189,2,1,5.0,4.84,77.6,0,0,1,1,0,1.0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
6,3.0,,7.0,7.0,2024-10-20,IND,,MIA,"W, 16-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,4.0,192.0,8.0,8.0,2024-10-27,IND,@,HOU,"L, 20-23",,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1.6,0,0.0,0,0.0
8,5.0,193.0,9.0,9.0,2024-11-03,IND,@,MIN,"L, 13-21",*,16,27,59.3,179,0,1,6.6,4.96,63.7,3,20,2,-1,0,-0.5,1,1,0,0,0,0,54,100.0,0,0.0,0,0.0
9,6.0,194.0,10.0,10.0,2024-11-10,IND,,BUF,"L, 20-30",*,26,35,74.3,272,2,3,7.8,5.06,79.7,4,32,0,0,0,,1,1,0,0,0,0,64,100.0,0,0.0,0,0.0
