,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,155.0,1.0,1.0,2018-09-09,BAL,,BUF,"W, 47-3",*,25,34,73.5,236,3,0,6.9,8.71,121.7,1,0,2,3,0,1.5,1,0,0,1,-6,0,55,68.8,0,0.0,0,0.0
1,2.0,156.0,2.0,2.0,2018-09-13,BAL,@,CIN,"L, 23-34",*,32,55,58.2,376,2,2,6.8,5.93,76.0,4,17,3,8,0,2.7,1,1,0,0,0,0,85,100.0,0,0.0,0,0.0
2,3.0,157.0,3.0,3.0,2018-09-23,BAL,,DEN,"W, 27-14",*,25,40,62.5,277,1,0,6.9,7.43,91.4,2,12,4,2,0,0.5,1,0,0,0,0,0,72,100.0,0,0.0,0,0.0
3,4.0,158.0,4.0,4.0,2018-09-30,BAL,@,PIT,"W, 26-14",*,28,42,66.7,363,2,0,8.6,9.60,109.5,2,8,2,-3,0,-1.5,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
4,5.0,159.0,5.0,5.0,2018-10-07,BAL,@,CLE,"L, 9-12 (OT)",*,29,56,51.8,298,0,1,5.3,4.52,60.0,2,4,2,13,0,6.5,0,0,0,0,0,0,87,100.0,0,0.0,0,0.0
5,6.0,160.0,6.0,6.0,2018-10-14,BAL,@,TEN,"W, 21-0",*,25,37,67.6,238,1,1,6.4,5.76,82.9,0,0,3,4,0,1.3,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
6,7.0,161.0,7.0,7.0,2018-10-21,BAL,,NOR,"L, 23-24",*,23,39,59.0,279,2,0,7.2,8.18,98.1,1,10,1,4,0,4.0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
7,8.0,162.0,8.0,8.0,2018-10-28,BAL,@,CAR,"L, 21-36",*,22,39,56.4,192,1,2,4.9,3.13,56.8,2,14,2,14,0,7.0,0,0,0,0,0,0,61,89.7,0,0.0,0,0.0
8,9.0,163.0,9.0,9.0,2018-11-04,BAL,,PIT,"L, 16-23",*,23,37,62.2,206,0,0,5.6,5.57,77.1,2,14,0,0,0,,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
9,9.0,,10.0,11.0,2018-11-18,BAL,,CIN,"W, 24-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9.0,,11.0,12.0,2018-11-25,BAL,,OAK,"W, 34-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,9.0,,12.0,13.0,2018-12-02,BAL,@,ATL,"W, 26-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,9.0,,13.0,14.0,2018-12-09,BAL,@,KAN,"L, 24-27 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,9.0,,14.0,15.0,2018-12-16,BAL,,TAM,"W, 20-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,9.0,,15.0,16.0,2018-12-22,BAL,@,LAC,"W, 22-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,9.0,,16.0,17.0,2018-12-30,BAL,,CLE,"W, 26-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,,,,,,,,,4-5,,232,379,61.2,2465,12,6,6.5,6.42,84.2,16,79,19,45,0,2.4,3,1,0,1,-6,0,641,95.2,0,0.0,0,0.0
