,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2014-09-07,WAS,@,HOU,"L, 6-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1.0,9.0,2.0,2.0,2014-09-14,WAS,,JAX,"W, 41-10",,22,33,66.7,250,2,0,7.6,8.79,109.4,2,21,1,-1,0,-1.0,0,0,0,0,0,0,76,89.4,0,0.0,0,0.0
2,2.0,10.0,3.0,3.0,2014-09-21,WAS,@,PHI,"L, 34-37",*,30,48,62.5,427,3,1,8.9,9.21,103.4,0,0,3,5,0,1.7,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0
3,3.0,11.0,4.0,4.0,2014-09-25,WAS,,NYG,"L, 14-45",*,19,33,57.6,257,1,4,7.8,2.94,53.0,2,14,1,12,0,12.0,1,1,0,0,0,0,55,100.0,0,0.0,0,0.0
4,4.0,12.0,5.0,5.0,2014-10-06,WAS,,SEA,"L, 17-27",*,21,36,58.3,283,2,0,7.9,8.97,102.0,1,8,2,4,0,2.0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
5,5.0,13.0,6.0,6.0,2014-10-12,WAS,@,ARI,"L, 20-30",*,24,38,63.2,354,2,3,9.3,6.82,78.2,2,19,0,0,0,,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
6,6.0,14.0,7.0,7.0,2014-10-19,WAS,,TEN,"W, 19-17",*,10,16,62.5,139,0,1,8.7,5.88,64.3,1,8,0,0,0,,1,1,0,0,0,0,33,52.4,0,0.0,0,0.0
7,6.0,,8.0,8.0,2014-10-27,WAS,@,DAL,"W, 20-17 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,6.0,,9.0,9.0,2014-11-02,WAS,@,MIN,"L, 26-29",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,6.0,,10.0,11.0,2014-11-16,WAS,,TAM,"L, 7-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,6.0,,11.0,12.0,2014-11-23,WAS,@,SFO,"L, 13-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,6.0,,12.0,13.0,2014-11-30,WAS,@,IND,"L, 27-49",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
