,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,94.0,1.0,1.0,2020-09-13,MIN,,GNB,"L, 34-43",*,19,25,76.0,259,2,1,10.4,10.16,118.6,2,11,4,34,0,8.5,0,0,0,0,0,0,52,100.0,0,0.0,0,0.0
1,2.0,95.0,2.0,2.0,2020-09-20,MIN,@,IND,"L, 11-28",*,11,26,42.3,113,0,3,4.3,-0.85,15.9,3,18,0,0,0,,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
2,3.0,96.0,3.0,3.0,2020-09-27,MIN,,TEN,"L, 30-31",*,16,27,59.3,251,3,2,9.3,8.19,96.4,2,13,2,14,0,7.0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
3,4.0,97.0,4.0,4.0,2020-10-04,MIN,@,HOU,"W, 31-23",*,16,22,72.7,260,1,0,11.8,12.73,127.1,3,12,4,5,0,1.3,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
4,5.0,98.0,5.0,5.0,2020-10-11,MIN,@,SEA,"L, 26-27",*,27,39,69.2,249,2,1,6.4,6.26,92.8,3,1,1,2,0,2.0,2,1,0,0,0,0,87,100.0,0,0.0,0,0.0
5,6.0,99.0,6.0,6.0,2020-10-18,MIN,,ATL,"L, 23-40",*,24,36,66.7,343,3,3,9.5,7.44,90.4,1,10,0,0,0,,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
6,7.0,100.0,7.0,8.0,2020-11-01,MIN,@,GNB,"W, 28-22",*,11,14,78.6,160,1,0,11.4,12.86,138.1,1,9,0,0,0,,0,0,0,0,0,0,52,100.0,0,0.0,0,0.0
7,8.0,101.0,8.0,9.0,2020-11-08,MIN,,DET,"W, 34-20",*,13,20,65.0,220,3,0,11.0,14.0,141.7,1,8,0,0,0,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
8,9.0,102.0,9.0,10.0,2020-11-16,MIN,@,CHI,"W, 19-13",*,25,36,69.4,292,2,1,8.1,7.97,100.7,1,6,1,-1,0,-1.0,0,0,0,0,0,0,73,98.6,0,0.0,0,0.0
9,10.0,103.0,10.0,11.0,2020-11-22,MIN,,DAL,"L, 28-31",*,22,30,73.3,314,3,0,10.5,12.47,140.1,2,9,1,4,0,4.0,1,1,0,0,0,0,64,98.5,0,0.0,0,0.0
10,11.0,104.0,11.0,12.0,2020-11-29,MIN,,CAR,"W, 28-27",*,34,45,75.6,307,3,0,6.8,8.16,115.7,2,16,3,19,0,6.3,1,1,0,0,0,0,73,100.0,0,0.0,0,0.0
11,12.0,105.0,12.0,13.0,2020-12-06,MIN,,JAX,"W, 27-24 (OT)",*,28,43,65.1,305,3,1,7.1,7.44,99.5,4,30,3,12,0,4.0,1,1,0,0,-1,0,91,100.0,0,0.0,0,0.0
12,13.0,106.0,13.0,14.0,2020-12-13,MIN,@,TAM,"L, 14-26",*,24,37,64.9,225,1,0,6.1,6.62,90.5,6,52,5,41,0,8.2,2,1,0,1,0,0,79,100.0,0,0.0,0,0.0
13,14.0,107.0,14.0,15.0,2020-12-20,MIN,,CHI,"L, 27-33",*,24,35,68.6,271,2,1,7.7,7.6,98.6,3,22,3,25,0,8.3,1,0,0,0,0,0,68,100.0,0,0.0,0,0.0
14,15.0,108.0,15.0,16.0,2020-12-25,MIN,@,NOR,"L, 33-52",*,27,41,65.9,291,3,0,7.1,8.56,110.9,2,17,0,0,0,,1,0,0,0,0,0,64,100.0,0,0.0,0,0.0
15,16.0,109.0,16.0,17.0,2021-01-03,MIN,@,DET,"W, 37-35",*,28,40,70.0,405,3,0,10.1,11.63,127.6,3,22,5,1,1,0.2,0,0,0,0,0,0,80,100.0,0,0.0,0,0.0
16,,,,,,,,,7-9,,349,516,67.6,4265,35,13,8.3,8.49,105.0,39,256,32,156,1,4.9,9,5,0,1,-1,0,1082,99.8,0,0.0,0,0.0
