,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,22.0,1.0,1.0,2023-09-10,DEN,,LVR,"L, 16-17",*,13,52,0,4.0,6,4,5,1.3,0,66.7,0.8,0,0,0,0,0,0,29,45.3,0,0.0,0,0.0
1,2.0,23.0,2.0,2.0,2023-09-17,DEN,,WAS,"L, 33-35",*,12,44,0,3.7,3,2,14,7.0,0,66.7,4.7,0,0,0,0,0,0,30,45.5,0,0.0,0,0.0
2,3.0,24.0,3.0,3.0,2023-09-24,DEN,@,MIA,"L, 20-70",*,11,42,0,3.8,3,2,23,11.5,0,66.7,7.7,0,0,0,0,0,0,26,41.9,0,0.0,0,0.0
3,4.0,25.0,4.0,4.0,2023-10-01,DEN,@,CHI,"W, 31-28",*,2,0,0,0.0,3,3,9,3.0,0,100.0,3.0,0,0,0,0,0,0,8,16.7,0,0.0,0,0.0
4,4.0,,5.0,5.0,2023-10-08,DEN,,NYJ,"L, 21-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,5.0,26.0,6.0,6.0,2023-10-12,DEN,@,KAN,"L, 8-19",,10,52,0,5.2,0,0,0,,0,,,0,0,0,0,0,0,18,34.6,0,0.0,0,0.0
6,6.0,27.0,7.0,7.0,2023-10-22,DEN,,GNB,"W, 19-17",*,15,82,0,5.5,4,3,14,4.7,0,75.0,3.5,0,0,0,0,0,0,31,52.5,0,0.0,0,0.0
7,7.0,28.0,8.0,8.0,2023-10-29,DEN,,KAN,"W, 24-9",*,27,85,0,3.1,3,3,13,4.3,1,100.0,4.3,0,0,0,0,0,0,45,63.4,0,0.0,0,0.0
8,8.0,29.0,9.0,10.0,2023-11-13,DEN,@,BUF,"W, 24-22",*,21,79,0,3.8,4,4,31,7.8,1,100.0,7.8,0,0,0,0,0,0,39,52.0,0,0.0,0,0.0
9,9.0,30.0,10.0,11.0,2023-11-19,DEN,,MIN,"W, 21-20",*,11,37,0,3.4,2,2,16,8.0,0,100.0,8.0,0,0,0,0,0,0,27,49.1,0,0.0,0,0.0
10,10.0,31.0,11.0,12.0,2023-11-26,DEN,,CLE,"W, 29-12",*,18,65,0,3.6,6,3,6,2.0,0,50.0,1.0,0,0,0,0,0,0,47,70.1,0,0.0,0,0.0
11,11.0,32.0,12.0,13.0,2023-12-03,DEN,@,HOU,"L, 17-22",*,13,46,0,3.5,3,3,24,8.0,0,100.0,8.0,0,0,0,0,0,0,39,65.0,0,0.0,0,0.0
12,12.0,33.0,13.0,14.0,2023-12-10,DEN,@,LAC,"W, 24-7",*,17,66,1,3.9,4,3,25,8.3,0,75.0,6.3,0,0,0,0,0,0,40,59.7,0,0.0,0,0.0
13,13.0,34.0,14.0,15.0,2023-12-16,DEN,@,DET,"L, 17-42",,12,27,0,2.3,2,2,-7,-3.5,0,100.0,-3.5,0,0,0,0,0,0,31,48.4,0,0.0,0,0.0
14,14.0,35.0,15.0,16.0,2023-12-24,DEN,,NWE,"L, 23-26",*,11,24,1,2.2,3,3,-5,-1.7,0,100.0,-1.7,1,1,0,0,0,0,27,39.1,0,0.0,0,0.0
15,15.0,36.0,16.0,17.0,2023-12-31,DEN,,LAC,"W, 16-9",,15,41,0,2.7,3,3,17,5.7,0,100.0,5.7,0,0,0,0,0,0,31,44.9,0,0.0,0,0.0
16,16.0,37.0,17.0,18.0,2024-01-07,DEN,@,LVR,"L, 14-27",*,9,32,1,3.6,9,7,43,6.1,0,77.8,4.8,0,0,0,0,0,0,25,41.0,0,0.0,0,0.0
17,,,,,,,,,8-8,,217,774,3,3.6,58,47,228,4.9,2,81.0,3.9,1,1,0,0,0,0,493,48.9,0,0.0,0,0.0
