,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,101.0,1.0,1.0,2020-09-13,LAR,,DAL,"W, 20-17",*,8,6,105,17.5,0,75.0,13.1,1,14,0,14.0,0,0,0,0,0,0,61,83.6,0,0.0,0,0.0
1,2.0,102.0,2.0,2.0,2020-09-20,LAR,@,PHI,"W, 37-19",*,5,2,14,7.0,0,40.0,2.8,3,19,1,6.3,0,0,0,0,0,0,59,85.5,0,0.0,0,0.0
2,3.0,103.0,3.0,3.0,2020-09-27,LAR,@,BUF,"L, 32-35",*,6,5,74,14.8,1,83.3,12.3,3,30,0,10.0,1,0,0,0,0,0,67,97.1,0,0.0,0,0.0
3,4.0,104.0,4.0,4.0,2020-10-04,LAR,,NYG,"W, 17-9",*,7,6,36,6.0,0,85.7,5.1,1,2,0,2.0,0,0,0,0,0,0,54,94.7,0,0.0,0,0.0
4,5.0,105.0,5.0,5.0,2020-10-11,LAR,@,WAS,"W, 30-10",*,5,4,71,17.8,1,80.0,14.2,0,0,0,,0,0,0,0,0,0,59,86.8,0,0.0,0,0.0
5,6.0,106.0,6.0,6.0,2020-10-18,LAR,@,SFO,"L, 16-24",*,10,4,29,7.3,1,40.0,2.9,2,11,0,5.5,0,0,0,0,0,0,57,95.0,0,0.0,0,0.0
6,7.0,107.0,7.0,7.0,2020-10-26,LAR,,CHI,"W, 24-10",*,5,3,22,7.3,0,60.0,4.4,4,23,0,5.8,1,1,0,0,0,0,65,90.3,0,0.0,0,0.0
7,8.0,108.0,8.0,8.0,2020-11-01,LAR,@,MIA,"L, 17-28",*,8,7,85,12.1,1,87.5,10.6,2,9,1,4.5,0,0,0,0,0,0,88,92.6,0,0.0,0,0.0
8,9.0,109.0,9.0,10.0,2020-11-15,LAR,,SEA,"W, 23-16",*,6,5,33,6.6,0,83.3,5.5,1,3,0,3.0,0,0,0,0,0,0,56,80.0,0,0.0,1,4.2
9,10.0,110.0,10.0,11.0,2020-11-23,LAR,@,TAM,"W, 27-24",*,15,12,130,10.8,1,80.0,8.7,2,-4,0,-2.0,0,0,0,0,0,0,68,94.4,0,0.0,0,0.0
10,11.0,111.0,11.0,12.0,2020-11-29,LAR,,SFO,"L, 20-23",*,12,7,80,11.4,0,58.3,6.7,1,8,0,8.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
11,12.0,112.0,12.0,13.0,2020-12-06,LAR,@,ARI,"W, 38-28",*,11,10,85,8.5,0,90.9,7.7,0,0,0,,0,0,0,0,0,0,61,74.4,0,0.0,1,3.3
12,13.0,113.0,13.0,14.0,2020-12-10,LAR,,NWE,"W, 24-3",*,8,5,32,6.4,0,62.5,4.0,1,-1,0,-1.0,0,0,0,0,0,0,49,77.8,0,0.0,0,0.0
13,14.0,114.0,14.0,15.0,2020-12-20,LAR,,NYJ,"L, 20-23",*,7,6,56,9.3,1,85.7,8.0,1,40,0,40.0,0,0,0,0,0,0,53,89.8,0,0.0,0,0.0
14,15.0,115.0,15.0,16.0,2020-12-27,LAR,@,SEA,"L, 9-20",*,9,4,48,12.0,0,44.4,5.3,2,1,0,0.5,0,0,0,0,0,0,68,90.7,0,0.0,0,0.0
15,16.0,116.0,16.0,17.0,2021-01-03,LAR,,ARI,"W, 18-7",*,7,4,36,9.0,0,57.1,5.1,0,0,0,,0,0,0,0,0,0,72,98.6,0,0.0,1,4.0
16,,,,,,,,,10-6,,129,90,936,10.4,6,69.8,7.3,24,155,2,6.5,2,1,0,0,0,0,999,89.3,0,0.0,3,0.7
