,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2021,23,PHI,NFL,WR,17,16,104,64,916,14.3,5,43,54.8,46,3.8,53.9,61.5,8.8,0,0,0,0,,,,0.0,0.0,64,14.3,916,5,1,10.0,
1,2022,24,PHI,NFL,WR,17,17,136,95,1196,12.6,7,57,54.4,45,5.6,70.4,69.9,8.8,0,0,0,0,,,,0.0,0.0,95,12.6,1196,7,1,13.0,
2,2023,25,PHI,NFL,WR,16,16,112,81,1066,13.2,7,47,55.4,63,5.1,66.6,72.3,9.5,0,0,0,0,,,,0.0,0.0,81,13.2,1066,7,1,11.0,
3,2024,26,PHI,NFL,WR,13,13,89,68,833,12.3,8,42,61.8,49,5.2,64.1,76.4,9.4,1,1,0,0,0.0,1.0,1.0,0.1,0.1,69,12.1,834,8,0,9.0,
4,2025,27,PHI,NFL,WR,3,3,18,15,129,8.6,1,6,55.6,28,5.0,43.0,83.3,7.2,0,0,0,0,,,,0.0,0.0,15,8.6,129,1,0,,
5,5 Yrs,5 Yrs,5 Yrs,5 Yrs,,66,65,459,323,4140,12.8,28,195,56.2,63,4.9,62.7,70.4,9.0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,324,12.8,4141,28,3,43.0,
6,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,17,118,83,1066,12.8,7,50,56.2,63,4.9,62.7,70.4,9.0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,83,12.8,1067,7,1,,
