,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,127.0,1.0,1.0,2016-09-11,GNB,@,JAX,"W, 27-23",*,20,34,58.8,199,2,0,5.9,7.03,95.1,1,0,4,16,1,4.0,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
1,2.0,128.0,2.0,2.0,2016-09-18,GNB,@,MIN,"L, 14-17",*,20,36,55.6,213,1,1,5.9,5.22,70.7,5,33,3,29,1,9.7,3,1,0,0,0,0,71,100.0,0,0.0,0,0.0
2,3.0,129.0,3.0,3.0,2016-09-25,GNB,,DET,"W, 34-27",*,15,24,62.5,205,4,0,8.5,11.88,129.3,2,4,5,22,0,4.4,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
3,4.0,130.0,4.0,5.0,2016-10-09,GNB,,NYG,"W, 23-16",*,23,45,51.1,259,2,2,5.8,4.64,65.0,0,0,5,15,0,3.0,0,0,0,0,0,0,80,100.0,0,0.0,0,0.0
4,5.0,131.0,5.0,6.0,2016-10-16,GNB,,DAL,"L, 16-30",*,31,42,73.8,294,1,1,7.0,6.4,90.8,1,0,3,7,0,2.3,2,1,0,0,0,0,70,100.0,0,0.0,0,0.0
5,6.0,132.0,6.0,7.0,2016-10-20,GNB,,CHI,"W, 26-10",*,39,56,69.6,326,3,0,5.8,6.89,102.2,2,23,2,7,0,3.5,1,1,0,0,0,0,87,100.0,0,0.0,0,0.0
6,7.0,133.0,7.0,8.0,2016-10-30,GNB,@,ATL,"L, 32-33",*,28,38,73.7,246,4,0,6.5,8.58,125.5,3,23,6,60,0,10.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
7,8.0,134.0,8.0,9.0,2016-11-06,GNB,,IND,"L, 26-31",*,26,43,60.5,297,3,1,6.9,7.26,94.8,3,8,6,43,0,7.2,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
8,9.0,135.0,9.0,10.0,2016-11-13,GNB,@,TEN,"L, 25-47",*,31,51,60.8,371,2,2,7.3,6.29,79.8,5,46,3,27,1,9.0,0,0,0,0,0,0,74,94.9,0,0.0,0,0.0
9,10.0,136.0,10.0,11.0,2016-11-20,GNB,@,WAS,"L, 24-42",*,26,41,63.4,351,3,0,8.6,10.02,115.0,2,20,3,33,0,11.0,1,0,0,1,0,0,64,94.1,0,0.0,0,0.0
10,11.0,137.0,11.0,12.0,2016-11-28,GNB,@,PHI,"W, 27-13",*,30,39,76.9,313,2,0,8.0,9.05,116.7,0,0,6,26,0,4.3,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
11,12.0,138.0,12.0,13.0,2016-12-04,GNB,,HOU,"W, 21-13",*,20,30,66.7,209,2,0,7.0,8.3,108.9,1,9,3,16,0,5.3,1,1,0,0,-3,0,58,100.0,0,0.0,0,0.0
12,13.0,139.0,13.0,14.0,2016-12-11,GNB,,SEA,"W, 38-10",*,18,23,78.3,246,3,0,10.7,13.3,150.8,1,9,3,-6,0,-2.0,0,0,0,0,0,0,48,81.4,0,0.0,0,0.0
13,14.0,140.0,14.0,15.0,2016-12-18,GNB,@,CHI,"W, 30-27",*,19,31,61.3,252,0,0,8.1,8.13,87.0,4,27,3,19,0,6.3,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
14,15.0,141.0,15.0,16.0,2016-12-24,GNB,,MIN,"W, 38-25",*,28,38,73.7,347,4,0,9.1,11.24,136.6,4,39,2,13,1,6.5,0,0,0,0,0,0,56,94.9,0,0.0,0,0.0
15,16.0,142.0,16.0,17.0,2017-01-01,GNB,@,DET,"W, 31-24",*,27,39,69.2,300,4,0,7.7,9.74,126.0,1,5,10,42,0,4.2,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
16,,,,,,,,,10-6,,401,610,65.7,4428,40,7,7.3,8.05,104.2,35,246,67,369,4,5.5,8,4,0,1,-3,0,1064,98.0,0,0.0,0,0.0
