,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Tgt,Rec,Yds.3,Y/R,TD.2,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,198.0,1.0,1.0,2021-09-12,GNB,@,NOR,"L, 3-38",*,15,28,53.6,133,0,2,4.8,1.54,36.8,1,11,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
1,2.0,199.0,2.0,2.0,2021-09-20,GNB,,DET,"W, 35-17",*,22,27,81.5,255,4,0,9.4,12.41,145.6,3,28,4,6,0,1.5,0,0,0,,0,,,0,0,0,0,0,0,62,95.4,0,0.0,0,0.0
2,3.0,200.0,3.0,3.0,2021-09-26,GNB,@,SFO,"W, 30-28",*,23,33,69.7,261,2,0,7.9,9.12,113.3,1,8,0,0,0,,1,1,-4,-4.0,0,100.0,-4.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
3,4.0,201.0,4.0,4.0,2021-10-03,GNB,,PIT,"W, 27-17",*,20,36,55.6,248,2,0,6.9,8.00,95.6,3,12,3,2,1,0.7,0,0,0,,0,,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
4,5.0,202.0,5.0,5.0,2021-10-10,GNB,@,CIN,"W, 25-22 (OT)",*,27,39,69.2,344,2,1,8.8,8.69,102.9,2,11,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
5,6.0,203.0,6.0,6.0,2021-10-17,GNB,@,CHI,"W, 24-14",*,17,23,73.9,195,2,0,8.5,10.22,128.0,3,26,7,19,1,2.7,0,0,0,,0,,,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
6,7.0,204.0,7.0,7.0,2021-10-24,GNB,,WAS,"W, 24-10",*,27,35,77.1,274,3,0,7.8,9.54,127.6,3,27,2,17,0,8.5,0,0,0,,0,,,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
7,8.0,205.0,8.0,8.0,2021-10-28,GNB,@,ARI,"W, 24-21",*,22,37,59.5,184,2,0,5.0,6.05,90.4,1,0,2,3,0,1.5,0,0,0,,0,,,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
8,8.0,,9.0,9.0,2021-11-07,GNB,@,KAN,"L, 7-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,9.0,206.0,10.0,10.0,2021-11-14,GNB,,SEA,"W, 17-0",*,23,37,62.2,292,0,1,7.9,6.68,75.5,1,5,2,8,0,4.0,0,0,0,,0,,,1,0,0,1,-2,0,74,100.0,0,0.0,0,0.0
10,10.0,207.0,11.0,11.0,2021-11-21,GNB,@,MIN,"L, 31-34",*,23,33,69.7,385,4,0,11.7,14.09,148.4,2,13,2,21,0,10.5,0,0,0,,0,,,1,0,0,1,0,0,58,98.3,0,0.0,0,0.0
11,11.0,208.0,12.0,12.0,2021-11-28,GNB,,LAR,"W, 36-28",*,28,45,62.2,307,2,0,6.8,7.71,97.2,1,0,2,0,1,0.0,0,0,0,,0,,,0,0,0,0,0,0,82,100.0,0,0.0,0,0.0
12,12.0,209.0,13.0,14.0,2021-12-12,GNB,,CHI,"W, 45-30",*,29,37,78.4,341,4,0,9.2,11.38,141.1,3,21,1,0,0,0.0,0,0,0,,0,,,1,0,0,0,0,0,63,96.9,0,0.0,0,0.0
13,13.0,210.0,14.0,15.0,2021-12-19,GNB,@,BAL,"W, 31-30",*,23,31,74.2,268,3,0,8.6,10.58,132.2,3,18,4,11,0,2.8,0,0,0,,0,,,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
14,14.0,211.0,15.0,16.0,2021-12-25,GNB,,CLE,"W, 24-22",*,24,34,70.6,202,3,0,5.9,7.71,115.1,0,0,1,-1,0,-1.0,0,0,0,,0,,,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
15,15.0,212.0,16.0,17.0,2022-01-02,GNB,,MIN,"W, 37-10",*,29,38,76.3,288,2,0,7.6,8.63,114.8,0,0,2,8,0,4.0,0,0,0,,0,,,0,0,0,0,0,0,63,84.0,0,0.0,0,0.0
16,16.0,213.0,17.0,18.0,2022-01-09,GNB,@,DET,"L, 30-37",*,14,18,77.8,138,2,0,7.7,9.89,135.6,3,8,1,7,0,7.0,0,0,0,,0,,,0,0,0,0,0,0,31,45.6,0,0.0,0,0.0
17,,,,,,,,,13-3,,366,531,68.9,4115,37,4,7.7,8.80,111.9,30,188,33,101,3,3.1,1,1,-4,-4.0,0,100.0,-4.0,3,0,0,2,-2,0,983,93.4,0,0.0,0,0.0
