,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,81.0,1.0,1.0,2023-09-10,CHI,,GNB,"L, 20-38",*,2,2,25,12.5,0,100.0,12.5,0,0,0,,0,0,0,0,0,0,68,91.9,0,0.0,0,0.0
1,2.0,82.0,2.0,2.0,2023-09-17,CHI,@,TAM,"L, 17-27",*,7,6,104,17.3,0,85.7,14.9,0,0,0,,0,0,0,0,0,0,48,90.6,0,0.0,0,0.0
2,3.0,83.0,3.0,3.0,2023-09-24,CHI,@,KAN,"L, 10-41",*,6,3,41,13.7,1,50.0,6.8,0,0,0,,0,0,0,0,0,0,51,100.0,0,0.0,0,0.0
3,4.0,84.0,4.0,4.0,2023-10-01,CHI,,DEN,"L, 28-31",*,9,8,131,16.4,1,88.9,14.6,0,0,0,,0,0,0,0,0,0,67,93.1,0,0.0,0,0.0
4,5.0,85.0,5.0,5.0,2023-10-05,CHI,@,WAS,"W, 40-20",*,10,8,230,28.8,3,80.0,23.0,0,0,0,,0,0,0,0,0,0,56,87.5,0,0.0,0,0.0
5,6.0,86.0,6.0,6.0,2023-10-15,CHI,,MIN,"L, 13-19",*,8,5,51,10.2,0,62.5,6.4,0,0,0,,0,0,1,0,0,0,63,95.5,0,0.0,0,0.0
6,7.0,87.0,7.0,7.0,2023-10-22,CHI,,LVR,"W, 30-12",*,9,8,54,6.8,0,88.9,6.0,0,0,0,,0,0,0,0,0,0,63,88.7,0,0.0,1,4.3
7,8.0,88.0,8.0,8.0,2023-10-29,CHI,@,LAC,"L, 13-30",*,6,4,55,13.8,0,66.7,9.2,0,0,0,,0,0,0,0,0,0,58,87.9,0,0.0,0,0.0
8,9.0,89.0,9.0,9.0,2023-11-05,CHI,@,NOR,"L, 17-24",*,5,3,44,14.7,0,60.0,8.8,0,0,0,,1,1,0,0,0,0,66,97.1,0,0.0,0,0.0
9,10.0,90.0,10.0,10.0,2023-11-09,CHI,,CAR,"W, 16-13",*,9,5,58,11.6,0,55.6,6.4,1,1,0,1.0,0,0,0,0,0,0,67,93.1,0,0.0,0,0.0
10,11.0,91.0,11.0,11.0,2023-11-19,CHI,@,DET,"L, 26-31",*,9,7,96,13.7,1,77.8,10.7,0,0,0,,0,0,0,0,0,0,73,97.3,0,0.0,1,3.8
11,12.0,92.0,12.0,12.0,2023-11-27,CHI,@,MIN,"W, 12-10",*,13,11,114,10.4,0,84.6,8.8,0,0,0,,0,0,0,0,0,0,65,92.9,0,0.0,0,0.0
12,13.0,93.0,13.0,14.0,2023-12-10,CHI,,DET,"W, 28-13",*,10,6,68,11.3,1,60.0,6.8,3,20,1,6.7,0,0,0,0,0,0,65,91.5,0,0.0,0,0.0
13,14.0,94.0,14.0,15.0,2023-12-17,CHI,@,CLE,"L, 17-20",*,8,4,52,13.0,0,50.0,6.5,0,0,0,,0,0,0,0,0,0,64,87.7,0,0.0,0,0.0
14,15.0,95.0,15.0,16.0,2023-12-24,CHI,,ARI,"W, 27-16",*,6,3,18,6.0,0,50.0,3.0,0,0,0,,0,0,0,0,0,0,52,74.3,0,0.0,0,0.0
15,16.0,96.0,16.0,17.0,2023-12-31,CHI,,ATL,"W, 37-17",*,13,9,159,17.7,1,69.2,12.2,0,0,0,,0,0,0,0,0,0,60,81.1,0,0.0,0,0.0
16,17.0,97.0,17.0,18.0,2024-01-07,CHI,@,GNB,"L, 9-17",*,6,4,64,16.0,0,66.7,10.7,0,0,0,,0,0,0,0,0,0,43,89.6,0,0.0,0,0.0
17,,,,,,,,,7-10,,136,96,1364,14.2,8,70.6,10.0,4,21,1,5.3,1,1,1,0,0,0,1029,90.4,0,0.0,2,0.5
