,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,108.0,1.0,1,2024-09-08,DEN,@,SEA,"L, 20-26",,8,5,45,9.0,0,62.5,5.6,55,79.7,0,0.0,0,0.0
1,2.0,109.0,2.0,2,2024-09-15,DEN,,PIT,"L, 6-13",,5,4,93,23.3,0,80.0,18.6,41,67.2,0,0.0,0,0.0
2,3.0,110.0,3.0,3,2024-09-22,DEN,@,TAM,"W, 26-7",*,2,2,36,18.0,0,100.0,18.0,35,51.5,0,0.0,0,0.0
3,4.0,111.0,4.0,4,2024-09-29,DEN,@,NYJ,"W, 10-9",,2,0,0,,0,0.0,0.0,26,42.6,0,0.0,0,0.0
4,5.0,112.0,5.0,5,2024-10-06,DEN,,LVR,"W, 34-18",,2,1,9,9.0,1,50.0,4.5,30,47.6,0,0.0,1,3.3
5,5.0,,6.0,6,2024-10-13,DEN,,LAC,"L, 16-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,5.0,,7.0,7,2024-10-17,DEN,@,NOR,"W, 33-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,5.0,,8.0,8,2024-10-27,DEN,,CAR,"W, 28-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5.0,,9.0,9,2024-11-03,DEN,@,BAL,"L, 10-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,5.0,,10.0,10,2024-11-10,DEN,@,KAN,"L, 14-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,5.0,,11.0,11,2024-11-17,DEN,,ATL,"W, 38-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,5.0,,12.0,12,2024-11-24,DEN,@,LVR,"W, 29-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,5.0,,13.0,13,2024-12-02,DEN,,CLE,"W, 41-32",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,,,,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars,Player went from Denver Broncos to Jacksonville Jaguars
14,5.0,,13.0,14,2024-12-08,JAX,@,TEN,"W, 10-6",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,6.0,113.0,14.0,15,2024-12-15,JAX,,NYJ,"L, 25-32",,1,0,0,,0,0.0,0.0,28,33.3,0,0.0,0,0.0
16,7.0,114.0,15.0,16,2024-12-22,JAX,@,LVR,"L, 14-19",,1,0,0,,0,0.0,0.0,29,43.3,0,0.0,0,0.0
17,8.0,115.0,16.0,17,2024-12-29,JAX,,TEN,"W, 20-13",*,0,0,0,,0,,,28,48.3,0,0.0,0,0.0
18,9.0,116.0,17.0,18,2025-01-05,JAX,@,IND,"L, 23-26 (OT)",,3,1,11,11.0,0,33.3,3.7,40,58.0,0,0.0,0,0.0
19,,,,,,,,,4-5,,24,13,194,14.9,1,54.2,8.1,312,52.0,0,0.0,1,0.4
