,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2017-09-10,LAR,,IND,"W, 46-9",,0,0,0,,0,,,0.0,1,1,0,0,0.0,0,17,26.2,0,0.0,4,11.4
1,2.0,2.0,2.0,2.0,2017-09-17,LAR,,WAS,"L, 20-27",,1,1,28,28.0,0,100.0,28.0,0.0,0,0,0,0,,0,2,4.0,0,0.0,3,9.7
2,3.0,3.0,3.0,3.0,2017-09-21,LAR,@,SFO,"W, 41-39",,0,0,0,,0,,,0.0,0,0,0,0,0.0,0,6,9.2,0,0.0,1,2.9
3,4.0,4.0,4.0,4.0,2017-10-01,LAR,@,DAL,"W, 35-30",,0,0,0,,0,,,0.0,0,0,0,0,,0,7,10.1,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2017-10-08,LAR,,SEA,"L, 10-16",,0,0,0,,0,,,0.0,0,0,0,0,,0,11,14.9,0,0.0,1,4.3
5,6.0,6.0,6.0,6.0,2017-10-15,LAR,@,JAX,"W, 27-17",,0,0,0,,0,,,0.0,0,0,0,0,,0,6,10.3,0,0.0,8,22.2
6,7.0,7.0,7.0,7.0,2017-10-22,LAR,,ARI,"W, 33-0",,0,0,0,,0,,,0.0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,4.2
7,8.0,8.0,8.0,9.0,2017-11-05,LAR,@,NYG,"W, 51-17",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,,0,17,26.6,0,0.0,17,50.0
8,9.0,9.0,9.0,10.0,2017-11-12,LAR,,HOU,"W, 33-7",,0,0,0,,0,,,0.0,0,0,0,0,,0,10,15.2,0,0.0,16,51.6
9,10.0,10.0,10.0,11.0,2017-11-19,LAR,@,MIN,"L, 7-24",,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,,0,8,13.6,0,0.0,13,56.5
10,11.0,11.0,11.0,12.0,2017-11-26,LAR,,NOR,"W, 26-20",*,6,4,37,9.3,1,66.7,6.2,0.0,0,0,0,0,,0,62,80.5,0,0.0,1,3.0
11,12.0,12.0,12.0,13.0,2017-12-03,LAR,@,ARI,"W, 32-16",,6,2,6,3.0,0,33.3,1.0,0.0,0,0,0,0,,0,42,72.4,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2017-12-10,LAR,,PHI,"L, 35-43",,2,2,17,8.5,0,100.0,8.5,0.0,0,0,0,0,,0,26,54.2,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2017-12-17,LAR,@,SEA,"W, 42-7",,0,0,0,,0,,,0.0,0,0,0,0,,0,16,23.5,0,0.0,20,60.6
14,15.0,15.0,15.0,16.0,2017-12-24,LAR,@,TEN,"W, 27-23",,1,0,0,,0,0.0,0.0,0.0,1,1,0,0,0.0,0,2,3.0,0,0.0,8,25.8
15,16.0,16.0,16.0,17.0,2017-12-31,LAR,,SFO,"L, 13-34",,6,2,16,8.0,0,33.3,2.7,0.0,0,0,0,0,,0,47,72.3,0,0.0,4,13.8
16,,,,,,,,,11-5,,24,11,104,9.5,1,45.8,4.3,0.0,3,3,0,0,0.0,0,279,27.0,0,0.0,97,19.5
