,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,91.0,1.0,1.0,2023-09-07,DET,@,KAN,"W, 21-20",*,7,4,80,20.0,0,57.1,11.4,0,0,0,0,0,0,49,70.0,0,0.0,0,0.0
1,2.0,92.0,2.0,2.0,2023-09-17,DET,,SEA,"L, 31-37 (OT)",,6,5,66,13.2,2,83.3,11.0,0,0,0,0,0,0,53,80.3,0,0.0,0,0.0
2,3.0,93.0,3.0,3.0,2023-09-24,DET,,ATL,"W, 20-6",*,0,0,0,,0,,,0,0,0,0,0,0,54,77.1,0,0.0,0,0.0
3,4.0,94.0,4.0,4.0,2023-09-28,DET,@,GNB,"W, 34-20",*,6,3,69,23.0,0,50.0,11.5,0,0,0,0,0,0,55,73.3,0,0.0,0,0.0
4,5.0,95.0,5.0,5.0,2023-10-08,DET,,CAR,"W, 42-24",*,5,4,76,19.0,1,80.0,15.2,0,0,0,0,0,0,28,46.7,0,0.0,0,0.0
5,6.0,96.0,6.0,6.0,2023-10-15,DET,@,TAM,"W, 20-6",*,3,3,50,16.7,0,100.0,16.7,0,0,0,0,0,0,57,81.4,0,0.0,0,0.0
6,7.0,97.0,7.0,7.0,2023-10-22,DET,@,BAL,"L, 6-38",,3,2,43,21.5,0,66.7,14.3,0,0,0,0,0,0,55,73.3,0,0.0,0,0.0
7,8.0,98.0,8.0,8.0,2023-10-30,DET,,LVR,"W, 26-14",*,1,1,13,13.0,0,100.0,13.0,1,1,0,0,0,0,71,82.6,0,0.0,0,0.0
8,9.0,99.0,9.0,10.0,2023-11-12,DET,@,LAC,"W, 41-38",*,4,2,15,7.5,0,50.0,3.8,0,0,0,0,0,0,46,69.7,0,0.0,0,0.0
9,10.0,100.0,10.0,11.0,2023-11-19,DET,,CHI,"W, 31-26",*,2,1,11,11.0,0,50.0,5.5,0,0,0,0,0,0,45,72.6,0,0.0,0,0.0
10,11.0,101.0,11.0,12.0,2023-11-23,DET,,GNB,"L, 22-29",,4,2,15,7.5,1,50.0,3.8,0,0,0,0,0,0,54,64.3,0,0.0,0,0.0
11,12.0,102.0,12.0,13.0,2023-12-03,DET,@,NOR,"W, 33-28",*,3,1,12,12.0,0,33.3,4.0,0,0,0,0,0,0,44,75.9,0,0.0,0,0.0
12,13.0,103.0,13.0,14.0,2023-12-10,DET,@,CHI,"L, 13-28",*,4,3,44,14.7,1,75.0,11.0,0,0,0,0,0,0,36,55.4,0,0.0,0,0.0
13,14.0,104.0,14.0,15.0,2023-12-16,DET,,DEN,"W, 42-17",,3,2,41,20.5,0,66.7,13.7,0,0,0,0,0,0,38,57.6,0,0.0,0,0.0
14,15.0,105.0,15.0,16.0,2023-12-24,DET,@,MIN,"W, 30-24",*,4,1,16,16.0,0,25.0,4.0,0,0,0,0,0,0,47,59.5,0,0.0,0,0.0
15,16.0,106.0,16.0,17.0,2023-12-30,DET,@,DAL,"L, 19-20",*,2,1,13,13.0,0,50.0,6.5,0,0,0,0,0,0,50,72.5,0,0.0,0,0.0
16,17.0,107.0,17.0,18.0,2024-01-07,DET,,MIN,"W, 30-20",*,7,5,44,8.8,0,71.4,6.3,0,0,0,0,0,0,50,87.7,0,0.0,0,0.0
17,,,,,,,,,12-5,,64,40,608,15.2,5,62.5,9.5,1,1,0,0,0,0,832,70.6,0,0.0,0,0.0
