,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,29.0,1.0,1.0,2022-09-11,GNB,@,MIN,"L, 7-23",,10,45,1,4.5,6,5,46,9.2,0,83.3,7.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,50.8,0,0.0,0,0.0
1,2.0,30.0,2.0,2.0,2022-09-18,GNB,,CHI,"W, 27-10",,18,61,0,3.4,3,1,6,6.0,0,33.3,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,39,57.4,0,0.0,0,0.0
2,3.0,31.0,3.0,3.0,2022-09-25,GNB,@,TAM,"W, 14-12",,12,32,0,2.7,3,2,6,3.0,0,66.7,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33,53.2,0,0.0,1,4.0
3,4.0,32.0,4.0,4.0,2022-10-02,GNB,,NWE,"W, 27-24 (OT)",*,17,73,0,4.3,2,1,11,11.0,0,50.0,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,42,57.5,0,0.0,0,0.0
4,5.0,33.0,5.0,5.0,2022-10-09,GNB,,NYG,"L, 22-27",,6,34,0,5.7,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,31.7,0,0.0,0,0.0
5,6.0,34.0,6.0,6.0,2022-10-16,GNB,,NYJ,"L, 10-27",*,10,41,0,4.1,6,4,11,2.8,0,66.7,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36,49.3,0,0.0,0,0.0
6,7.0,35.0,7.0,7.0,2022-10-23,GNB,@,WAS,"L, 21-23",,4,15,0,3.8,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,29.6,0,0.0,0,0.0
7,8.0,36.0,8.0,8.0,2022-10-30,GNB,@,BUF,"L, 17-27",,10,54,0,5.4,1,1,9,9.0,0,100.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,28,42.4,0,0.0,1,4.5
8,9.0,37.0,9.0,9.0,2022-11-06,GNB,@,DET,"L, 9-15",,11,34,0,3.1,4,2,10,5.0,0,50.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,49,66.2,0,0.0,1,7.7
9,10.0,38.0,10.0,10.0,2022-11-13,GNB,,DAL,"W, 31-28 (OT)",,13,65,0,5.0,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,37.5,0,0.0,4,13.3
10,11.0,39.0,11.0,11.0,2022-11-17,GNB,,TEN,"L, 17-27",,6,13,0,2.2,1,1,10,10.0,0,100.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,47.5,0,0.0,0,0.0
11,12.0,40.0,12.0,12.0,2022-11-27,GNB,@,PHI,"L, 33-40",,8,64,1,8.0,4,3,24,8.0,0,75.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,21,42.9,0,0.0,0,0.0
12,13.0,41.0,13.0,13.0,2022-12-04,GNB,@,CHI,"W, 28-19",*,18,93,1,5.2,3,3,26,8.7,0,100.0,8.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,68.2,0,0.0,0,0.0
13,14.0,42.0,14.0,15.0,2022-12-19,GNB,,LAR,"W, 24-12",,11,36,2,3.3,3,3,35,11.7,0,100.0,11.7,0.0,1,1,0,0,0,0,0,0,0,0,0,0,26,36.6,0,0.0,1,4.8
14,15.0,43.0,15.0,16.0,2022-12-25,GNB,@,MIA,"W, 26-20",,11,36,1,3.3,3,2,12,6.0,0,66.7,4.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,38,57.6,0,0.0,0,0.0
15,16.0,44.0,16.0,17.0,2023-01-01,GNB,,MIN,"W, 41-17",,12,41,1,3.4,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,46.0,0,0.0,2,7.1
16,17.0,45.0,17.0,18.0,2023-01-08,GNB,,DET,"L, 16-20",,9,33,0,3.7,3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,51.7,0,0.0,0,0.0
17,,,,,,,,,8-9,,186,770,7,4.1,43,28,206,7.4,0,65.1,4.8,0.0,1,1,0,0,0,0,1,0,0,2,0,0,537,49.1,0,0.0,10,2.3
