,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2012-09-10,CIN,@,BAL,"L, 13-44",*,11,5,70,14.0,0,45.5,6.4,0,0,0,,0,0,0,0,0,0,62,88.6,0,0.0,0,0.0
1,2.0,17.0,2.0,2.0,2012-09-16,CIN,,CLE,"W, 34-27",*,12,7,58,8.3,1,58.3,4.8,0,0,0,,0,0,0,0,0,0,63,95.5,0,0.0,1,3.2
2,3.0,18.0,3.0,3.0,2012-09-23,CIN,@,WAS,"W, 38-31",*,11,9,183,20.3,1,81.8,16.6,1,11,0,11.0,0,0,0,0,0,0,59,98.3,0,0.0,1,2.7
3,4.0,19.0,4.0,4.0,2012-09-30,CIN,@,JAX,"W, 27-10",*,9,6,117,19.5,1,66.7,13.0,0,0,0,,0,0,0,0,0,0,48,73.8,0,0.0,0,0.0
4,5.0,20.0,5.0,5.0,2012-10-07,CIN,,MIA,"L, 13-17",*,13,9,65,7.2,1,69.2,5.0,0,0,0,,1,0,0,1,0,0,67,98.5,0,0.0,0,0.0
5,6.0,21.0,6.0,6.0,2012-10-14,CIN,@,CLE,"L, 24-34",*,11,7,135,19.3,2,63.6,12.3,0,0,0,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
6,7.0,22.0,7.0,7.0,2012-10-21,CIN,,PIT,"L, 17-24",*,6,1,8,8.0,1,16.7,1.3,0,0,0,,0,0,0,0,0,0,49,98.0,0,0.0,0,0.0
7,8.0,23.0,8.0,9.0,2012-11-04,CIN,,DEN,"L, 23-31",*,9,7,99,14.1,1,77.8,11.0,1,6,0,6.0,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
8,9.0,24.0,9.0,10.0,2012-11-11,CIN,,NYG,"W, 31-13",*,10,7,85,12.1,1,70.0,8.5,0,0,0,,0,0,0,0,0,0,55,93.2,0,0.0,0,0.0
9,10.0,25.0,10.0,11.0,2012-11-18,CIN,@,KAN,"W, 28-6",*,12,6,91,15.2,1,50.0,7.6,0,0,0,,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
10,11.0,26.0,11.0,12.0,2012-11-25,CIN,,OAK,"W, 34-10",*,9,3,111,37.0,0,33.3,12.3,2,21,0,10.5,0,0,0,0,0,0,59,86.8,0,0.0,0,0.0
11,12.0,27.0,12.0,13.0,2012-12-02,CIN,@,SDG,"W, 20-13",*,13,9,85,9.4,0,69.2,6.5,0,0,0,,0,0,0,0,0,0,75,98.7,0,0.0,0,0.0
12,13.0,28.0,13.0,14.0,2012-12-09,CIN,,DAL,"L, 19-20",*,8,3,44,14.7,0,37.5,5.5,0,0,0,,0,0,0,0,0,0,61,98.4,0,0.0,0,0.0
13,14.0,29.0,14.0,15.0,2012-12-13,CIN,@,PHI,"W, 34-13",*,10,6,57,9.5,1,60.0,5.7,0,0,0,,0,0,0,0,0,0,62,79.5,0,0.0,0,0.0
14,15.0,30.0,15.0,16.0,2012-12-23,CIN,@,PIT,"W, 13-10",*,18,10,116,11.6,0,55.6,6.4,0,0,0,,1,1,0,0,0,0,63,96.9,0,0.0,0,0.0
15,16.0,31.0,16.0,17.0,2012-12-30,CIN,,BAL,"W, 23-17",*,2,2,26,13.0,0,100.0,13.0,0,0,0,,0,0,0,0,0,0,26,51.0,0,0.0,0,0.0
16,,,,,,,,,10-6,,164,97,1350,13.9,11,59.1,8.2,4,38,0,9.5,2,1,0,1,0,0,960,90.8,0,0.0,2,0.4
