,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,111.0,1.0,1.0,2025-09-07,CIN,@,CLE,"W, 17-16",,0,0,0,,2,2,6,3.0,0,100.0,3.0,0,0,0,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,13,25.0,0,0.0,14,60.9
1,2.0,112.0,2.0,2.0,2025-09-14,CIN,,JAX,"W, 31-27",,0,0,0,,0,0,0,,0,,,6,154,0,25.7,0.0,1,0,1,0,0,0,0,0,0,0,0,0,20,29.0,0,0.0,15,55.6
2,3.0,113.0,3.0,3.0,2025-09-21,CIN,@,MIN,"L, 10-48",,4,21,0,5.3,0,0,0,,0,,,4,88,0,22.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,15,26.8,0,0.0,10,30.3
3,,,,,,,,,2-1,,4,21,0,5.3,2,2,6,3.0,0,100.0,3.0,10,242,0,24.2,0.0,3,0,3,0,0,0,1,1,0,0,0,0,48,27.1,0,0.0,39,47.0
