,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2018-09-09,TAM,@,NOR,"W, 48-40",,4,3,41,13.7,1,75.0,10.3,0.0,0,0,0,0,0,0,1,0,0,1,0,0,46,69.7,0,0.0,2,6.1
1,2.0,18.0,2.0,2.0,2018-09-16,TAM,,PHI,"W, 27-21",,6,5,56,11.2,1,83.3,9.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,50.0,0,0.0,2,7.1
2,3.0,19.0,3.0,3.0,2018-09-24,TAM,,PIT,"L, 27-30",,10,5,74,14.8,1,50.0,7.4,0.0,1,1,0,0,0,0,1,1,0,0,0,0,37,50.7,0,0.0,1,3.1
3,4.0,20.0,4.0,4.0,2018-09-30,TAM,@,CHI,"L, 10-48",,2,2,22,11.0,0,100.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,49.2,0,0.0,0,0.0
4,5.0,21.0,5.0,6.0,2018-10-14,TAM,@,ATL,"L, 29-34",,9,6,56,9.3,1,66.7,6.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,37,56.1,0,0.0,0,0.0
5,6.0,22.0,6.0,7.0,2018-10-21,TAM,,CLE,"W, 26-23 (OT)",,6,5,59,11.8,0,83.3,9.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66,69.5,0,0.0,0,0.0
6,7.0,23.0,7.0,8.0,2018-10-28,TAM,@,CIN,"L, 34-37",,7,2,32,16.0,0,28.6,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,63,71.6,0,0.0,0,0.0
7,8.0,24.0,8.0,9.0,2018-11-04,TAM,@,CAR,"L, 28-42",,3,2,40,20.0,0,66.7,13.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,37,55.2,0,0.0,0,0.0
8,9.0,25.0,9.0,10.0,2018-11-11,TAM,,WAS,"L, 3-16",,7,7,103,14.7,0,100.0,14.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,34,49.3,0,0.0,0,0.0
9,10.0,26.0,10.0,11.0,2018-11-18,TAM,@,NYG,"L, 35-38",,3,3,50,16.7,0,100.0,16.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23,32.4,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2018-11-25,TAM,,SFO,"W, 27-9",,4,4,42,10.5,0,100.0,10.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,67.1,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2018-12-02,TAM,,CAR,"W, 24-17",*,6,5,101,20.2,1,83.3,16.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52,80.0,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2018-12-09,TAM,,NOR,"L, 14-28",*,10,1,13,13.0,0,10.0,1.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,60,85.7,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2018-12-16,TAM,@,BAL,"L, 12-20",*,3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,82.0,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2018-12-23,TAM,@,DAL,"L, 20-27",*,6,3,39,13.0,0,50.0,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,61,76.3,0,0.0,0,0.0
15,16.0,32.0,16.0,17.0,2018-12-30,TAM,,ATL,"L, 32-34",*,9,6,114,19.0,2,66.7,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,51,83.6,0,0.0,0,0.0
16,,,,,,,,,5-11,,95,59,842,14.3,7,62.1,8.9,0.0,1,1,0,0,0,0,4,1,0,1,0,0,717,64.3,0,0.0,5,1.1
