,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,119.0,1.0,1.0,2022-09-11,MIN,,GNB,"W, 23-7",*,4,3,36,12.0,0,75.0,9.0,0,0,0,,0.0,0,0,0,0,0,0,59,95.2,0,0.0,0,0.0
1,2.0,120.0,2.0,2.0,2022-09-19,MIN,@,PHI,"L, 7-24",*,7,4,52,13.0,0,57.1,7.4,0,0,0,,0.0,0,0,0,0,0,0,59,96.7,0,0.0,0,0.0
2,3.0,121.0,3.0,3.0,2022-09-25,MIN,,DET,"W, 28-24",*,8,6,61,10.2,1,75.0,7.6,0,0,0,,0.0,0,0,0,0,0,0,70,97.2,0,0.0,0,0.0
3,4.0,122.0,4.0,4.0,2022-10-02,MIN,@,NOR,"W, 28-25",*,9,8,72,9.0,0,88.9,8.0,0,0,0,,0.0,0,0,0,0,0,0,70,97.2,0,0.0,0,0.0
4,5.0,123.0,5.0,5.0,2022-10-09,MIN,,CHI,"W, 29-22",*,7,4,27,6.8,0,57.1,3.9,0,0,0,,0.0,0,0,0,0,0,0,76,96.2,0,0.0,0,0.0
5,6.0,124.0,6.0,6.0,2022-10-16,MIN,@,MIA,"W, 24-16",*,8,4,36,9.0,1,50.0,4.5,0,0,0,,0.0,0,0,0,0,0,0,45,86.5,0,0.0,1,3.2
6,7.0,125.0,7.0,8.0,2022-10-30,MIN,,ARI,"W, 34-26",*,7,6,67,11.2,0,85.7,9.6,0,0,0,,0.0,0,0,0,0,0,0,62,87.3,0,0.0,0,0.0
7,8.0,126.0,8.0,9.0,2022-11-06,MIN,@,WAS,"W, 20-17",*,7,3,67,22.3,0,42.9,9.6,0,0,0,,0.0,0,0,0,0,0,0,62,93.9,0,0.0,0,0.0
8,9.0,127.0,9.0,10.0,2022-11-13,MIN,@,BUF,"W, 33-30 (OT)",*,7,5,49,9.8,0,71.4,7.0,0,0,0,,0.0,0,0,0,0,0,0,78,94.0,0,0.0,0,0.0
9,10.0,128.0,10.0,11.0,2022-11-20,MIN,,DAL,"L, 3-40",*,3,2,25,12.5,0,66.7,8.3,0,0,0,,0.0,0,0,0,0,0,0,44,77.2,0,0.0,0,0.0
10,11.0,129.0,11.0,12.0,2022-11-24,MIN,,NWE,"W, 33-26",*,10,9,61,6.8,1,90.0,6.1,0,0,0,,0.0,0,0,0,0,0,0,64,92.8,0,0.0,0,0.0
11,12.0,130.0,12.0,13.0,2022-12-04,MIN,,NYJ,"W, 27-22",*,6,2,27,13.5,0,33.3,4.5,0,0,0,,0.0,0,0,0,0,0,0,59,86.8,0,0.0,0,0.0
12,13.0,131.0,13.0,14.0,2022-12-11,MIN,@,DET,"L, 23-34",*,8,7,65,9.3,1,87.5,8.1,0,0,0,,0.0,0,0,0,0,0,0,61,93.8,0,0.0,1,3.4
13,14.0,132.0,14.0,15.0,2022-12-17,MIN,,IND,"W, 39-36 (OT)",*,4,3,41,13.7,1,75.0,10.3,0,0,0,,0.0,1,1,0,0,0,0,81,90.0,0,0.0,0,0.0
14,15.0,133.0,15.0,16.0,2022-12-24,MIN,,NYG,"W, 27-24",*,5,1,6,6.0,0,20.0,1.2,0,0,0,,0.0,0,0,0,0,0,0,66,91.7,0,0.0,0,0.0
15,16.0,134.0,16.0,17.0,2023-01-01,MIN,@,GNB,"L, 17-41",*,4,1,16,16.0,0,25.0,4.0,0,0,0,,0.0,0,0,0,0,0,0,49,84.5,0,0.0,0,0.0
16,17.0,135.0,17.0,18.0,2023-01-08,MIN,@,CHI,"W, 29-13",*,3,2,8,4.0,1,66.7,2.7,1,4,0,4.0,0.0,0,0,0,0,0,0,37,52.1,0,0.0,0,0.0
17,,,,,,,,,13-4,,107,70,716,10.2,6,65.4,6.7,1,4,0,4.0,0.0,1,1,0,0,0,0,1042,89.2,0,0.0,2,0.4
