,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,49.0,1.0,1.0,2017-09-11,MIN,,NOR,"W, 29-19",*,10,9,157,17.4,0,90.0,15.7,0,0,0,,0,0,0,0,0,0,65,100.0,0,0.0,1,3.4
1,2.0,50.0,2.0,2.0,2017-09-17,MIN,@,PIT,"L, 9-26",*,6,5,44,8.8,0,83.3,7.3,0,0,0,,1,1,0,0,0,0,62,95.4,0,0.0,0,0.0
2,3.0,51.0,3.0,3.0,2017-09-24,MIN,,TAM,"W, 34-17",*,8,5,98,19.6,0,62.5,12.3,0,0,0,,0,0,0,0,0,0,63,85.1,0,0.0,0,0.0
3,4.0,52.0,4.0,4.0,2017-10-01,MIN,,DET,"L, 7-14",*,8,5,59,11.8,0,62.5,7.4,0,0,0,,1,1,0,0,0,0,55,98.2,0,0.0,0,0.0
4,5.0,53.0,5.0,5.0,2017-10-09,MIN,@,CHI,"W, 20-17",*,8,5,34,6.8,0,62.5,4.3,1,11,0,11.0,0,0,0,0,0,0,68,97.1,0,0.0,0,0.0
5,6.0,54.0,6.0,6.0,2017-10-15,MIN,,GNB,"W, 23-10",*,13,9,96,10.7,0,69.2,7.4,0,0,0,,1,0,0,0,0,0,72,93.5,0,0.0,0,0.0
6,7.0,55.0,7.0,7.0,2017-10-22,MIN,,BAL,"W, 24-16",*,12,5,41,8.2,0,41.7,3.4,0,0,0,,0,0,0,0,0,0,65,98.5,0,0.0,0,0.0
7,8.0,56.0,8.0,8.0,2017-10-29,MIN,@,CLE,"W, 33-16",*,10,5,98,19.6,1,50.0,9.8,0,0,0,,0,0,0,0,0,0,78,91.8,0,0.0,0,0.0
8,9.0,57.0,9.0,10.0,2017-11-12,MIN,@,WAS,"W, 38-30",*,12,8,166,20.8,1,66.7,13.8,0,0,0,,0,0,0,0,0,0,55,90.2,0,0.0,1,3.4
9,10.0,58.0,10.0,11.0,2017-11-19,MIN,,LAR,"W, 24-7",*,9,6,123,20.5,1,66.7,13.7,0,0,0,,0,0,0,0,0,0,73,93.6,0,0.0,0,0.0
10,11.0,59.0,11.0,12.0,2017-11-23,MIN,@,DET,"W, 30-23",*,11,8,89,11.1,0,72.7,8.1,0,0,0,,0,0,0,0,0,0,67,90.5,0,0.0,0,0.0
11,12.0,60.0,12.0,13.0,2017-12-03,MIN,@,ATL,"W, 14-9",*,5,4,51,12.8,0,80.0,10.2,0,0,0,,0,0,0,0,0,0,60,90.9,0,0.0,0,0.0
12,13.0,61.0,13.0,14.0,2017-12-10,MIN,@,CAR,"L, 24-31",*,12,6,105,17.5,1,50.0,8.8,0,0,0,,0,0,0,0,0,0,69,93.2,0,0.0,0,0.0
13,14.0,62.0,14.0,15.0,2017-12-17,MIN,,CIN,"W, 34-7",*,5,3,30,10.0,0,60.0,6.0,0,0,0,,0,0,0,0,0,0,54,83.1,0,0.0,1,3.4
14,15.0,63.0,15.0,16.0,2017-12-23,MIN,@,GNB,"W, 16-0",*,6,2,24,12.0,0,33.3,4.0,0,0,0,,0,0,0,0,0,0,60,92.3,0,0.0,0,0.0
15,16.0,64.0,16.0,17.0,2017-12-31,MIN,,CHI,"W, 23-10",*,7,6,61,10.2,0,85.7,8.7,0,0,0,,0,0,0,0,0,0,66,88.0,0,0.0,1,3.4
16,,,,,,,,,13-3,,142,91,1276,14.0,4,64.1,9.0,1,11,0,11.0,3,2,0,0,0,0,1032,92.5,0,0.0,4,0.9
