,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,44.0,1.0,1.0,2016-09-11,DET,@,IND,"W, 39-35",*,10,4,85,21.3,0,40.0,8.5,0,0,0,,61,93.8,0,0.0,0,0.0
1,2.0,45.0,2.0,2.0,2016-09-18,DET,,TEN,"L, 15-16",*,11,8,118,14.8,0,72.7,10.7,0,0,0,,73,92.4,0,0.0,0,0.0
2,3.0,46.0,3.0,3.0,2016-09-25,DET,@,GNB,"L, 27-34",*,8,6,205,34.2,2,75.0,25.6,0,0,0,,65,95.6,0,0.0,0,0.0
3,4.0,47.0,4.0,4.0,2016-10-02,DET,@,CHI,"L, 14-17",*,7,5,74,14.8,0,71.4,10.6,0,0,0,,61,96.8,0,0.0,0,0.0
4,5.0,48.0,5.0,5.0,2016-10-09,DET,,PHI,"W, 24-23",*,5,4,37,9.3,1,80.0,7.4,0,0,0,,53,86.9,0,0.0,0,0.0
5,6.0,49.0,6.0,6.0,2016-10-16,DET,,LAR,"W, 31-28",*,6,2,10,5.0,1,33.3,1.7,1,3,0,3.0,56,90.3,0,0.0,0,0.0
6,7.0,50.0,7.0,7.0,2016-10-23,DET,,WAS,"W, 20-17",*,5,4,94,23.5,0,80.0,18.8,0,0,0,,49,92.5,0,0.0,0,0.0
7,8.0,51.0,8.0,8.0,2016-10-30,DET,@,HOU,"L, 13-20",*,7,3,33,11.0,0,42.9,4.7,0,0,0,,60,98.4,0,0.0,0,0.0
8,9.0,52.0,9.0,9.0,2016-11-06,DET,@,MIN,"W, 22-16 (OT)",*,5,1,5,5.0,0,20.0,1.0,0,0,0,,62,93.9,0,0.0,0,0.0
9,10.0,53.0,10.0,11.0,2016-11-20,DET,,JAX,"W, 26-19",*,2,1,15,15.0,0,50.0,7.5,0,0,0,,51,89.5,0,0.0,0,0.0
10,11.0,54.0,11.0,12.0,2016-11-24,DET,,MIN,"W, 16-13",*,11,4,54,13.5,0,36.4,4.9,0,0,0,,59,96.7,0,0.0,0,0.0
11,11.0,,12.0,13.0,2016-12-04,DET,@,NOR,"W, 28-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,12.0,55.0,13.0,14.0,2016-12-11,DET,,CHI,"W, 20-17",*,5,4,67,16.8,0,80.0,13.4,0,0,0,,60,83.3,0,0.0,0,0.0
13,13.0,56.0,14.0,15.0,2016-12-18,DET,@,NYG,"L, 6-17",*,5,3,41,13.7,0,60.0,8.2,0,0,0,,51,82.3,0,0.0,0,0.0
14,14.0,57.0,15.0,16.0,2016-12-26,DET,@,DAL,"L, 21-42",*,7,1,16,16.0,0,14.3,2.3,0,0,0,,56,78.9,0,0.0,0,0.0
15,15.0,58.0,16.0,17.0,2017-01-01,DET,,GNB,"L, 24-31",*,9,5,76,15.2,0,55.6,8.4,0,0,0,,62,93.9,0,0.0,0,0.0
16,,,,,,,,,8-7,,103,55,930,16.9,4,53.4,9.0,1,3,0,3.0,879,90.9,0,0.0,0,0.0
