,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2020-09-13,TAM,@,NOR,"L, 23-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,,,2.0,2.0,2020-09-20,TAM,,CAR,"W, 31-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,1.0,1.0,3.0,3.0,2020-09-27,TAM,@,DEN,"W, 28-10",,0,0,0,,0,,,21,30.9,0,0.0,0,0.0
3,2.0,2.0,4.0,4.0,2020-10-04,TAM,,LAC,"W, 38-31",,0,0,0,,0,,,25,32.9,0,0.0,0,0.0
4,3.0,3.0,5.0,5.0,2020-10-08,TAM,@,CHI,"L, 19-20",*,6,4,61,15.3,0,66.7,10.2,56,78.9,0,0.0,0,0.0
5,4.0,4.0,6.0,6.0,2020-10-18,TAM,,GNB,"W, 38-10",*,1,1,7,7.0,1,100.0,7.0,16,25.0,0,0.0,0,0.0
6,5.0,5.0,7.0,7.0,2020-10-25,TAM,@,LVR,"W, 45-20",,2,2,4,2.0,1,100.0,2.0,29,40.3,0,0.0,0,0.0
7,6.0,6.0,8.0,8.0,2020-11-02,TAM,@,NYG,"W, 25-23",,2,2,35,17.5,0,100.0,17.5,35,50.0,0,0.0,4,14.8
8,7.0,7.0,9.0,9.0,2020-11-08,TAM,,NOR,"L, 3-38",,1,1,11,11.0,0,100.0,11.0,6,12.0,0,0.0,8,38.1
9,8.0,8.0,10.0,10.0,2020-11-15,TAM,@,CAR,"W, 46-23",,1,0,0,,0,0.0,0.0,7,8.8,0,0.0,5,15.6
10,9.0,9.0,11.0,11.0,2020-11-23,TAM,,LAR,"L, 24-27",,0,0,0,,0,,,7,10.1,0,0.0,0,0.0
11,10.0,10.0,12.0,12.0,2020-11-29,TAM,,KAN,"L, 24-27",*,1,0,0,,0,0.0,0.0,5,8.5,0,0.0,6,20.7
12,11.0,11.0,13.0,14.0,2020-12-13,TAM,,MIN,"W, 26-14",,0,0,0,,0,,,3,5.9,0,0.0,0,0.0
13,12.0,12.0,14.0,15.0,2020-12-20,TAM,@,ATL,"W, 31-27",,1,0,0,,0,0.0,0.0,11,16.2,0,0.0,17,51.5
14,13.0,13.0,15.0,16.0,2020-12-26,TAM,@,DET,"W, 47-7",,1,1,35,35.0,0,100.0,35.0,25,32.5,0,0.0,8,26.7
15,14.0,14.0,16.0,17.0,2021-01-03,TAM,,ATL,"W, 44-27",,1,1,16,16.0,0,100.0,16.0,18,26.9,0,0.0,0,0.0
16,,,,,,,,,10-4,,17,12,169,14.1,2,70.6,9.9,264,28.0,0,0.0,48,11.9
