,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,35.0,1.0,1.0,2024-09-08,LAR,@,DET,"L, 20-26 (OT)",,7,5,79,15.8,0,71.4,11.3,51,65.4,0,0.0,1,3.8
1,2.0,36.0,2.0,2.0,2024-09-15,LAR,@,ARI,"L, 10-41",*,3,2,20,10.0,0,66.7,6.7,45,86.5,0,0.0,0,0.0
2,3.0,37.0,3.0,3.0,2024-09-22,LAR,,SFO,"W, 27-24",,4,3,20,6.7,0,75.0,5.0,29,50.0,0,0.0,0,0.0
3,4.0,38.0,4.0,4.0,2024-09-29,LAR,@,CHI,"L, 18-24",,1,0,0,,0,0.0,0.0,10,16.4,0,0.0,0,0.0
4,5.0,39.0,5.0,5.0,2024-10-06,LAR,,GNB,"L, 19-24",,0,0,0,,0,,,11,14.1,0,0.0,0,0.0
5,6.0,40.0,6.0,7.0,2024-10-20,LAR,,LVR,"W, 20-15",*,7,4,57,14.3,0,57.1,8.1,50,90.9,0,0.0,0,0.0
6,7.0,41.0,7.0,8.0,2024-10-24,LAR,,MIN,"W, 30-20",,1,1,6,6.0,0,100.0,6.0,27,37.5,0,0.0,0,0.0
7,8.0,42.0,8.0,9.0,2024-11-03,LAR,@,SEA,"W, 26-20 (OT)",,5,3,38,12.7,0,60.0,7.6,29,37.7,0,0.0,0,0.0
8,9.0,43.0,9.0,10.0,2024-11-11,LAR,,MIA,"L, 15-23",,4,3,25,8.3,0,75.0,6.3,10,14.3,0,0.0,0,0.0
9,10.0,44.0,10.0,11.0,2024-11-17,LAR,@,NWE,"W, 28-22",,0,0,0,,0,,,7,13.5,0,0.0,0,0.0
10,11.0,45.0,11.0,12.0,2024-11-24,LAR,,PHI,"L, 20-37",,1,1,11,11.0,0,100.0,11.0,13,20.3,0,0.0,0,0.0
11,12.0,46.0,12.0,13.0,2024-12-01,LAR,@,NOR,"W, 21-14",,1,0,0,,0,0.0,0.0,8,14.3,0,0.0,0,0.0
12,13.0,47.0,13.0,14.0,2024-12-08,LAR,,BUF,"W, 44-42",,0,0,0,,0,,,16,20.8,0,0.0,0,0.0
13,14.0,48.0,14.0,15.0,2024-12-12,LAR,@,SFO,"W, 12-6",,0,0,0,,0,,,5,7.7,0,0.0,0,0.0
14,14.0,,15.0,16.0,2024-12-22,LAR,@,NYJ,"W, 19-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14.0,,16.0,17.0,2024-12-28,LAR,,ARI,"W, 13-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15.0,49.0,17.0,18.0,2025-01-05,LAR,,SEA,"L, 25-30",,7,4,35,8.8,1,57.1,5.0,50,75.8,0,0.0,5,18.5
17,,,,,,,,,8-7,,41,26,291,11.2,1,63.4,7.1,361,36.8,0,0.0,6,1.5
