,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2021-09-12,BUF,,PIT,"L, 16-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1.0,14.0,2.0,2.0,2021-09-19,BUF,@,MIA,"W, 35-0",,8,26,2,3.3,2,2,8,4.0,0,100.0,4.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,18,27.7,0,0.0,0,0.0
2,2.0,15.0,3.0,3.0,2021-09-26,BUF,,WAS,"W, 43-21",,13,60,0,4.6,3,3,31,10.3,1,100.0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,44,55.7,0,0.0,0,0.0
3,3.0,16.0,4.0,4.0,2021-10-03,BUF,,HOU,"W, 40-0",,14,61,1,4.4,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,55.6,0,0.0,0,0.0
4,4.0,17.0,5.0,5.0,2021-10-10,BUF,@,KAN,"W, 38-20",,11,37,0,3.4,4,3,55,18.3,0,75.0,13.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
5,5.0,18.0,6.0,6.0,2021-10-18,BUF,@,TEN,"L, 31-34",,8,24,0,3.0,4,2,15,7.5,0,50.0,3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,42,54.5,0,0.0,0,0.0
6,6.0,19.0,7.0,8.0,2021-10-31,BUF,,MIA,"W, 26-11",,8,19,0,2.4,7,6,39,6.5,0,85.7,5.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,47,64.4,0,0.0,0,0.0
7,7.0,20.0,8.0,9.0,2021-11-07,BUF,@,JAX,"L, 6-9",,3,6,0,2.0,4,2,18,9.0,0,50.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19,28.4,0,0.0,0,0.0
8,8.0,21.0,9.0,10.0,2021-11-14,BUF,@,NYJ,"W, 45-17",,7,27,1,3.9,0,0,0,,0,,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,28,48.3,0,0.0,0,0.0
9,9.0,22.0,10.0,11.0,2021-11-21,BUF,,IND,"L, 15-41",,3,5,0,1.7,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,28.6,0,0.0,0,0.0
10,9.0,,11.0,12.0,2021-11-25,BUF,@,NOR,"W, 31-6",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,10.0,23.0,12.0,13.0,2021-12-06,BUF,,NWE,"L, 10-14",,8,21,0,2.6,3,2,12,6.0,0,66.7,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,41.4,0,0.0,0,0.0
12,10.0,,13.0,14.0,2021-12-12,BUF,@,TAM,"L, 27-33 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10.0,,14.0,15.0,2021-12-19,BUF,,CAR,"W, 31-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,11.0,24.0,15.0,16.0,2021-12-26,BUF,@,NWE,"W, 33-21",,3,12,0,4.0,1,1,13,13.0,0,100.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26,32.9,0,0.0,0,0.0
15,12.0,25.0,16.0,17.0,2022-01-02,BUF,,ATL,"W, 29-15",,5,39,0,7.8,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,21.1,0,0.0,0,0.0
16,13.0,26.0,17.0,18.0,2022-01-09,BUF,,NYJ,"W, 27-10",,5,8,0,1.6,2,2,6,3.0,0,100.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18,22.0,0,0.0,0,0.0
17,,,,,,,,,9-4,,96,345,4,3.6,32,23,197,8.6,1,71.9,6.2,0.0,1,1,0,0,0,0,2,1,0,0,0,0,380,42.3,0,0.0,0,0.0
