,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,105.0,1.0,1.0,2015-09-14,MIN,@,SFO,"L, 3-20",*,10,31,0,3.1,3,3,21,7.0,0,100.0,7.0,0,0,0,0,0,0,35,64.8,0,0.0,0,0.0
1,2.0,106.0,2.0,2.0,2015-09-20,MIN,,DET,"W, 26-16",*,29,134,0,4.6,2,2,58,29.0,0,100.0,29.0,2,1,0,1,0,0,52,80.0,0,0.0,0,0.0
2,3.0,107.0,3.0,3.0,2015-09-27,MIN,,SDG,"W, 31-14",*,20,126,2,6.3,0,0,0,,0,,,0,0,0,0,0,0,32,57.1,0,0.0,0,0.0
3,4.0,108.0,4.0,4.0,2015-10-04,MIN,@,DEN,"L, 20-23",*,16,81,1,5.1,6,4,13,3.3,0,66.7,2.2,0,0,0,0,0,0,56,76.7,0,0.0,0,0.0
4,5.0,109.0,5.0,6.0,2015-10-18,MIN,,KAN,"W, 16-10",*,26,60,0,2.3,1,1,-3,-3.0,0,100.0,-3.0,1,0,0,0,0,0,46,65.7,0,0.0,0,0.0
5,6.0,110.0,6.0,7.0,2015-10-25,MIN,@,DET,"W, 28-19",*,19,98,0,5.2,3,3,12,4.0,0,100.0,4.0,0,0,0,0,0,0,44,58.7,0,0.0,0,0.0
6,7.0,111.0,7.0,8.0,2015-11-01,MIN,@,CHI,"W, 23-20",*,20,103,0,5.2,2,2,6,3.0,0,100.0,3.0,0,0,0,0,0,0,38,65.5,0,0.0,0,0.0
7,8.0,112.0,8.0,9.0,2015-11-08,MIN,,STL,"W, 21-18 (OT)",*,29,125,1,4.3,2,2,18,9.0,0,100.0,9.0,2,0,0,1,0,0,54,75.0,0,0.0,0,0.0
8,9.0,113.0,9.0,10.0,2015-11-15,MIN,@,OAK,"W, 30-14",*,26,203,1,7.8,3,2,13,6.5,0,66.7,4.3,0,0,0,0,0,0,45,72.6,0,0.0,0,0.0
9,10.0,114.0,10.0,11.0,2015-11-22,MIN,,GNB,"L, 13-30",*,13,45,1,3.5,2,2,16,8.0,0,100.0,8.0,1,1,0,0,0,0,39,60.9,0,0.0,0,0.0
10,11.0,115.0,11.0,12.0,2015-11-29,MIN,@,ATL,"W, 20-10",*,29,158,2,5.4,4,2,29,14.5,0,50.0,7.3,0,0,0,0,0,0,45,64.3,0,0.0,0,0.0
11,12.0,116.0,12.0,13.0,2015-12-06,MIN,,SEA,"L, 7-38",*,8,18,0,2.3,4,4,6,1.5,0,100.0,1.5,0,0,0,0,0,0,20,38.5,0,0.0,0,0.0
12,13.0,117.0,13.0,14.0,2015-12-10,MIN,@,ARI,"L, 20-23",*,23,69,1,3.0,1,1,17,17.0,0,100.0,17.0,1,1,0,0,0,0,56,82.4,0,0.0,0,0.0
13,14.0,118.0,14.0,15.0,2015-12-20,MIN,,CHI,"W, 38-17",*,18,63,0,3.5,0,0,0,,0,,,0,0,0,0,0,0,30,48.4,0,0.0,0,0.0
14,15.0,119.0,15.0,16.0,2015-12-27,MIN,,NYG,"W, 49-17",*,22,104,1,4.7,2,1,15,15.0,0,50.0,7.5,0,0,0,0,0,0,41,57.7,0,0.0,0,0.0
15,16.0,120.0,16.0,17.0,2016-01-03,MIN,@,GNB,"W, 20-13",*,19,67,1,3.5,1,1,1,1.0,0,100.0,1.0,0,0,0,1,0,0,31,64.6,0,0.0,0,0.0
16,,,,,,,,,11-5,,327,1485,11,4.5,36,30,222,7.4,0,83.3,6.2,7,3,0,3,0,0,664,65.1,0,0.0,0,0.0
