,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,24.0,1.0,1.0,2024-09-06,GNB,@,PHI,"L, 29-34",*,5,3,13,4.3,1,60.0,2.6,0,0,0,,0,0,0,0,0,0,42,62.7,0,0.0,0,0.0
1,2.0,25.0,2.0,2.0,2024-09-15,GNB,,IND,"W, 16-10",*,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,41,58.6,0,0.0,0,0.0
2,3.0,26.0,3.0,3.0,2024-09-22,GNB,@,TEN,"W, 30-14",*,2,2,67,33.5,0,100.0,33.5,0,0,0,,0,0,0,0,0,0,34,54.0,0,0.0,0,0.0
3,4.0,27.0,4.0,4.0,2024-09-29,GNB,,MIN,"L, 29-31",*,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,9,11.8,0,0.0,0,0.0
4,4.0,,5.0,5.0,2024-10-06,GNB,@,LAR,"W, 24-19",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,5.0,28.0,6.0,6.0,2024-10-13,GNB,,ARI,"W, 34-13",*,4,3,68,22.7,1,75.0,17.0,0,0,0,,0,0,0,0,0,0,44,60.3,0,0.0,0,0.0
6,6.0,29.0,7.0,7.0,2024-10-20,GNB,,HOU,"W, 24-22",*,2,1,9,9.0,0,50.0,4.5,1,-4,0,-4.0,0,0,0,0,0,0,31,53.4,0,0.0,0,0.0
7,7.0,30.0,8.0,8.0,2024-10-27,GNB,@,JAX,"W, 30-27",*,6,4,39,9.8,0,66.7,6.5,0,0,0,,0,0,0,0,0,0,52,74.3,0,0.0,0,0.0
8,8.0,31.0,9.0,9.0,2024-11-03,GNB,,DET,"L, 14-24",*,7,3,37,12.3,0,42.9,5.3,0,0,0,,0,0,0,0,0,0,37,56.9,0,0.0,0,0.0
9,9.0,32.0,10.0,11.0,2024-11-17,GNB,@,CHI,"W, 20-19",*,4,4,150,37.5,0,100.0,37.5,0,0,0,,0,0,0,0,0,0,31,67.4,0,0.0,0,0.0
10,10.0,33.0,11.0,12.0,2024-11-24,GNB,,SFO,"W, 38-10",*,3,0,0,,0,0.0,0.0,1,4,0,4.0,0,0,0,0,0,0,47,65.3,0,0.0,0,0.0
11,11.0,34.0,12.0,13.0,2024-11-28,GNB,,MIA,"W, 30-17",*,4,2,67,33.5,0,50.0,16.8,0,0,0,,0,0,0,0,0,0,51,94.4,0,0.0,0,0.0
12,12.0,35.0,13.0,14.0,2024-12-05,GNB,@,DET,"L, 31-34",*,7,4,114,28.5,0,57.1,16.3,0,0,0,,1,1,0,0,0,0,46,92.0,0,0.0,0,0.0
13,13.0,36.0,14.0,15.0,2024-12-15,GNB,@,SEA,"W, 30-13",*,6,3,56,18.7,0,50.0,9.3,0,0,0,,0,0,0,0,0,0,50,78.1,0,0.0,0,0.0
14,14.0,37.0,15.0,16.0,2024-12-23,GNB,,NOR,"W, 34-0",*,1,0,0,,0,0.0,0.0,2,23,0,11.5,0,0,0,0,0,0,30,43.5,0,0.0,0,0.0
15,14.0,,16.0,17.0,2024-12-29,GNB,@,MIN,"L, 25-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15.0,38.0,17.0,18.0,2025-01-05,GNB,,CHI,"L, 22-24",*,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,10,15.4,0,0.0,0,0.0
17,,,,,,,,,10-5,,53,29,620,21.4,2,54.7,11.7,4,23,0,5.8,1,1,0,0,0,0,555,57.7,0,0.0,0,0.0
