,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2024-09-08,CHI,,TEN,"W, 24-17",*,14,29,48.3,93,0,0,3.2,3.21,55.7,2,29,5,15,0,3.0,1,0,0,1,0,0,56,100.0,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2024-09-15,CHI,@,HOU,"L, 13-19",*,23,37,62.2,174,0,2,4.7,2.27,51.0,7,40,5,44,0,8.8,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2024-09-22,CHI,@,IND,"L, 16-21",*,33,52,63.5,363,2,2,7.0,6.02,80.8,4,31,1,8,0,8.0,1,1,0,0,0,0,90,100.0,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2024-09-29,CHI,,LAR,"W, 24-18",*,17,23,73.9,157,1,0,6.8,7.7,106.6,3,24,5,12,0,2.4,1,0,0,0,0,0,60,100.0,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2024-10-06,CHI,,CAR,"W, 36-10",*,20,29,69.0,304,2,0,10.5,11.86,126.2,1,8,5,34,0,6.8,0,0,0,0,0,0,72,96.0,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2024-10-13,CHI,,JAX,"W, 35-16",*,23,29,79.3,226,4,1,7.8,9.0,124.4,3,5,4,56,0,14.0,0,0,0,0,0,0,63,95.5,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2024-10-27,CHI,@,WAS,"L, 15-18",*,10,24,41.7,131,0,0,5.5,5.46,59.5,3,26,9,47,0,5.2,1,1,0,0,0,0,63,100.0,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2024-11-03,CHI,@,ARI,"L, 9-29",*,22,41,53.7,217,0,0,5.3,5.29,68.9,6,45,4,5,0,1.3,0,0,0,0,0,0,74,100.0,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2024-11-10,CHI,,NWE,"L, 3-19",*,16,30,53.3,120,0,0,4.0,4.0,63.2,9,51,2,15,0,7.5,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2024-11-17,CHI,,GNB,"L, 19-20",*,23,31,74.2,231,0,0,7.5,7.45,95.0,3,19,9,70,0,7.8,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2024-11-24,CHI,,MIN,"L, 27-30 (OT)",*,32,47,68.1,340,2,0,7.2,8.09,103.1,3,20,6,33,0,5.5,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2024-11-28,CHI,@,DET,"L, 20-23",*,20,39,51.3,256,3,0,6.6,8.1,97.8,5,33,4,39,0,9.8,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2024-12-08,CHI,@,SFO,"L, 13-38",*,17,23,73.9,134,2,0,5.8,7.57,116.9,7,46,4,27,0,6.8,1,1,0,0,0,0,49,92.5,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2024-12-16,CHI,@,MIN,"L, 12-30",*,18,31,58.1,191,1,0,6.2,6.81,86.9,2,25,4,3,0,0.8,1,1,0,0,0,0,64,95.5,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2024-12-22,CHI,,DET,"L, 17-34",*,26,40,65.0,334,2,0,8.4,9.35,107.7,2,11,6,34,0,5.7,2,1,0,0,-7,0,64,100.0,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2024-12-26,CHI,,SEA,"L, 3-6",*,16,28,57.1,122,0,1,4.4,2.75,53.0,7,46,5,37,0,7.4,1,0,0,2,0,0,61,100.0,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2025-01-05,CHI,@,GNB,"W, 24-22",*,21,29,72.4,148,1,0,5.1,5.79,95.2,1,7,3,10,0,3.3,1,0,0,1,0,0,62,100.0,0,0.0,0,0.0
17,,,,,,,,,5-12,,351,562,62.5,3541,20,6,6.3,6.53,87.8,68,466,81,489,0,6.0,10,5,0,4,-7,0,1123,98.9,0,0.0,0,0.0
