,Season,Age,Team,Lg,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards
0,2024,22,NWE,NFL,QB,13,12,3-9-0,225,338,66.6,2276,15,4.4,10,3.0,112,46.0,40,6.7,6.29,10.1,175.1,88.1,58.6,34,229,9.14,5.5,5.1,0,0,8,"PB,AP ORoY-8"
1,1 Yr,1 Yr,1 Yr,1 Yr,,13,12,3-9-0,225,338,66.6,2276,15,4.4,10,3.0,112,46.0,40,6.7,6.29,10.1,175.1,88.1,,34,229,9.14,5.5,5.1,0,0,8,
2,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,3-9-0,294,442,66.6,2976,20,4.4,13,3.0,146,46.0,40,6.7,6.29,10.1,175.1,88.1,,44,299,9.14,5.5,5.1,0,0,10,
