,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,38.0,1.0,1.0,2023-09-10,NOR,,TEN,"W, 16-15",*,5,3,36,12.0,0,60.0,7.2,0,0,0,0,0,0,49,75.4,0,0.0,6,21.4
1,2.0,39.0,2.0,2.0,2023-09-18,NOR,@,CAR,"W, 20-17",*,3,2,13,6.5,0,66.7,4.3,0,0,0,0,0,0,62,80.5,0,0.0,1,3.7
2,3.0,40.0,3.0,3.0,2023-09-24,NOR,@,GNB,"L, 17-18",*,4,2,12,6.0,0,50.0,3.0,0,0,0,0,0,0,43,70.5,0,0.0,4,16.0
3,3.0,,4.0,4.0,2023-10-01,NOR,,TAM,"L, 9-26",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,3.0,,5.0,5.0,2023-10-08,NOR,@,NWE,"W, 34-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,3.0,,6.0,6.0,2023-10-15,NOR,@,HOU,"L, 13-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,3.0,,7.0,7.0,2023-10-19,NOR,,JAX,"L, 24-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,4.0,41.0,8.0,8.0,2023-10-29,NOR,@,IND,"W, 38-27",*,2,1,5,5.0,0,50.0,2.5,0,0,0,0,0,0,40,60.6,0,0.0,1,2.9
8,5.0,42.0,9.0,9.0,2023-11-05,NOR,,CHI,"W, 24-17",*,5,5,29,5.8,1,100.0,5.8,0,0,0,0,0,0,47,74.6,0,0.0,4,16.7
9,6.0,43.0,10.0,10.0,2023-11-12,NOR,@,MIN,"L, 19-27",*,3,1,2,2.0,0,33.3,0.7,0,0,0,0,0,0,51,76.1,0,0.0,4,13.8
10,7.0,44.0,11.0,12.0,2023-11-26,NOR,@,ATL,"L, 15-24",*,7,4,45,11.3,0,57.1,6.4,0,0,0,0,0,0,53,73.6,0,0.0,0,0.0
11,8.0,45.0,12.0,13.0,2023-12-03,NOR,,DET,"L, 28-33",*,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,38,56.7,0,0.0,6,20.0
12,9.0,46.0,13.0,14.0,2023-12-10,NOR,,CAR,"W, 28-6",,3,2,10,5.0,0,66.7,3.3,0,0,0,0,0,0,21,40.4,0,0.0,0,0.0
13,10.0,47.0,14.0,15.0,2023-12-17,NOR,,NYG,"W, 24-6",,2,2,38,19.0,1,100.0,19.0,0,0,0,0,0,0,27,43.5,0,0.0,3,13.0
14,11.0,48.0,15.0,16.0,2023-12-21,NOR,@,LAR,"L, 22-30",*,7,4,48,12.0,1,57.1,6.9,0,0,0,0,0,0,43,71.7,0,0.0,7,29.2
15,12.0,49.0,16.0,17.0,2023-12-31,NOR,@,TAM,"W, 23-13",*,12,8,90,11.3,1,66.7,7.5,0,0,0,0,0,0,50,71.4,0,0.0,3,11.5
16,13.0,50.0,17.0,18.0,2024-01-07,NOR,,ATL,"W, 48-17",*,3,3,40,13.3,0,100.0,13.3,0,0,0,1,0,0,31,46.3,0,0.0,0,0.0
17,,,,,,,,,8-5,,59,37,368,9.9,4,62.7,6.2,0,0,0,1,0,0,555,65.4,0,0.0,39,11.1
