,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2020,21,IND,NFL,RB,15,13,232,1169,11,69,52.2,62,5.0,77.9,15.5,39,36,299,8.3,1,12,51.3,39,2.4,19.9,92.3,7.7,268,5.5,1468,12,1,11.0,
1,2021,22,IND,NFL,RB,17,17,332,1811,18,107,55.4,83,5.5,106.5,19.5,51,40,360,9.0,2,12,43.1,76,2.4,21.2,78.4,7.1,372,5.8,2171,20,4,17.0,"PB,AP-1,AP OPoY-2"
2,2022,23,IND,NFL,RB,11,11,192,861,4,39,48.4,66,4.5,78.3,17.5,40,28,143,5.1,0,4,32.5,19,2.5,13.0,70.0,3.6,220,4.6,1004,4,3,5.0,
3,2023,24,IND,NFL,RB,10,7,169,741,7,42,49.1,49,4.4,74.1,16.9,23,19,153,8.1,1,5,43.5,40,1.9,15.3,82.6,6.7,188,4.8,894,8,1,6.0,
4,2024,25,IND,NFL,RB,14,13,303,1431,11,71,45.9,70,4.7,102.2,21.6,31,18,136,7.6,1,7,32.3,25,1.3,9.7,58.1,4.4,321,4.9,1567,12,4,9.0,"PB,AP CPoY-19"
5,2025,26,IND,NFL,RB,3,3,60,338,3,13,55.0,68,5.6,112.7,20.0,9,8,93,11.6,1,4,77.8,43,2.7,31.0,88.9,10.3,68,6.3,431,4,0,,
6,6 Yrs,6 Yrs,6 Yrs,6 Yrs,,70,64,1288,6351,54,341,50.7,83,4.9,90.7,18.4,193,149,1184,7.9,6,44,42.5,76,2.1,16.9,77.2,6.1,1437,5.2,7535,60,13,48.0,
7,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,313,1542,13,83,50.7,83,4.9,90.7,18.4,47,36,288,7.9,1,11,42.5,76,2.1,16.9,77.2,6.1,349,5.2,1830,15,3,,
