,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2021-09-12,IND,,SEA,"L, 16-28",*,17,56,0,3.3,7,6,60,10.0,0,85.7,8.6,0,0,0,0,0,0,42,55.3,0,0.0,0,0.0
1,2.0,17.0,2.0,2.0,2021-09-19,IND,,LAR,"L, 24-27",*,15,51,0,3.4,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,30,44.8,0,0.0,0,0.0
2,3.0,18.0,3.0,3.0,2021-09-26,IND,@,TEN,"L, 16-25",*,10,64,0,6.4,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,29,47.5,0,0.0,0,0.0
3,4.0,19.0,4.0,4.0,2021-10-03,IND,@,MIA,"W, 27-17",*,16,103,1,6.4,3,3,11,3.7,0,100.0,3.7,0,0,0,0,0,0,36,50.7,0,0.0,0,0.0
4,5.0,20.0,5.0,5.0,2021-10-11,IND,@,BAL,"L, 25-31 (OT)",*,15,53,1,3.5,4,3,116,38.7,1,75.0,29.0,0,0,0,0,0,0,36,52.2,0,0.0,0,0.0
5,6.0,21.0,6.0,6.0,2021-10-17,IND,,HOU,"W, 31-3",*,14,145,2,10.4,2,1,13,13.0,0,50.0,6.5,0,0,0,0,0,0,31,64.6,0,0.0,0,0.0
6,7.0,22.0,7.0,7.0,2021-10-24,IND,@,SFO,"W, 30-18",*,18,107,1,5.9,3,3,3,1.0,0,100.0,1.0,2,1,0,0,0,0,47,69.1,0,0.0,0,0.0
7,8.0,23.0,8.0,8.0,2021-10-31,IND,,TEN,"L, 31-34 (OT)",*,16,70,1,4.4,4,3,52,17.3,0,75.0,13.0,0,0,0,1,0,0,59,73.8,0,0.0,0,0.0
8,9.0,24.0,9.0,9.0,2021-11-04,IND,,NYJ,"W, 45-30",*,19,172,2,9.1,2,2,28,14.0,0,100.0,14.0,1,0,0,1,0,0,43,69.4,0,0.0,0,0.0
9,10.0,25.0,10.0,10.0,2021-11-14,IND,,JAX,"W, 23-17",*,21,116,1,5.5,8,6,10,1.7,0,75.0,1.3,0,0,0,0,0,0,54,84.4,0,0.0,0,0.0
10,11.0,26.0,11.0,11.0,2021-11-21,IND,@,BUF,"W, 41-15",*,32,185,4,5.8,3,3,19,6.3,1,100.0,6.3,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0
11,12.0,27.0,12.0,12.0,2021-11-28,IND,,TAM,"L, 31-38",*,16,83,1,5.2,5,4,14,3.5,0,80.0,2.8,0,0,0,0,0,0,49,71.0,0,0.0,0,0.0
12,13.0,28.0,13.0,13.0,2021-12-05,IND,@,HOU,"W, 31-0",*,32,143,2,4.5,0,0,0,,0,,,1,1,0,0,0,0,55,76.4,0,0.0,0,0.0
13,14.0,29.0,14.0,15.0,2021-12-18,IND,,NWE,"W, 27-17",*,29,170,1,5.9,0,0,0,,0,,,0,0,0,0,0,0,51,98.1,0,0.0,0,0.0
14,15.0,30.0,15.0,16.0,2021-12-25,IND,@,ARI,"W, 22-16",*,27,108,0,4.0,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,55,78.6,0,0.0,0,0.0
15,16.0,31.0,16.0,17.0,2022-01-02,IND,,LVR,"L, 20-23",*,20,108,1,5.4,2,1,6,6.0,0,50.0,3.0,0,0,0,0,0,0,41,70.7,0,0.0,0,0.0
16,17.0,32.0,17.0,18.0,2022-01-09,IND,@,JAX,"L, 11-26",*,15,77,0,5.1,4,3,18,6.0,0,75.0,4.5,0,0,0,1,0,0,52,91.2,0,0.0,0,0.0
17,,,,,,,,,9-8,,332,1811,18,5.5,51,40,360,9.0,2,78.4,7.1,4,2,0,3,0,0,767,68.9,0,0.0,0,0.0
