,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,45.0,1.0,1.0,2025-09-07,CLE,,CIN,"L, 16-17",,6,8,0,1.3,1,1,-3,-3.0,0,100.0,-3.0,0,0,0,,41,53.9,0,0.0,0,0.0
1,2.0,46.0,2.0,2.0,2025-09-14,CLE,@,BAL,"L, 17-41",,6,31,0,5.2,6,5,23,4.6,0,83.3,3.8,4,81,0,20.3,35,47.9,0,0.0,7,21.2
2,3.0,47.0,3.0,3.0,2025-09-21,CLE,,GNB,"W, 13-10",,0,0,0,,4,4,10,2.5,0,100.0,2.5,0,0,0,,24,36.4,0,0.0,0,0.0
3,,,,,,,,,1-2,,12,39,0,3.3,11,10,30,3.0,0,90.9,2.7,4,81,0,20.3,100,46.5,0,0.0,7,8.9
