,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,14.0,1.0,1.0,2023-09-10,CLE,,CIN,"W, 24-3",,15,36,0,2.4,0,0,0,,0,,,1,1,0,0,0,0,30,40.5,0,0.0,2,6.5
1,2.0,15.0,2.0,2.0,2023-09-18,CLE,@,PIT,"L, 22-26",,16,106,0,6.6,4,3,25,8.3,1,75.0,6.3,0,0,0,0,0,0,43,49.4,0,0.0,2,6.5
2,3.0,16.0,3.0,3.0,2023-09-24,CLE,,TEN,"W, 27-3",*,10,18,1,1.8,3,2,33,16.5,1,66.7,11.0,0,0,0,0,0,0,40,56.3,0,0.0,0,0.0
3,4.0,17.0,4.0,4.0,2023-10-01,CLE,,BAL,"L, 3-28",*,9,26,0,2.9,6,5,19,3.8,0,83.3,3.2,0,0,0,0,0,0,43,62.3,0,0.0,0,0.0
4,5.0,18.0,5.0,6.0,2023-10-15,CLE,,SFO,"W, 19-17",,17,84,0,4.9,2,2,7,3.5,0,100.0,3.5,0,0,0,0,0,0,38,50.0,0,0.0,0,0.0
5,6.0,19.0,6.0,7.0,2023-10-22,CLE,@,IND,"W, 39-38",*,11,74,1,6.7,4,2,20,10.0,0,50.0,5.0,0,0,0,1,0,0,32,42.7,0,0.0,0,0.0
6,7.0,20.0,7.0,8.0,2023-10-29,CLE,@,SEA,"L, 20-24",,9,37,0,4.1,2,1,2,2.0,0,50.0,1.0,0,0,0,0,0,0,26,33.3,0,0.0,0,0.0
7,8.0,21.0,8.0,9.0,2023-11-05,CLE,,ARI,"W, 27-0",*,20,44,0,2.2,7,5,33,6.6,0,71.4,4.7,0,0,0,0,0,0,47,64.4,0,0.0,0,0.0
8,9.0,22.0,9.0,10.0,2023-11-12,CLE,@,BAL,"W, 33-31",*,17,107,0,6.3,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,50,64.1,0,0.0,0,0.0
9,10.0,23.0,10.0,11.0,2023-11-19,CLE,,PIT,"W, 13-10",*,12,31,1,2.6,5,2,8,4.0,0,40.0,1.6,0,0,0,0,0,0,37,49.3,0,0.0,0,0.0
10,11.0,24.0,11.0,12.0,2023-11-26,CLE,@,DEN,"L, 12-29",*,9,65,0,7.2,7,4,14,3.5,0,57.1,2.0,0,0,0,0,0,0,51,69.9,0,0.0,0,0.0
11,12.0,25.0,12.0,13.0,2023-12-03,CLE,@,LAR,"L, 19-36",*,9,19,0,2.1,3,3,33,11.0,1,100.0,11.0,0,0,0,0,0,0,36,50.7,0,0.0,0,0.0
12,13.0,26.0,13.0,14.0,2023-12-10,CLE,,JAX,"W, 31-27",*,12,51,0,4.3,6,5,31,6.2,0,83.3,5.2,0,0,0,0,0,0,43,56.6,0,0.0,0,0.0
13,14.0,27.0,14.0,15.0,2023-12-17,CLE,,CHI,"W, 20-17",*,8,20,0,2.5,5,4,11,2.8,0,80.0,2.2,0,0,0,0,0,0,35,50.7,0,0.0,0,0.0
14,15.0,28.0,15.0,16.0,2023-12-24,CLE,@,HOU,"W, 36-22",*,15,25,1,1.7,2,1,-2,-2.0,0,50.0,-1.0,0,0,0,0,0,0,35,42.7,0,0.0,0,0.0
15,16.0,29.0,16.0,17.0,2023-12-28,CLE,,NYJ,"W, 37-20",*,12,64,0,5.3,3,2,57,28.5,2,66.7,19.0,0,0,0,1,0,0,24,40.0,0,0.0,0,0.0
16,17.0,30.0,17.0,18.0,2024-01-07,CLE,@,CIN,"L, 14-31",,3,6,0,2.0,3,2,26,13.0,0,66.7,8.7,0,0,0,0,0,0,19,35.8,0,0.0,0,0.0
17,,,,,,,,,11-6,,204,813,4,4.0,63,44,319,7.3,5,69.8,5.1,1,1,0,2,0,0,629,50.7,0,0.0,4,0.8
