,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,2.0,1.0,1.0,2018-09-09,KAN,@,LAC,"W, 38-28",*,15,27,55.6,256,4,0,9.5,12.44,127.5,1,0,5,21,0,4.2,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
1,2.0,3.0,2.0,2.0,2018-09-16,KAN,@,PIT,"W, 42-37",*,23,28,82.1,326,6,0,11.6,15.93,154.8,1,4,5,18,0,3.6,1,0,0,1,-2,0,58,100.0,0,0.0,0,0.0
2,3.0,4.0,3.0,3.0,2018-09-23,KAN,,SFO,"W, 38-27",*,24,38,63.2,314,3,0,8.3,9.84,115.5,2,7,5,7,0,1.4,1,0,0,1,0,0,75,100.0,0,0.0,0,0.0
3,4.0,5.0,4.0,4.0,2018-10-01,KAN,@,DEN,"W, 27-23",*,28,45,62.2,304,1,0,6.8,7.2,89.5,1,0,3,7,1,2.3,1,0,0,1,-2,0,78,100.0,0,0.0,0,0.0
4,5.0,6.0,5.0,5.0,2018-10-07,KAN,,JAX,"W, 30-14",*,22,38,57.9,313,0,2,8.2,5.87,62.7,1,15,4,13,1,3.3,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
5,6.0,7.0,6.0,6.0,2018-10-14,KAN,@,NWE,"L, 40-43",*,23,36,63.9,352,4,2,9.8,9.5,110.0,0,0,2,9,0,4.5,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
6,7.0,8.0,7.0,7.0,2018-10-21,KAN,,CIN,"W, 45-10",*,28,39,71.8,358,4,1,9.2,10.08,123.7,2,5,4,45,0,11.3,2,0,0,2,0,0,70,100.0,0,0.0,0,0.0
7,8.0,9.0,8.0,8.0,2018-10-28,KAN,,DEN,"W, 30-23",*,24,34,70.6,303,4,1,8.9,9.94,125.0,2,12,2,-1,0,-0.5,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
8,9.0,10.0,9.0,9.0,2018-11-04,KAN,@,CLE,"W, 37-21",*,23,32,71.9,375,3,1,11.7,12.19,129.0,2,15,2,18,0,9.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
9,10.0,11.0,10.0,10.0,2018-11-11,KAN,,ARI,"W, 26-14",*,21,28,75.0,249,2,0,8.9,10.32,125.4,5,37,4,21,0,5.3,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
10,11.0,12.0,11.0,11.0,2018-11-19,KAN,@,LAR,"L, 51-54",*,33,46,71.7,478,6,3,10.4,10.07,117.6,3,30,6,28,0,4.7,2,2,0,0,0,0,72,100.0,0,0.0,0,0.0
11,12.0,13.0,12.0,13.0,2018-12-02,KAN,@,OAK,"W, 40-33",*,23,38,60.5,295,4,0,7.8,9.87,120.0,0,0,9,52,0,5.8,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
12,13.0,14.0,13.0,14.0,2018-12-09,KAN,,BAL,"W, 27-24 (OT)",*,35,53,66.0,377,2,1,7.1,7.02,91.5,3,29,2,-3,0,-1.5,1,0,0,0,0,0,86,100.0,0,0.0,0,0.0
13,14.0,15.0,14.0,15.0,2018-12-13,KAN,,LAC,"L, 28-29",*,24,34,70.6,243,2,0,7.1,8.32,110.3,2,9,2,3,0,1.5,1,0,0,0,0,0,60,100.0,0,0.0,0,0.0
14,15.0,16.0,15.0,16.0,2018-12-23,KAN,@,SEA,"L, 31-38",*,23,40,57.5,273,3,0,6.8,8.33,103.4,1,8,3,33,0,11.0,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
15,16.0,17.0,16.0,17.0,2018-12-30,KAN,,OAK,"W, 35-3",*,14,24,58.3,281,2,1,11.7,11.5,109.9,0,0,2,1,0,0.5,0,0,0,0,0,0,41,75.9,0,0.0,0,0.0
16,,,,,,,,,12-4,,383,580,66.0,5097,50,12,8.8,9.58,113.8,26,171,60,272,2,4.5,9,2,0,5,-4,0,1032,98.8,0,0.0,0,0.0
