,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,97.0,1.0,1.0,2023-09-10,BAL,,HOU,"W, 25-9",*,3,2,37,18.5,0,66.7,12.3,0,0,0,0,0,0,59,92.2,0,0.0,0,0.0
1,2.0,98.0,2.0,2.0,2023-09-17,BAL,@,CIN,"W, 27-24",*,4,3,29,9.7,0,75.0,7.3,0,0,0,0,0,0,39,52.0,0,0.0,0,0.0
2,2.0,,3.0,3.0,2023-09-24,BAL,,IND,"L, 19-22 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2023-10-01,BAL,@,CLE,"W, 28-3",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,99.0,5.0,5.0,2023-10-08,BAL,@,PIT,"L, 10-17",,4,2,13,6.5,0,50.0,3.3,0,0,0,0,0,0,37,52.9,0,0.0,0,0.0
5,4.0,100.0,6.0,6.0,2023-10-15,BAL,@,TEN,"W, 24-16",,4,2,34,17.0,0,50.0,8.5,0,0,0,0,0,0,29,40.8,0,0.0,0,0.0
6,5.0,101.0,7.0,7.0,2023-10-22,BAL,,DET,"W, 38-6",*,7,5,49,9.8,0,71.4,7.0,0,0,0,0,0,0,34,56.7,0,0.0,0,0.0
7,6.0,102.0,8.0,8.0,2023-10-29,BAL,@,ARI,"W, 31-24",*,4,0,0,,0,0.0,0.0,0,0,0,0,0,0,37,56.9,0,0.0,0,0.0
8,7.0,103.0,9.0,9.0,2023-11-05,BAL,,SEA,"W, 37-3",,7,5,56,11.2,1,71.4,8.0,1,1,0,0,0,0,35,46.1,0,0.0,0,0.0
9,8.0,104.0,10.0,10.0,2023-11-12,BAL,,CLE,"L, 31-33",,2,1,40,40.0,1,50.0,20.0,0,0,0,0,0,0,18,33.3,0,0.0,0,0.0
10,9.0,105.0,11.0,11.0,2023-11-16,BAL,,CIN,"W, 34-20",,7,4,116,29.0,0,57.1,16.6,0,0,0,0,0,0,23,34.8,0,0.0,0,0.0
11,10.0,106.0,12.0,12.0,2023-11-26,BAL,@,LAC,"W, 20-10",*,5,3,34,11.3,0,60.0,6.8,0,0,0,0,0,0,23,32.4,0,0.0,0,0.0
12,11.0,107.0,13.0,14.0,2023-12-10,BAL,,LAR,"W, 37-31 (OT)",,10,4,97,24.3,1,40.0,9.7,0,0,0,0,0,0,38,52.8,0,0.0,0,0.0
13,12.0,108.0,14.0,15.0,2023-12-17,BAL,@,JAX,"W, 23-7",,3,1,14,14.0,0,33.3,4.7,0,0,0,0,0,0,38,54.3,0,0.0,0,0.0
14,13.0,109.0,15.0,16.0,2023-12-25,BAL,@,SFO,"W, 33-19",,3,2,13,6.5,0,66.7,4.3,0,0,0,0,0,0,37,54.4,0,0.0,0,0.0
15,14.0,110.0,16.0,17.0,2023-12-31,BAL,,MIA,"W, 56-19",*,1,1,33,33.0,0,100.0,33.0,0,0,0,0,0,0,18,31.6,0,0.0,0,0.0
16,14.0,,17.0,18.0,2024-01-06,BAL,,PIT,"L, 10-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,12-2,,64,35,565,16.1,3,54.7,8.8,1,1,0,0,0,0,465,49.5,0,0.0,0,0.0
