,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,42.0,1.0,1.0,2020-09-13,LAC,@,CIN,"W, 16-13",*,8,5,73,14.6,0,62.5,9.1,59,79.7,0,0.0,0,0.0
1,2.0,43.0,2.0,2.0,2020-09-20,LAC,,KAN,"L, 20-23 (OT)",*,8,6,83,13.8,0,75.0,10.4,71,85.5,0,0.0,2,7.1
2,3.0,44.0,3.0,3.0,2020-09-27,LAC,,CAR,"L, 16-21",*,7,5,50,10.0,0,71.4,7.1,69,88.5,0,0.0,0,0.0
3,4.0,45.0,4.0,4.0,2020-10-04,LAC,@,TAM,"L, 31-38",*,4,2,39,19.5,0,50.0,9.8,45,84.9,0,0.0,0,0.0
4,5.0,46.0,5.0,5.0,2020-10-12,LAC,@,NOR,"L, 27-30 (OT)",*,8,4,23,5.8,1,50.0,2.9,67,94.4,0,0.0,0,0.0
5,6.0,47.0,6.0,7.0,2020-10-25,LAC,,JAX,"W, 39-29",*,7,3,23,7.7,0,42.9,3.3,62,76.5,0,0.0,3,10.0
6,7.0,48.0,7.0,8.0,2020-11-01,LAC,@,DEN,"L, 30-31",*,4,4,33,8.3,0,100.0,8.3,84,96.6,0,0.0,0,0.0
7,8.0,49.0,8.0,9.0,2020-11-08,LAC,,LVR,"L, 26-31",*,7,4,33,8.3,0,57.1,4.7,78,98.7,0,0.0,0,0.0
8,9.0,50.0,9.0,10.0,2020-11-15,LAC,@,MIA,"L, 21-29",*,6,4,30,7.5,1,66.7,5.0,59,92.2,0,0.0,0,0.0
9,10.0,51.0,10.0,11.0,2020-11-22,LAC,,NYJ,"W, 34-28",*,7,4,48,12.0,1,57.1,6.9,75,91.5,0,0.0,0,0.0
10,11.0,52.0,11.0,12.0,2020-11-29,LAC,@,BUF,"L, 17-27",*,10,7,67,9.6,0,70.0,6.7,78,94.0,0,0.0,0,0.0
11,12.0,53.0,12.0,13.0,2020-12-06,LAC,,NWE,"L, 0-45",*,2,1,5,5.0,0,50.0,2.5,41,56.9,0,0.0,0,0.0
12,13.0,54.0,13.0,14.0,2020-12-13,LAC,,ATL,"W, 20-17",*,8,6,41,6.8,0,75.0,5.1,66,90.4,0,0.0,5,23.8
13,14.0,55.0,14.0,15.0,2020-12-17,LAC,@,LVR,"W, 30-27 (OT)",*,7,5,65,13.0,1,71.4,9.3,59,89.4,0,0.0,5,17.9
14,14.0,,15.0,16.0,2020-12-27,LAC,,DEN,"W, 19-16",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
15,14.0,,16.0,17.0,2021-01-03,LAC,@,KAN,"W, 38-21",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
16,,,,,,,,,5-9,,93,60,613,10.2,4,64.5,6.6,913,87.3,0,0.0,15,3.7
