,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,104.0,1.0,1.0,2024-09-08,NWE,@,CIN,"W, 16-10",*,3,2,18,9.0,0,66.7,6.0,54,83.1,0,0.0,0,0.0
1,2.0,105.0,2.0,2.0,2024-09-15,NWE,,SEA,"L, 20-23 (OT)",*,12,8,109,13.6,0,66.7,9.1,57,83.8,0,0.0,0,0.0
2,3.0,106.0,3.0,3.0,2024-09-19,NWE,@,NYJ,"L, 3-24",*,3,2,9,4.5,0,66.7,3.0,33,63.5,0,0.0,0,0.0
3,4.0,107.0,4.0,4.0,2024-09-29,NWE,@,SFO,"L, 13-30",*,3,2,12,6.0,0,66.7,4.0,50,78.1,0,0.0,0,0.0
4,5.0,108.0,5.0,5.0,2024-10-06,NWE,,MIA,"L, 10-15",*,4,2,32,16.0,0,50.0,8.0,56,93.3,0,0.0,0,0.0
5,6.0,109.0,6.0,6.0,2024-10-13,NWE,,HOU,"L, 21-41",*,5,3,41,13.7,1,60.0,8.2,47,71.2,0,0.0,0,0.0
6,7.0,110.0,7.0,7.0,2024-10-20,NWE,@,JAX,"L, 16-32",*,9,8,92,11.5,0,88.9,10.2,52,86.7,0,0.0,0,0.0
7,8.0,111.0,8.0,8.0,2024-10-27,NWE,,NYJ,"W, 25-22",*,6,5,45,9.0,0,83.3,7.5,57,85.1,0,0.0,0,0.0
8,9.0,112.0,9.0,9.0,2024-11-03,NWE,@,TEN,"L, 17-20 (OT)",*,8,7,56,8.0,0,87.5,7.0,60,87.0,0,0.0,0,0.0
9,10.0,113.0,10.0,10.0,2024-11-10,NWE,@,CHI,"W, 19-3",*,4,1,14,14.0,0,25.0,3.5,57,89.1,0,0.0,0,0.0
10,11.0,114.0,11.0,11.0,2024-11-17,NWE,,LAR,"L, 22-28",*,9,6,63,10.5,0,66.7,7.0,67,88.2,0,0.0,0,0.0
11,12.0,115.0,12.0,12.0,2024-11-24,NWE,@,MIA,"L, 15-34",*,8,5,44,8.8,0,62.5,5.5,57,82.6,0,0.0,0,0.0
12,13.0,116.0,13.0,13.0,2024-12-01,NWE,,IND,"L, 24-25",*,9,7,75,10.7,0,77.8,8.3,56,77.8,0,0.0,0,0.0
13,14.0,117.0,14.0,15.0,2024-12-15,NWE,@,ARI,"L, 17-30",*,4,4,25,6.3,0,100.0,6.3,41,80.4,0,0.0,0,0.0
14,15.0,118.0,15.0,16.0,2024-12-22,NWE,@,BUF,"L, 21-24",*,8,4,39,9.8,1,50.0,4.9,61,83.6,0,0.0,0,0.0
15,16.0,119.0,16.0,17.0,2024-12-28,NWE,,LAC,"L, 7-40",*,2,0,0,,0,0.0,0.0,30,56.6,0,0.0,0,0.0
16,16.0,,17.0,18.0,2025-01-05,NWE,,BUF,"W, 23-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,3-13,,97,66,674,10.2,2,68.0,6.9,835,81.1,0,0.0,0,0.0
