,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2017-09-11,LAC,@,DEN,"L, 21-24",,0,0,0,,0,,,0,0,0,0,0,0,23,39.7,0,0.0,4,15.4
1,2.0,17.0,2.0,2.0,2017-09-17,LAC,,MIA,"L, 17-19",*,7,7,80,11.4,0,100.0,11.4,0,0,0,0,0,0,33,56.9,0,0.0,5,18.5
2,3.0,18.0,3.0,3.0,2017-09-24,LAC,,KAN,"L, 10-24",*,0,0,0,,0,,,0,0,0,0,0,0,41,56.2,0,0.0,2,7.7
3,4.0,19.0,4.0,4.0,2017-10-01,LAC,,PHI,"L, 24-26",*,3,2,16,8.0,1,66.7,5.3,0,0,0,0,0,0,35,61.4,0,0.0,4,14.8
4,5.0,20.0,5.0,5.0,2017-10-08,LAC,@,NYG,"W, 27-22",*,8,3,42,14.0,1,37.5,5.3,0,0,0,0,0,0,59,75.6,0,0.0,5,15.6
5,6.0,21.0,6.0,6.0,2017-10-15,LAC,@,OAK,"W, 17-16",*,7,5,90,18.0,0,71.4,12.9,0,0,0,0,0,0,54,83.1,0,0.0,0,0.0
6,7.0,22.0,7.0,7.0,2017-10-22,LAC,,DEN,"W, 21-0",*,5,4,73,18.3,0,80.0,14.6,0,0,0,0,0,0,47,81.0,0,0.0,0,0.0
7,8.0,23.0,8.0,8.0,2017-10-29,LAC,@,NWE,"L, 13-21",*,2,2,11,5.5,0,100.0,5.5,0,0,0,0,0,0,35,62.5,0,0.0,0,0.0
8,9.0,24.0,9.0,10.0,2017-11-12,LAC,@,JAX,"L, 17-20 (OT)",*,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,45,65.2,0,0.0,0,0.0
9,10.0,25.0,10.0,11.0,2017-11-19,LAC,,BUF,"W, 54-24",*,5,2,25,12.5,0,40.0,5.0,0,0,0,0,0,0,44,59.5,0,0.0,2,5.7
10,11.0,26.0,11.0,12.0,2017-11-23,LAC,@,DAL,"W, 28-6",*,5,5,76,15.2,1,100.0,15.2,0,0,0,0,0,0,52,76.5,0,0.0,0,0.0
11,12.0,27.0,12.0,13.0,2017-12-03,LAC,,CLE,"W, 19-10",*,9,7,81,11.6,0,77.8,9.0,0,0,0,1,0,0,50,71.4,0,0.0,0,0.0
12,13.0,28.0,13.0,14.0,2017-12-10,LAC,,WAS,"W, 30-13",*,6,4,50,12.5,1,66.7,8.3,0,0,0,0,0,0,42,58.3,0,0.0,1,3.2
13,14.0,29.0,14.0,15.0,2017-12-16,LAC,@,KAN,"L, 13-30",*,3,3,28,9.3,0,100.0,9.3,0,0,0,0,0,0,38,59.4,0,0.0,0,0.0
14,14.0,,15.0,16.0,2017-12-24,LAC,@,NYJ,"W, 14-7",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
15,14.0,,16.0,17.0,2017-12-31,LAC,,OAK,"W, 30-10",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
16,,,,,,,,,7-7,,62,45,579,12.9,4,72.6,9.3,0,0,0,1,0,0,598,65.0,0,0.0,23,6.1
