,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,56.0,1.0,1.0,2021-09-12,NWE,,MIA,"L, 16-17",*,3,3,31,10.3,0,100.0,10.3,54,72.0,0,0.0,0,0.0
1,2.0,57.0,2.0,2.0,2021-09-19,NWE,@,NYJ,"W, 25-6",*,4,2,42,21.0,0,50.0,10.5,48,81.4,0,0.0,1,4.0
2,3.0,58.0,3.0,3.0,2021-09-26,NWE,,NOR,"L, 13-28",,6,5,36,7.2,0,83.3,6.0,52,72.2,0,0.0,0,0.0
3,4.0,59.0,4.0,4.0,2021-10-03,NWE,,TAM,"L, 17-19",*,5,4,32,8.0,1,80.0,6.4,40,67.8,0,0.0,0,0.0
4,5.0,60.0,5.0,5.0,2021-10-10,NWE,@,HOU,"W, 25-22",*,8,6,75,12.5,1,75.0,9.4,40,62.5,0,0.0,5,18.5
5,6.0,61.0,6.0,6.0,2021-10-17,NWE,,DAL,"L, 29-35 (OT)",*,2,2,25,12.5,1,100.0,12.5,37,68.5,0,0.0,8,28.6
6,7.0,62.0,7.0,7.0,2021-10-24,NWE,,NYJ,"W, 54-13",,4,2,23,11.5,1,50.0,5.8,60,78.9,0,0.0,3,11.1
7,8.0,63.0,8.0,8.0,2021-10-31,NWE,@,LAC,"W, 27-24",*,3,1,33,33.0,0,33.3,11.0,50,64.9,0,0.0,5,16.7
8,9.0,64.0,9.0,9.0,2021-11-07,NWE,@,CAR,"W, 24-6",,3,2,19,9.5,1,66.7,6.3,35,56.5,0,0.0,3,13.6
9,10.0,65.0,10.0,10.0,2021-11-14,NWE,,CLE,"W, 45-7",*,4,4,37,9.3,2,100.0,9.3,55,82.1,0,0.0,1,4.3
10,11.0,66.0,11.0,11.0,2021-11-18,NWE,@,ATL,"W, 25-0",,3,2,25,12.5,0,66.7,8.3,32,50.0,0,0.0,1,4.2
11,12.0,67.0,12.0,12.0,2021-11-28,NWE,,TEN,"W, 36-13",,5,2,16,8.0,0,40.0,3.2,41,68.3,0,0.0,0,0.0
12,13.0,68.0,13.0,13.0,2021-12-06,NWE,@,BUF,"W, 14-10",,0,0,0,,0,,,15,29.4,0,0.0,3,13.0
13,14.0,69.0,14.0,15.0,2021-12-18,NWE,@,IND,"L, 17-27",*,8,6,77,12.8,2,75.0,9.6,55,80.9,0,0.0,6,24.0
14,15.0,70.0,15.0,16.0,2021-12-26,NWE,,BUF,"L, 21-33",,6,1,9,9.0,0,16.7,1.5,55,85.9,0,0.0,0,0.0
15,16.0,71.0,16.0,17.0,2022-01-02,NWE,,JAX,"W, 50-10",*,5,3,37,12.3,0,60.0,7.4,39,54.2,0,0.0,3,11.1
16,17.0,72.0,17.0,18.0,2022-01-09,NWE,@,MIA,"L, 24-33",*,6,5,86,17.2,0,83.3,14.3,42,67.7,0,0.0,6,20.7
17,,,,,,,,,10-7,,75,50,603,12.1,9,66.7,8.0,750,67.8,0,0.0,45,10.3
