,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,9.0,1.0,1,2023-09-10,ARI,@,WAS,"L, 16-20",*,21,30,70.0,132,0,0,4.4,4.40,78.7,3,18,3,-3,0,-1.0,3,2,0,1,0,0,62,100.0,0,0.0,0,0.0
1,2.0,10.0,2.0,2,2023-09-17,ARI,,NYG,"L, 28-31",*,21,31,67.7,228,1,0,7.4,8.00,99.9,0,0,3,41,1,13.7,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
2,3.0,11.0,3.0,3,2023-09-24,ARI,,DAL,"W, 28-16",*,17,21,81.0,189,1,0,9.0,9.95,120.0,2,11,6,55,0,9.2,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
3,4.0,12.0,4.0,4,2023-10-01,ARI,@,SFO,"L, 16-35",*,28,41,68.3,265,2,0,6.5,7.44,102.2,1,8,12,48,0,4.0,1,0,0,1,-2,0,71,100.0,0,0.0,0,0.0
4,5.0,13.0,5.0,5,2023-10-08,ARI,,CIN,"L, 20-34",*,15,32,46.9,166,2,2,5.2,3.63,57.6,3,14,3,1,0,0.3,1,1,0,0,0,0,57,100.0,0,0.0,0,0.0
5,6.0,14.0,6.0,6,2023-10-15,ARI,@,LAR,"L, 9-26",*,21,41,51.2,235,0,1,5.7,4.63,58.5,2,20,7,47,0,6.7,1,1,0,0,0,0,76,100.0,0,0.0,0,0.0
6,7.0,15.0,7.0,7,2023-10-22,ARI,@,SEA,"L, 10-20",*,19,33,57.6,146,0,0,4.4,4.42,68.5,4,28,7,43,1,6.1,1,0,0,2,-3,0,66,100.0,0,0.0,0,0.0
7,8.0,16.0,8.0,8,2023-10-29,ARI,,BAL,"L, 24-31",*,25,37,67.6,208,2,2,5.6,4.27,77.3,2,27,6,26,1,4.3,1,0,0,0,0,0,77,100.0,0,0.0,0,0.0
8,,,,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings,Player went from Arizona Cardinals to Minnesota Vikings
9,9.0,17.0,9.0,9,2023-11-05,MIN,@,ATL,"W, 31-28",,20,30,66.7,158,2,0,5.3,6.60,101.8,3,12,7,66,1,9.4,3,2,0,1,-3,0,64,85.3,0,0.0,0,0.0
10,10.0,18.0,10.0,10,2023-11-12,MIN,,NOR,"W, 27-19",*,23,34,67.6,268,1,0,7.9,8.47,101.1,1,5,8,44,1,5.5,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
11,11.0,19.0,11.0,11,2023-11-19,MIN,@,DEN,"L, 20-21",*,20,32,62.5,221,1,1,6.9,6.13,80.3,2,11,8,21,1,2.6,3,1,0,2,-1,0,74,100.0,0,0.0,0,0.0
12,12.0,20.0,12.0,12,2023-11-27,MIN,,CHI,"L, 10-12",*,22,32,68.8,185,1,4,5.8,0.78,54.3,2,16,2,11,0,5.5,0,0,0,0,5,0,55,100.0,0,0.0,0,0.0
13,13.0,21.0,13.0,14,2023-12-10,MIN,@,LVR,"W, 3-0",*,10,23,43.5,63,0,0,2.7,2.74,50.8,5,47,5,21,0,4.2,0,0,0,0,0,0,53,73.6,0,0.0,0,0.0
