,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,41.0,1.0,1.0,2018-09-09,MIN,,SFO,"W, 24-16",*,6,3,43,14.3,1,50.0,7.2,1,8,0,8.0,0,0,0,0,0,0,61,85.9,0,0.0,0,0.0
1,2.0,42.0,2.0,2.0,2018-09-16,MIN,@,GNB,"T, 29-29 (OT)",*,13,9,128,14.2,2,69.2,9.8,1,1,0,1.0,0,0,0,0,0,0,62,84.9,0,0.0,0,0.0
2,3.0,43.0,3.0,3.0,2018-09-23,MIN,,BUF,"L, 6-27",*,10,4,17,4.3,0,40.0,1.7,0,0,0,,0,0,0,0,0,0,57,86.4,0,0.0,0,0.0
3,4.0,44.0,4.0,4.0,2018-09-27,MIN,@,LAR,"L, 31-38",*,15,11,123,11.2,0,73.3,8.2,0,0,0,,0,0,0,0,0,0,63,85.1,0,0.0,0,0.0
4,5.0,45.0,5.0,5.0,2018-10-07,MIN,@,PHI,"W, 23-21",*,11,10,91,9.1,0,90.9,8.3,2,25,0,12.5,0,0,0,0,0,0,53,85.5,0,0.0,0,0.0
5,6.0,46.0,6.0,6.0,2018-10-14,MIN,,ARI,"W, 27-17",*,4,3,33,11.0,0,75.0,8.3,1,9,0,9.0,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
6,7.0,47.0,7.0,7.0,2018-10-21,MIN,@,NYJ,"W, 37-17",*,15,8,33,4.1,0,53.3,2.2,2,-7,0,-3.5,0,0,0,1,0,0,63,91.3,0,0.0,0,0.0
7,8.0,48.0,8.0,8.0,2018-10-28,MIN,,NOR,"L, 20-30",*,11,10,119,11.9,1,90.9,10.8,0,0,0,,0,0,0,0,0,0,64,87.7,0,0.0,0,0.0
8,8.0,,9.0,9.0,2018-11-04,MIN,,DET,"W, 24-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,9.0,49.0,10.0,11.0,2018-11-18,MIN,@,CHI,"L, 20-25",*,18,13,126,9.7,1,72.2,7.0,0,0,0,,0,0,0,0,0,0,62,92.5,0,0.0,0,0.0
10,10.0,50.0,11.0,12.0,2018-11-25,MIN,,GNB,"W, 24-17",*,11,8,77,9.6,1,72.7,7.0,1,12,0,12.0,0,0,0,0,0,0,66,94.3,0,0.0,0,0.0
11,11.0,51.0,12.0,13.0,2018-12-02,MIN,@,NWE,"L, 10-24",*,6,5,49,9.8,0,83.3,8.2,0,0,0,,0,0,0,0,0,0,47,77.0,0,0.0,0,0.0
12,12.0,52.0,13.0,14.0,2018-12-10,MIN,@,SEA,"L, 7-21",*,6,4,76,19.0,0,66.7,12.7,1,5,0,5.0,0,0,0,0,0,0,50,86.2,0,0.0,0,0.0
13,13.0,53.0,14.0,15.0,2018-12-16,MIN,,MIA,"W, 41-17",*,7,4,49,12.3,1,57.1,7.0,1,9,0,9.0,0,0,0,0,0,0,55,79.7,0,0.0,0,0.0
14,14.0,54.0,15.0,16.0,2018-12-23,MIN,@,DET,"W, 27-9",,6,2,10,5.0,1,33.3,1.7,0,0,0,,0,0,0,0,0,0,52,85.2,0,0.0,0,0.0
15,15.0,55.0,16.0,17.0,2018-12-30,MIN,,CHI,"L, 10-24",*,10,8,47,5.9,1,80.0,4.7,0,0,0,,0,0,0,0,0,0,56,98.2,0,0.0,0,0.0
16,,,,,,,,,7-7-1,,149,102,1021,10.0,9,68.5,6.9,10,62,0,6.2,0,0,0,1,0,0,874,87.2,0,0.0,0,0.0
