,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,27.0,1.0,1.0,2017-09-11,MIN,,NOR,"W, 29-19",*,8,7,93,13.3,2,87.5,11.6,1,-6,0,-6.0,58,89.2,0,0.0,0,0.0
1,2.0,28.0,2.0,2.0,2017-09-17,MIN,@,PIT,"L, 9-26",*,6,2,27,13.5,0,33.3,4.5,1,4,0,4.0,60,92.3,0,0.0,0,0.0
2,3.0,29.0,3.0,3.0,2017-09-24,MIN,,TAM,"W, 34-17",*,11,8,173,21.6,2,72.7,15.7,0,0,0,,52,70.3,0,0.0,0,0.0
3,4.0,30.0,4.0,4.0,2017-10-01,MIN,,DET,"L, 7-14",*,7,5,98,19.6,0,71.4,14.0,0,0,0,,48,85.7,0,0.0,0,0.0
4,5.0,31.0,5.0,5.0,2017-10-09,MIN,@,CHI,"W, 20-17",*,4,1,4,4.0,0,25.0,1.0,0,0,0,,49,70.0,0,0.0,0,0.0
5,5.0,,6.0,6.0,2017-10-15,MIN,,GNB,"W, 23-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,7.0,2017-10-22,MIN,,BAL,"W, 24-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,32.0,8.0,8.0,2017-10-29,MIN,@,CLE,"W, 33-16",*,6,4,27,6.8,0,66.7,4.5,1,-1,0,-1.0,65,76.5,0,0.0,0,0.0
8,7.0,33.0,9.0,10.0,2017-11-12,MIN,@,WAS,"W, 38-30",*,5,4,78,19.5,1,80.0,15.6,0,0,0,,51,83.6,0,0.0,0,0.0
9,8.0,34.0,10.0,11.0,2017-11-19,MIN,,LAR,"W, 24-7",*,6,4,32,8.0,0,66.7,5.3,0,0,0,,53,67.9,0,0.0,0,0.0
10,9.0,35.0,11.0,12.0,2017-11-23,MIN,@,DET,"W, 30-23",*,7,5,66,13.2,0,71.4,9.4,1,9,0,9.0,67,90.5,0,0.0,0,0.0
11,10.0,36.0,12.0,13.0,2017-12-03,MIN,@,ATL,"W, 14-9",*,5,2,32,16.0,0,40.0,6.4,1,5,0,5.0,48,72.7,0,0.0,0,0.0
12,11.0,37.0,13.0,14.0,2017-12-10,MIN,@,CAR,"L, 24-31",*,10,6,64,10.7,0,60.0,6.4,0,0,0,,70,94.6,0,0.0,0,0.0
13,12.0,38.0,14.0,15.0,2017-12-17,MIN,,CIN,"W, 34-7",*,6,5,30,6.0,1,83.3,5.0,1,7,0,7.0,44,67.7,0,0.0,0,0.0
14,13.0,39.0,15.0,16.0,2017-12-23,MIN,@,GNB,"W, 16-0",*,8,5,60,12.0,1,62.5,7.5,1,3,0,3.0,53,81.5,0,0.0,0,0.0
15,14.0,40.0,16.0,17.0,2017-12-31,MIN,,CHI,"W, 23-10",*,6,6,65,10.8,1,100.0,10.8,1,-8,0,-8.0,62,82.7,0,0.0,0,0.0
16,,,,,,,,,11-3,,95,64,849,13.3,8,67.4,8.9,8,13,0,1.6,780,80.2,0,0.0,0,0.0
