,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,71.0,1.0,1.0,2020-09-13,BUF,,NYJ,"W, 27-17",*,9,8,86,10.8,0,88.9,9.6,0,0,0,,82,94.3,0,0.0,1,3.8
1,2.0,72.0,2.0,2.0,2020-09-20,BUF,@,MIA,"W, 31-28",*,13,8,153,19.1,1,61.5,11.8,0,0,0,,48,78.7,0,0.0,1,3.3
2,3.0,73.0,3.0,3.0,2020-09-27,BUF,,LAR,"W, 35-32",*,6,4,49,12.3,1,66.7,8.2,0,0,0,,61,98.4,0,0.0,0,0.0
3,4.0,74.0,4.0,4.0,2020-10-04,BUF,@,LVR,"W, 30-23",*,7,6,115,19.2,0,85.7,16.4,0,0,0,,56,91.8,0,0.0,1,3.7
4,5.0,75.0,5.0,5.0,2020-10-13,BUF,@,TEN,"L, 16-42",*,16,10,106,10.6,0,62.5,6.6,0,0,0,,60,83.3,0,0.0,0,0.0
5,6.0,76.0,6.0,6.0,2020-10-19,BUF,,KAN,"L, 17-26",*,8,6,46,7.7,1,75.0,5.8,0,0,0,,51,96.2,0,0.0,0,0.0
6,7.0,77.0,7.0,7.0,2020-10-25,BUF,@,NYJ,"W, 18-10",*,11,6,48,8.0,0,54.5,4.4,0,0,0,,72,97.3,0,0.0,0,0.0
7,8.0,78.0,8.0,8.0,2020-11-01,BUF,,NWE,"W, 24-21",*,9,6,92,15.3,0,66.7,10.2,0,0,0,,53,91.4,0,0.0,0,0.0
8,9.0,79.0,9.0,9.0,2020-11-08,BUF,,SEA,"W, 44-34",*,12,9,118,13.1,0,75.0,9.8,0,0,0,,60,88.2,0,0.0,1,2.9
9,10.0,80.0,10.0,10.0,2020-11-15,BUF,@,ARI,"L, 30-32",*,10,10,93,9.3,1,100.0,9.3,0,0,0,,69,94.5,0,0.0,0,0.0
10,11.0,81.0,11.0,12.0,2020-11-29,BUF,,LAC,"W, 27-17",*,9,7,39,5.6,0,77.8,4.3,0,0,0,,60,96.8,0,0.0,0,0.0
11,12.0,82.0,12.0,13.0,2020-12-07,BUF,@,SFO,"W, 34-24",*,10,10,92,9.2,0,100.0,9.2,0,0,0,,69,94.5,0,0.0,1,4.2
12,13.0,83.0,13.0,14.0,2020-12-13,BUF,,PIT,"W, 26-15",*,14,10,130,13.0,1,71.4,9.3,1,1,0,1.0,70,93.3,0,0.0,0,0.0
13,14.0,84.0,14.0,15.0,2020-12-19,BUF,@,DEN,"W, 48-19",*,13,11,147,13.4,0,84.6,11.3,0,0,0,,67,91.8,0,0.0,0,0.0
14,15.0,85.0,15.0,16.0,2020-12-28,BUF,@,NWE,"W, 38-9",*,11,9,145,16.1,3,81.8,13.2,0,0,0,,56,77.8,0,0.0,0,0.0
15,16.0,86.0,16.0,17.0,2021-01-03,BUF,,MIA,"W, 56-26",,8,7,76,10.9,0,87.5,9.5,0,0,0,,31,48.4,0,0.0,0,0.0
16,,,,,,,,,13-3,,166,127,1535,12.1,8,76.5,9.2,1,1,0,1.0,965,88.7,0,0.0,5,1.1
