,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,60.0,1.0,1.0,2023-09-10,NYG,,DAL,"L, 0-40",,5,3,15,5.0,0,60.0,3.0,47,67.1,0,0.0,0,0.0
1,2.0,61.0,2.0,2.0,2023-09-17,NYG,@,ARI,"W, 31-28",*,6,3,62,20.7,0,50.0,10.3,56,82.4,0,0.0,0,0.0
2,3.0,62.0,3.0,3.0,2023-09-21,NYG,@,SFO,"L, 12-30",*,6,3,32,10.7,0,50.0,5.3,42,84.0,0,0.0,0,0.0
3,4.0,63.0,4.0,4.0,2023-10-02,NYG,,SEA,"L, 3-24",*,3,2,23,11.5,0,66.7,7.7,66,88.0,0,0.0,0,0.0
4,5.0,64.0,5.0,5.0,2023-10-08,NYG,@,MIA,"L, 16-31",,4,2,35,17.5,0,50.0,8.8,49,68.1,0,0.0,0,0.0
5,6.0,65.0,6.0,6.0,2023-10-15,NYG,@,BUF,"L, 9-14",*,6,4,69,17.3,0,66.7,11.5,67,87.0,0,0.0,0,0.0
6,7.0,66.0,7.0,7.0,2023-10-22,NYG,,WAS,"W, 14-7",,2,1,22,22.0,0,50.0,11.0,57,83.8,0,0.0,2,6.9
7,8.0,67.0,8.0,8.0,2023-10-29,NYG,,NYJ,"L, 10-13 (OT)",*,2,1,-1,-1.0,0,50.0,-0.5,74,98.7,0,0.0,0,0.0
8,9.0,68.0,9.0,9.0,2023-11-05,NYG,@,LVR,"L, 6-30",*,7,4,59,14.8,0,57.1,8.4,51,81.0,0,0.0,0,0.0
9,10.0,69.0,10.0,10.0,2023-11-12,NYG,@,DAL,"L, 17-49",*,4,3,21,7.0,0,75.0,5.3,45,78.9,0,0.0,0,0.0
10,11.0,70.0,11.0,11.0,2023-11-19,NYG,@,WAS,"W, 31-19",*,5,4,82,20.5,1,80.0,16.4,28,50.9,0,0.0,0,0.0
11,12.0,71.0,12.0,12.0,2023-11-26,NYG,,NWE,"W, 10-7",,3,2,16,8.0,0,66.7,5.3,28,53.8,0,0.0,0,0.0
12,13.0,72.0,13.0,14.0,2023-12-11,NYG,,GNB,"W, 24-22",*,2,2,14,7.0,0,100.0,7.0,52,92.9,0,0.0,0,0.0
13,14.0,73.0,14.0,15.0,2023-12-17,NYG,@,NOR,"L, 6-24",*,8,4,63,15.8,0,50.0,7.9,59,95.2,0,0.0,0,0.0
14,15.0,74.0,15.0,16.0,2023-12-25,NYG,@,PHI,"L, 25-33",*,3,3,90,30.0,1,100.0,30.0,59,93.7,0,0.0,0,0.0
15,16.0,75.0,16.0,17.0,2023-12-31,NYG,,LAR,"L, 25-26",*,6,4,106,26.5,1,66.7,17.7,64,86.5,0,0.0,0,0.0
16,17.0,76.0,17.0,18.0,2024-01-07,NYG,,PHI,"W, 27-10",*,7,5,62,12.4,1,71.4,8.9,52,77.6,0,0.0,0,0.0
17,,,,,,,,,6-11,,79,50,770,15.4,4,63.3,9.7,896,81.2,0,0.0,2,0.4
