,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Int,Yds,IntTD,PD,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,119.0,1.0,1.0,2021-09-12,PHI,@,ATL,"W, 32-6",*,0.0,6,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,70,97.2,0,0.0
1,2.0,120.0,2.0,2.0,2021-09-19,PHI,,SFO,"L, 11-17",*,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,97.1,0,0.0
2,3.0,121.0,3.0,3.0,2021-09-27,PHI,@,DAL,"L, 21-41",*,0.0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75,98.7,0,0.0
3,4.0,122.0,4.0,4.0,2021-10-03,PHI,,KAN,"L, 30-42",*,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67,100.0,0,0.0
4,5.0,123.0,5.0,5.0,2021-10-10,PHI,@,CAR,"W, 21-18",*,0.0,3,3,0,1,0,0,2,21,0,2,0,0,0,0,0,0,0,0.0,71,100.0,0,0.0
5,6.0,124.0,6.0,6.0,2021-10-14,PHI,,TAM,"L, 22-28",*,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75,100.0,0,0.0
6,7.0,125.0,7.0,7.0,2021-10-24,PHI,@,LVR,"L, 22-33",*,0.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66,100.0,0,0.0
7,8.0,126.0,8.0,8.0,2021-10-31,PHI,@,DET,"W, 44-6",*,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0.0,46,74.2,0,0.0
8,9.0,127.0,9.0,9.0,2021-11-07,PHI,,LAC,"L, 24-27",*,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44,63.8,0,0.0
9,10.0,128.0,10.0,10.0,2021-11-14,PHI,@,DEN,"W, 30-13",*,0.0,5,3,2,1,0,0,0,0,0,0,0,0,0,1,83,1,0,0.0,46,79.3,0,0.0
10,11.0,129.0,11.0,11.0,2021-11-21,PHI,,NOR,"W, 40-29",*,0.0,1,1,0,1,0,0,1,51,1,2,0,0,0,0,0,0,0,0.0,39,60.0,0,0.0
11,12.0,130.0,12.0,12.0,2021-11-28,PHI,@,NYG,"L, 7-13",*,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,59,98.3,0,0.0
12,13.0,131.0,13.0,13.0,2021-12-05,PHI,@,NYJ,"W, 33-18",*,0.0,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,59,100.0,0,0.0
13,14.0,132.0,14.0,15.0,2021-12-21,PHI,,WAS,"W, 27-17",*,0.0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1.4,55,100.0,0,0.0
14,15.0,133.0,15.0,16.0,2021-12-26,PHI,,NYG,"W, 34-10",*,0.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51,67.1,0,0.0
15,16.0,134.0,16.0,17.0,2022-01-02,PHI,@,WAS,"W, 20-16",*,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,63,100.0,0,0.0
16,16.0,,17.0,18.0,2022-01-08,PHI,,DAL,"L, 26-51",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,9-7,,0.0,52,40,12,5,0,0,3,72,1,9,0,0,0,2,116,2,2,0.2,954,89.7,0,0.0
