,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,15.0,1.0,1.0,2020-09-14,NYG,,PIT,"L, 16-26",,9,6,102,17.0,2,66.7,11.3,0,0,0,,0,0,0,0,0,0,58,85.3,0,0.0,0,0.0
1,2.0,16.0,2.0,2.0,2020-09-20,NYG,@,CHI,"L, 13-17",*,6,3,33,11.0,0,50.0,5.5,0,0,0,,0,0,0,0,0,0,58,89.2,0,0.0,0,0.0
2,3.0,17.0,3.0,3.0,2020-09-27,NYG,,SFO,"L, 9-36",*,7,3,53,17.7,0,42.9,7.6,0,0,0,,1,1,0,0,0,0,51,98.1,0,0.0,0,0.0
3,4.0,18.0,4.0,4.0,2020-10-04,NYG,@,LAR,"L, 9-17",*,7,3,48,16.0,0,42.9,6.9,0,0,0,,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
4,5.0,19.0,5.0,5.0,2020-10-11,NYG,@,DAL,"L, 34-37",*,11,8,129,16.1,0,72.7,11.7,0,0,0,,0,0,0,0,0,0,64,94.1,0,0.0,0,0.0
5,6.0,20.0,6.0,6.0,2020-10-18,NYG,,WAS,"W, 20-19",*,4,2,41,20.5,1,50.0,10.3,1,-3,0,-3.0,0,0,0,0,0,0,40,83.3,0,0.0,1,4.5
6,7.0,21.0,7.0,7.0,2020-10-22,NYG,@,PHI,"L, 21-22",*,3,2,23,11.5,0,66.7,7.7,0,0,0,,0,0,0,0,0,0,55,91.7,0,0.0,1,3.8
7,8.0,22.0,8.0,8.0,2020-11-02,NYG,,TAM,"L, 23-25",*,9,5,56,11.2,0,55.6,6.2,0,0,0,,0,0,0,0,0,0,68,91.9,0,0.0,0,0.0
8,9.0,23.0,9.0,9.0,2020-11-08,NYG,@,WAS,"W, 23-20",*,1,1,6,6.0,0,100.0,6.0,1,2,0,2.0,0,0,0,0,0,0,65,84.4,0,0.0,0,0.0
9,10.0,24.0,10.0,10.0,2020-11-15,NYG,,PHI,"W, 27-17",*,7,5,93,18.6,0,71.4,13.3,0,0,0,,0,0,0,0,0,0,45,63.4,0,0.0,0,0.0
10,11.0,25.0,11.0,12.0,2020-11-29,NYG,@,CIN,"W, 19-17",*,2,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,56,69.1,0,0.0,1,3.4
11,12.0,26.0,12.0,13.0,2020-12-06,NYG,@,SEA,"W, 17-12",*,1,1,14,14.0,0,100.0,14.0,0,0,0,,0,0,0,0,0,0,51,91.1,0,0.0,0,0.0
12,13.0,27.0,13.0,14.0,2020-12-13,NYG,,ARI,"L, 7-26",*,8,3,31,10.3,0,37.5,3.9,0,0,0,,0,0,0,0,0,0,47,95.9,0,0.0,0,0.0
13,14.0,28.0,14.0,15.0,2020-12-20,NYG,,CLE,"L, 6-20",*,9,4,74,18.5,0,44.4,8.2,0,0,0,,0,0,0,0,0,0,47,87.0,0,0.0,1,5.3
14,15.0,29.0,15.0,16.0,2020-12-27,NYG,@,BAL,"L, 13-27",*,8,2,26,13.0,0,25.0,3.3,0,0,0,,0,0,0,0,0,0,55,85.9,0,0.0,0,0.0
15,16.0,30.0,16.0,17.0,2021-01-03,NYG,,DAL,"W, 23-19",*,4,2,22,11.0,0,50.0,5.5,0,0,0,,0,0,0,0,0,0,51,87.9,0,0.0,0,0.0
16,,,,,,,,,6-10,,96,50,751,15.0,3,52.1,7.8,2,-1,0,-0.5,1,1,0,0,0,0,877,86.6,0,0.0,4,1.0
