,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2018-09-09,SFO,@,MIN,"L, 16-24",*,9,5,90,18.0,0,55.6,10.0,0,0,0,,51,77.3,0,0.0,0,0.0
1,2.0,17.0,2.0,2.0,2018-09-16,SFO,,DET,"W, 30-27",*,4,2,22,11.0,0,50.0,5.5,0,0,0,,50,78.1,0,0.0,0,0.0
2,3.0,18.0,3.0,3.0,2018-09-23,SFO,@,KAN,"L, 27-38",*,7,5,79,15.8,0,71.4,11.3,0,0,0,,54,79.4,0,0.0,0,0.0
3,4.0,19.0,4.0,4.0,2018-09-30,SFO,@,LAC,"L, 27-29",*,8,6,125,20.8,1,75.0,15.6,0,0,0,,50,83.3,0,0.0,0,0.0
4,5.0,20.0,5.0,5.0,2018-10-07,SFO,,ARI,"L, 18-28",*,7,5,83,16.6,0,71.4,11.9,0,0,0,,87,88.8,0,0.0,0,0.0
5,6.0,21.0,6.0,6.0,2018-10-15,SFO,@,GNB,"L, 30-33",*,6,4,30,7.5,0,66.7,5.0,0,0,0,,53,93.0,0,0.0,0,0.0
6,7.0,22.0,7.0,7.0,2018-10-21,SFO,,LAR,"L, 10-39",*,8,5,98,19.6,1,62.5,12.3,0,0,0,,53,89.8,0,0.0,0,0.0
7,8.0,23.0,8.0,8.0,2018-10-28,SFO,@,ARI,"L, 15-18",*,8,5,57,11.4,0,62.5,7.1,0,0,0,,60,90.9,0,0.0,0,0.0
8,9.0,24.0,9.0,9.0,2018-11-01,SFO,,OAK,"W, 34-3",*,4,4,108,27.0,1,100.0,27.0,0,0,0,,33,60.0,0,0.0,0,0.0
9,10.0,25.0,10.0,10.0,2018-11-12,SFO,,NYG,"L, 23-27",*,10,9,83,9.2,0,90.0,8.3,0,0,0,,71,97.3,0,0.0,0,0.0
10,11.0,26.0,11.0,12.0,2018-11-25,SFO,@,TAM,"L, 9-27",*,13,6,48,8.0,0,46.2,3.7,1,10,0,10.0,60,93.8,0,0.0,0,0.0
11,12.0,27.0,12.0,13.0,2018-12-02,SFO,@,SEA,"L, 16-43",*,9,6,70,11.7,0,66.7,7.8,0,0,0,,67,88.2,0,0.0,0,0.0
12,13.0,28.0,13.0,14.0,2018-12-09,SFO,,DEN,"W, 20-14",*,9,7,210,30.0,1,77.8,23.3,0,0,0,,66,91.7,0,0.0,1,3.8
13,14.0,29.0,14.0,15.0,2018-12-16,SFO,,SEA,"W, 26-23 (OT)",*,8,3,51,17.0,0,37.5,6.4,0,0,0,,59,95.2,0,0.0,0,0.0
14,15.0,30.0,15.0,16.0,2018-12-23,SFO,,CHI,"L, 9-14",*,12,7,74,10.6,0,58.3,6.2,0,0,0,,54,98.2,0,0.0,0,0.0
15,16.0,31.0,16.0,17.0,2018-12-30,SFO,@,LAR,"L, 32-48",*,14,9,149,16.6,1,64.3,10.6,0,0,0,,61,98.4,0,0.0,0,0.0
16,,,,,,,,,4-12,,136,88,1377,15.6,5,64.7,10.1,1,10,0,10.0,929,87.9,0,0.0,1,0.2
