,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,83.0,1.0,1.0,2023-09-10,SFO,@,PIT,"W, 30-7",*,6,3,19,6.3,0,50.0,3.2,0,0,0,,47,69.1,0,0.0,0,0.0
1,2.0,84.0,2.0,2.0,2023-09-17,SFO,@,LAR,"W, 30-23",*,3,3,30,10.0,0,100.0,10.0,0,0,0,,55,96.5,0,0.0,0,0.0
2,3.0,85.0,3.0,3.0,2023-09-21,SFO,,NYG,"W, 30-12",*,9,7,90,12.9,0,77.8,10.0,0,0,0,,69,83.1,0,0.0,0,0.0
3,4.0,86.0,4.0,4.0,2023-10-01,SFO,,ARI,"W, 35-16",*,1,1,9,9.0,0,100.0,9.0,0,0,0,,53,96.4,0,0.0,0,0.0
4,5.0,87.0,5.0,5.0,2023-10-08,SFO,,DAL,"W, 42-10",*,4,3,67,22.3,3,75.0,16.8,0,0,0,,56,78.9,0,0.0,0,0.0
5,6.0,88.0,6.0,6.0,2023-10-15,SFO,@,CLE,"L, 17-19",*,2,1,1,1.0,0,50.0,0.5,0,0,0,,61,98.4,0,0.0,0,0.0
6,7.0,89.0,7.0,7.0,2023-10-23,SFO,@,MIN,"L, 17-22",*,7,5,78,15.6,0,71.4,11.1,1,2,0,2.0,51,96.2,0,0.0,0,0.0
7,8.0,90.0,8.0,8.0,2023-10-29,SFO,,CIN,"L, 17-31",*,11,9,149,16.6,0,81.8,13.5,0,0,0,,55,93.2,0,0.0,0,0.0
8,9.0,91.0,9.0,10.0,2023-11-12,SFO,@,JAX,"W, 34-3",*,4,3,116,38.7,1,75.0,29.0,0,0,0,,45,72.6,0,0.0,0,0.0
9,10.0,92.0,10.0,11.0,2023-11-19,SFO,,TAM,"W, 27-14",*,9,8,89,11.1,1,88.9,9.9,0,0,0,,58,96.7,0,0.0,0,0.0
10,11.0,93.0,11.0,12.0,2023-11-23,SFO,@,SEA,"W, 31-13",*,5,3,19,6.3,0,60.0,3.8,0,0,0,,66,100.0,0,0.0,0,0.0
11,12.0,94.0,12.0,13.0,2023-12-03,SFO,@,PHI,"W, 42-19",*,6,4,68,17.0,0,66.7,11.3,0,0,0,,55,93.2,0,0.0,1,3.8
12,13.0,95.0,13.0,14.0,2023-12-10,SFO,,SEA,"W, 28-16",*,5,3,76,25.3,1,60.0,15.2,0,0,0,,50,92.6,0,0.0,0,0.0
13,14.0,96.0,14.0,15.0,2023-12-17,SFO,@,ARI,"W, 45-29",*,4,2,54,27.0,0,50.0,13.5,0,0,0,,48,85.7,0,0.0,1,3.2
14,15.0,97.0,15.0,16.0,2023-12-25,SFO,,BAL,"L, 19-33",*,10,7,126,18.0,0,70.0,12.6,0,0,0,,62,88.6,0,0.0,0,0.0
15,16.0,98.0,16.0,17.0,2023-12-31,SFO,@,WAS,"W, 27-10",*,4,3,29,9.7,0,75.0,7.3,0,0,0,,64,91.4,0,0.0,0,0.0
16,16.0,,17.0,18.0,2024-01-07,SFO,,LAR,"L, 20-21",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,12-4,,90,65,1020,15.7,6,72.2,11.3,1,2,0,2.0,895,89.1,0,0.0,2,0.5
