,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,99.0,1.0,1.0,2024-09-09,SFO,,NYJ,"W, 32-19",*,5,4,40,10.0,0,80.0,8.0,66,91.7,0,0.0,0,0.0
1,2.0,100.0,2.0,2.0,2024-09-15,SFO,@,MIN,"L, 17-23",*,8,7,76,10.9,1,87.5,9.5,51,72.9,0,0.0,0,0.0
2,2.0,,3.0,3.0,2024-09-22,SFO,@,LAR,"L, 24-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,3.0,101.0,4.0,4.0,2024-09-29,SFO,,NWE,"W, 30-13",*,4,4,45,11.3,1,100.0,11.3,59,93.7,0,0.0,0,0.0
4,4.0,102.0,5.0,5.0,2024-10-06,SFO,,ARI,"L, 23-24",*,12,8,64,8.0,1,66.7,5.3,58,90.6,0,0.0,0,0.0
5,5.0,103.0,6.0,6.0,2024-10-10,SFO,@,SEA,"W, 36-24",*,6,5,58,11.6,2,83.3,9.7,57,87.7,0,0.0,0,0.0
6,6.0,104.0,7.0,7.0,2024-10-20,SFO,,KAN,"L, 18-28",*,7,6,92,15.3,0,85.7,13.1,58,92.1,0,0.0,0,0.0
7,7.0,105.0,8.0,8.0,2024-10-27,SFO,,DAL,"W, 30-24",*,7,6,128,21.3,1,85.7,18.3,64,94.1,0,0.0,0,0.0
8,8.0,106.0,9.0,10.0,2024-11-10,SFO,@,TAM,"W, 23-20",*,4,3,57,19.0,1,75.0,14.3,57,89.1,0,0.0,0,0.0
9,8.0,,10.0,11.0,2024-11-17,SFO,,SEA,"L, 17-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9.0,107.0,11.0,12.0,2024-11-24,SFO,@,GNB,"L, 10-38",*,6,6,82,13.7,1,100.0,13.7,41,83.7,0,0.0,0,0.0
11,10.0,108.0,12.0,13.0,2024-12-01,SFO,@,BUF,"L, 10-35",*,2,1,7,7.0,0,50.0,3.5,48,100.0,0,0.0,0,0.0
12,11.0,109.0,13.0,14.0,2024-12-08,SFO,,CHI,"W, 38-13",*,6,6,151,25.2,0,100.0,25.2,52,85.2,0,0.0,0,0.0
13,12.0,110.0,14.0,15.0,2024-12-12,SFO,,LAR,"L, 6-12",*,7,4,61,15.3,0,57.1,8.7,52,96.3,0,0.0,0,0.0
14,13.0,111.0,15.0,16.0,2024-12-22,SFO,@,MIA,"L, 17-29",*,9,8,106,13.3,0,88.9,11.8,63,98.4,0,0.0,0,0.0
15,14.0,112.0,16.0,17.0,2024-12-30,SFO,,DET,"L, 34-40",*,8,8,112,14.0,0,100.0,14.0,60,93.8,0,0.0,0,0.0
16,15.0,113.0,17.0,18.0,2025-01-05,SFO,@,ARI,"L, 24-47",*,3,2,27,13.5,0,66.7,9.0,22,28.9,0,0.0,0,0.0
17,,,,,,,,,6-9,,94,78,1106,14.2,8,83.0,11.8,808,85.5,0,0.0,0,0.0
