,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,30.0,1.0,1.0,2023-09-10,NWE,,PHI,"L, 20-25",*,12,25,0,2.1,6,6,64,10.7,0,100.0,10.7,0,0,0,0,0,0,58,72.5,0,0.0,0,0.0
1,2.0,31.0,2.0,2.0,2023-09-17,NWE,,MIA,"L, 17-24",*,15,50,1,3.3,3,3,10,3.3,0,100.0,3.3,0,0,0,0,0,0,54,73.0,0,0.0,0,0.0
2,3.0,32.0,3.0,3.0,2023-09-24,NWE,@,NYJ,"W, 15-10",*,19,59,0,3.1,4,1,3,3.0,0,25.0,0.8,0,0,0,0,0,0,47,65.3,0,0.0,0,0.0
3,4.0,33.0,4.0,4.0,2023-10-01,NWE,@,DAL,"L, 3-38",*,14,30,0,2.1,3,2,10,5.0,0,66.7,3.3,0,0,0,0,0,0,35,63.6,0,0.0,0,0.0
4,5.0,34.0,5.0,5.0,2023-10-08,NWE,,NOR,"L, 0-34",*,8,24,0,3.0,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,27,50.0,0,0.0,0,0.0
5,6.0,35.0,6.0,6.0,2023-10-15,NWE,@,LVR,"L, 17-21",*,10,46,1,4.6,6,5,24,4.8,0,83.3,4.0,0,0,0,0,0,0,39,65.0,0,0.0,0,0.0
6,7.0,36.0,7.0,7.0,2023-10-22,NWE,,BUF,"W, 29-25",*,9,34,0,3.8,6,6,51,8.5,0,100.0,8.5,0,0,0,0,0,0,39,65.0,0,0.0,0,0.0
7,8.0,37.0,8.0,8.0,2023-10-29,NWE,@,MIA,"L, 17-31",*,10,39,0,3.9,4,2,11,5.5,0,50.0,2.8,0,0,0,0,0,0,31,58.5,0,0.0,0,0.0
8,9.0,38.0,9.0,9.0,2023-11-05,NWE,,WAS,"L, 17-20",*,9,87,1,9.7,6,4,42,10.5,0,66.7,7.0,0,0,0,0,0,0,40,62.5,0,0.0,0,0.0
9,10.0,39.0,10.0,10.0,2023-11-12,NWE,,IND,"L, 6-10",*,20,88,0,4.4,5,3,14,4.7,0,60.0,2.8,0,0,0,0,0,0,46,66.7,0,0.0,0,0.0
10,11.0,40.0,11.0,12.0,2023-11-26,NWE,@,NYG,"L, 7-10",*,21,98,1,4.7,5,5,9,1.8,0,100.0,1.8,0,0,0,0,0,0,53,77.9,0,0.0,0,0.0
11,12.0,41.0,12.0,13.0,2023-12-03,NWE,,LAC,"L, 0-6",*,9,39,0,4.3,1,1,0,0.0,0,100.0,0.0,1,1,0,0,0,0,17,26.6,0,0.0,0,0.0
12,12.0,,13.0,14.0,2023-12-07,NWE,@,PIT,"W, 21-18",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,12.0,,14.0,15.0,2023-12-17,NWE,,KAN,"L, 17-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,12.0,,15.0,16.0,2023-12-24,NWE,@,DEN,"W, 26-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,12.0,,16.0,17.0,2023-12-31,NWE,@,BUF,"L, 21-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,12.0,,17.0,18.0,2024-01-07,NWE,,NYJ,"L, 3-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,2-10,,156,619,4,4.0,51,38,238,6.3,0,74.5,4.7,1,1,0,0,0,0,486,62.9,0,0.0,0,0.0
